FeaturesParamTransientACNA.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out0 (OFF=0.2327181) Y,2.488702e-01,1.927526e-07,-1.282587e-01,4.635762e-11,5.960265e-20
/out0 (OFF=0.2355705) Y,2.489936e-01,2.210327e-07,-1.373579e-01,3.311258e-11,1.125828e-19
/out0 (OFF=0.2384228) Y,2.491258e-01,2.531940e-07,-1.470250e-01,6.622517e-12,6.622517e-21
/out0 (OFF=0.2412752) Y,2.492672e-01,2.897280e-07,-1.572889e-01,1.986755e-11,3.311258e-20
/out0 (OFF=0.2441275) Y,2.494185e-01,3.311822e-07,-1.681761e-01,1.933775e-09,5.608079e-16
/out0 (OFF=0.2469799) Y,2.495801e-01,3.781664e-07,-1.797297e-01,1.986755e-11,1.986755e-20
/out0 (OFF=0.2498322) Y,2.497527e-01,4.313605e-07,-1.919710e-01,6.622517e-12,6.622517e-21
/out0 (OFF=0.2526846) Y,2.499370e-01,4.915197e-07,-2.049378e-01,6.423841e-10,6.103974e-17
/out0 (OFF=0.2555369) Y,2.501336e-01,5.594842e-07,-2.186659e-01,6.622517e-12,6.622517e-21
/out0 (OFF=0.2583893) Y,2.503433e-01,6.361871e-07,-2.331924e-01,1.324503e-11,1.324503e-20
/out0 (OFF=0.2612416) Y,2.505669e-01,7.226643e-07,-2.485560e-01,5.298013e-11,5.298013e-20
/out0 (OFF=0.264094) Y,2.508050e-01,8.200657e-07,-2.647971e-01,1.324503e-11,1.324503e-20
/out0 (OFF=0.2669463) Y,2.510587e-01,9.296676e-07,-2.819583e-01,1.059603e-10,1.496689e-18
/out0 (OFF=0.2697987) Y,2.513286e-01,1.052885e-06,-3.000838e-01,3.311258e-11,3.311258e-20
/out0 (OFF=0.272651) Y,2.516158e-01,1.191290e-06,-3.192204e-01,1.986755e-11,1.986755e-20
/out0 (OFF=0.2755034) Y,2.519212e-01,1.346623e-06,-3.394170e-01,3.880795e-09,2.274146e-15
/out0 (OFF=0.2783557) Y,2.522458e-01,1.520818e-06,-3.607254e-01,5.960265e-11,5.960265e-20
/out0 (OFF=0.2812081) Y,2.525907e-01,1.716021e-06,-3.832001e-01,1.324503e-11,1.324503e-20
/out0 (OFF=0.2840604) Y,2.529570e-01,1.934613e-06,-4.068986e-01,5.298013e-11,5.298013e-20
/out0 (OFF=0.2869128) Y,2.533458e-01,2.179241e-06,-4.318823e-01,3.311258e-11,3.311258e-20
/out0 (OFF=0.2897651) Y,2.537584e-01,2.452848e-06,-4.582157e-01,5.960265e-11,5.960265e-20
/out0 (OFF=0.2926174) Y,2.541960e-01,2.758706e-06,-4.859682e-01,6.622517e-11,6.622517e-20
/out0 (OFF=0.2954698) Y,2.546600e-01,3.100458e-06,-5.152133e-01,1.986755e-11,1.986755e-20
/out0 (OFF=0.2983221) Y,2.551519e-01,3.482168e-06,-5.460296e-01,8.721854e-09,1.134762e-14
/out0 (OFF=0.3011745) Y,2.556731e-01,3.908366e-06,-5.785016e-01,3.311258e-11,3.311258e-20
/out0 (OFF=0.3040268) Y,2.562253e-01,4.384116e-06,-6.127197e-01,5.960265e-11,5.960265e-20
/out0 (OFF=0.3068792) Y,2.568100e-01,4.915085e-06,-6.487813e-01,1.986755e-11,1.986755e-20
/out0 (OFF=0.3097315) Y,2.574291e-01,5.507620e-06,-6.867915e-01,1.986755e-11,1.986755e-20
/out0 (OFF=0.3125839) Y,2.580845e-01,6.168848e-06,-7.268640e-01,3.311258e-11,3.311258e-20
/out0 (OFF=0.3154362) Y,2.587782e-01,6.906779e-06,-7.691216e-01,6.622516e-11,6.622516e-20
/out0 (OFF=0.3182886) Y,2.595122e-01,7.730439e-06,-8.136981e-01,5.960265e-11,5.960265e-20
/out0 (OFF=0.3211409) Y,2.602888e-01,8.650016e-06,-8.607389e-01,3.973510e-11,3.973510e-20
/out0 (OFF=0.3239933) Y,2.611105e-01,9.677038e-06,-9.104028e-01,3.311258e-11,3.311258e-20
/out0 (OFF=0.3268456) Y,2.619796e-01,1.082457e-05,-9.628636e-01,4.090728e-08,2.509713e-13
/out0 (OFF=0.329698) Y,2.628991e-01,1.210749e-05,-1.018312e+00,8.609272e-11,8.609272e-20
/out0 (OFF=0.3325503) Y,2.638719e-01,1.354270e-05,-1.076956e+00,3.855629e-08,2.217869e-13
/out0 (OFF=0.3354027) Y,2.649009e-01,1.514959e-05,-1.139028e+00,3.973510e-11,3.973510e-20
/out0 (OFF=0.338255) Y,2.659897e-01,1.695031e-05,-1.204782e+00,5.384106e-09,4.217384e-15
/out0 (OFF=0.3411074) Y,2.671419e-01,1.897040e-05,-1.274501e+00,1.261457e-07,2.374192e-12
/out0 (OFF=0.3439597) Y,2.683614e-01,2.123925e-05,-1.348497e+00,1.721854e-10,2.437086e-18
/out0 (OFF=0.3468121) Y,2.696525e-01,2.379092e-05,-1.427122e+00,7.284768e-11,7.284768e-20
/out0 (OFF=0.3496644) Y,2.710197e-01,2.666494e-05,-1.510764e+00,6.622517e-11,6.622517e-20
/out0 (OFF=0.3525168) Y,2.724681e-01,2.990748e-05,-1.599710e+00,7.644371e-08,8.697674e-13
/out0 (OFF=0.3553691) Y,2.740033e-01,3.357218e-05,-1.694900e+00,6.622516e-11,6.622516e-20
/out0 (OFF=0.3582215) Y,2.756312e-01,3.772263e-05,-1.796437e+00,7.284768e-11,7.284768e-20
/out0 (OFF=0.3610738) Y,2.773584e-01,4.243341e-05,-1.905091e+00,3.377483e-10,7.331126e-18
/out0 (OFF=0.3639262) Y,2.791921e-01,4.779293e-05,-2.021568e+00,5.298013e-11,5.298013e-20
/out0 (OFF=0.3667785) Y,2.811405e-01,5.390634e-05,-2.146667e+00,5.430464e-10,3.631788e-17
/out0 (OFF=0.3696309) Y,2.832123e-01,6.089921e-05,-2.281296e+00,6.622517e-11,6.622517e-20
/out0 (OFF=0.3724832) Y,2.854174e-01,6.892216e-05,-2.426490e+00,5.298013e-11,5.298013e-20
/out0 (OFF=0.3753356) Y,2.877669e-01,7.815660e-05,-2.583431e+00,6.622516e-11,6.622516e-20
/out0 (OFF=0.3781879) Y,2.902730e-01,8.882201e-05,-2.753470e+00,4.635762e-11,4.635762e-20
/out0 (OFF=0.3810403) Y,2.929495e-01,1.011849e-04,-2.938154e+00,7.284768e-11,7.284768e-20
/out0 (OFF=0.3838926) Y,2.958118e-01,1.155702e-04,-3.139253e+00,6.622517e-11,6.622516e-20
/out0 (OFF=0.386745) Y,2.988774e-01,1.323749e-04,-3.358792e+00,9.271523e-11,9.271523e-20
/out0 (OFF=0.3895973) Y,3.021657e-01,1.520857e-04,-3.599079e+00,1.523179e-10,1.523179e-19
/out0 (OFF=0.3924497) Y,3.056990e-01,1.752989e-04,-3.862734e+00,2.251656e-10,2.251656e-19
/out0 (OFF=0.395302) Y,3.095019e-01,2.027444e-04,-4.152703e+00,3.178808e-10,3.178808e-19
/out0 (OFF=0.3981544) Y,3.136023e-01,2.353113e-04,-4.472245e+00,5.298013e-10,6.357616e-19
/out0 (OFF=0.4010067) Y,3.180311e-01,2.740712e-04,-4.824880e+00,7.483444e-10,1.119205e-18
/out0 (OFF=0.4038591) Y,3.228220e-01,3.202924e-04,-5.214246e+00,1.019868e-09,2.052980e-18
/out0 (OFF=0.4067114) Y,3.280111e-01,3.754296e-04,-5.643830e+00,1.523179e-09,4.172185e-18
/out0 (OFF=0.4095638) Y,3.336365e-01,4.410682e-04,-6.117488e+00,2.086093e-09,7.582781e-18
/out0 (OFF=0.4124161) Y,3.397337e-01,5.187902e-04,-6.634957e+00,3.478146e-08,1.442680e-13
/out0 (OFF=0.4152685) Y,3.463360e-01,6.099538e-04,-7.196510e+00,4.013245e-09,2.764238e-17
/out0 (OFF=0.4181208) Y,3.534701e-01,7.153920e-04,-7.798518e+00,6.543046e-09,1.970199e-16
/out0 (OFF=0.4209732) Y,3.611536e-01,8.351103e-04,-8.433790e+00,7.609272e-09,9.906623e-17
/out0 (OFF=0.4238255) Y,3.693947e-01,9.680858e-04,-9.091633e+00,1.032450e-08,1.804040e-16
/out0 (OFF=0.4266779) Y,3.781929e-01,1.112243e-03,-9.758653e+00,1.386755e-08,3.232053e-16
/out0 (OFF=0.4295302) Y,3.875407e-01,1.264609e-03,-1.042009e+01,1.860927e-08,5.734570e-16
/out0 (OFF=0.4323826) Y,3.974252e-01,1.421602e-03,-1.106142e+01,2.503311e-08,1.027139e-15
/out0 (OFF=0.4352349) Y,4.078287e-01,1.579392e-03,-1.166998e+01,2.677544e-04,1.693914e-07
/out0 (OFF=0.4380872) Y,4.187299e-01,1.734307e-03,-1.223629e+01,1.004997e-03,1.362482e-06
/out0 (OFF=0.4409396) Y,4.301029e-01,1.883239e-03,-1.275480e+01,4.054238e-03,2.087041e-05
/out0 (OFF=0.4437919) Y,4.419182e-01,2.023988e-03,-1.322413e+01,7.865067e-03,7.802499e-05
/out0 (OFF=0.4466443) Y,4.541429e-01,2.155455e-03,-1.364650e+01,8.610326e-03,9.319652e-05
/out0 (OFF=0.4494966) Y,4.667426e-01,2.277596e-03,-1.402677e+01,9.185481e-03,1.057717e-04
/out0 (OFF=0.452349) Y,4.796584e-01,2.391428e-03,-1.443217e+01,9.384980e-03,1.101125e-04
/out0 (OFF=0.4552013) Y,5.011852e-01,2.197054e-03,-1.159711e-01,2.138881e-02,1.281515e-03
/out0 (OFF=0.4580537) Y,5.065373e-01,2.597148e-03,-1.494997e+01,1.545478e-03,3.075798e-06
/out0 (OFF=0.460906) Y,5.210290e-01,2.673755e-03,-1.396599e+01,1.422156e-02,2.757741e-04
/out0 (OFF=0.4637584) Y,5.345543e-01,2.777915e-03,-1.497768e+01,8.375064e-03,8.867623e-05
/out0 (OFF=0.4666107) Y,5.733819e-01,3.020697e-03,-1.489869e+01,5.467206e-02,5.459797e-03
/out0 (OFF=0.4694631) Y,6.032451e-01,2.008844e-03,-2.123458e+01,7.564017e-02,8.315298e-03
/out0 (OFF=0.4723154) Y,6.085642e-01,1.656485e-03,-2.019512e+01,7.121447e-02,7.238124e-03
/out0 (OFF=0.4751678) Y,6.152542e-01,1.466598e-03,-1.655570e+01,6.787571e-02,6.477944e-03
/out0 (OFF=0.4780201) Y,6.191521e-01,1.223133e-03,-1.672222e+01,6.606982e-02,5.937915e-03
/out0 (OFF=0.4808725) Y,6.271704e-01,1.190189e-03,-1.237458e+01,5.912120e-02,4.804350e-03
/out0 (OFF=0.4837248) Y,6.348803e-01,1.270108e-03,-1.280375e+01,5.567251e-02,4.254961e-03
/out0 (OFF=0.4865772) Y,6.520005e-01,2.180963e-03,4.097701e+00,6.048453e-02,5.553606e-03
/out0 (OFF=0.4894295) Y,6.419676e-01,1.524150e-03,-2.523163e+01,4.730014e-02,3.893794e-03
/out0 (OFF=0.4922819) Y,6.530086e-01,1.970879e-03,-2.027744e+01,5.236339e-02,4.902246e-03
/out0 (OFF=0.4951342) Y,6.781537e-01,3.331559e-03,-6.736773e+00,4.425092e-02,4.166461e-03
/out0 (OFF=0.4979866) Y,6.880230e-01,3.972715e-03,-2.264234e+01,5.455982e-02,5.823242e-03
/out0 (OFF=0.5008389) Y,7.329201e-01,3.618478e-03,-1.767776e+01,8.895825e-03,9.847036e-05
/out0 (OFF=0.5036913) Y,7.490707e-01,3.654357e-03,-1.776535e+01,8.950452e-03,9.967901e-05
/out0 (OFF=0.5065436) Y,7.652931e-01,3.685425e-03,-1.784086e+01,8.997653e-03,1.007300e-04
/out0 (OFF=0.509396) Y,7.815764e-01,3.711545e-03,-1.790411e+01,9.037212e-03,1.016155e-04
/out0 (OFF=0.5122483) Y,7.979093e-01,3.732592e-03,-1.795493e+01,9.075436e-03,1.024749e-04
/out0 (OFF=0.5151007) Y,8.142806e-01,3.748457e-03,-1.799315e+01,9.099518e-03,1.030187e-04
/out0 (OFF=0.517953) Y,8.306788e-01,3.759051e-03,-1.801864e+01,9.115739e-03,1.033861e-04
/out0 (OFF=0.5208054) Y,8.470925e-01,3.764308e-03,-1.803129e+01,9.124526e-03,1.035858e-04
/out0 (OFF=0.5236577) Y,8.635101e-01,3.764183e-03,-1.803102e+01,9.124926e-03,1.035958e-04
/out0 (OFF=0.5265101) Y,8.799197e-01,3.758654e-03,-1.801734e+01,9.116998e-03,1.034188e-04
/out0 (OFF=0.5293624) Y,8.963101e-01,3.747736e-03,-1.799114e+01,9.101261e-03,1.030641e-04
/out0 (OFF=0.5322148) Y,9.126695e-01,3.731453e-03,-1.795197e+01,9.072105e-03,1.024078e-04
/out0 (OFF=0.5350671) Y,9.289862e-01,3.709855e-03,-1.789988e+01,9.040508e-03,1.016991e-04
/out0 (OFF=0.5379195) Y,9.452484e-01,3.683005e-03,-1.783491e+01,9.000959e-03,1.008157e-04
/out0 (OFF=0.5407718) Y,9.614446e-01,3.650968e-03,-1.775709e+01,8.953462e-03,9.976030e-05
/out0 (OFF=0.5436242) Y,9.775627e-01,3.613799e-03,-1.766640e+01,3.353205e-06,1.936057e-11
/out0 (OFF=0.5464765) Y,9.935907e-01,3.571521e-03,-1.756272e+01,3.322656e-06,1.863400e-11
/out0 (OFF=0.5493289) Y,1.009516e+00,3.524090e-03,-1.744574e+01,3.282079e-06,1.781342e-11
/out0 (OFF=0.5521812) Y,1.025324e+00,3.471354e-03,-1.731486e+01,3.231808e-06,1.689420e-11
/out0 (OFF=0.5550336) Y,1.041002e+00,3.412992e-03,-1.716901e+01,3.032841e-06,1.148373e-11
/out0 (OFF=0.5578859) Y,1.056530e+00,3.348433e-03,-1.700645e+01,2.976450e-06,1.107096e-11
/out0 (OFF=0.5607383) Y,1.071889e+00,3.276769e-03,-1.682443e+01,2.911523e-06,1.060921e-11
/out0 (OFF=0.5635906) Y,1.087058e+00,3.197343e-03,-1.662041e+01,2.837821e-06,1.009880e-11
/out0 (OFF=0.566443) Y,1.102014e+00,3.109166e-03,-1.639084e+01,2.754291e-06,9.541068e-12
/out0 (OFF=0.5692953) Y,1.116718e+00,3.009775e-03,-1.612841e+01,2.659642e-06,8.934128e-12
/out0 (OFF=0.5721477) Y,1.131128e+00,2.896725e-03,-1.582490e+01,2.552742e-06,8.276743e-12
/out0 (OFF=0.575) Y,1.145200e+00,2.768284e-03,-1.547252e+01,2.433344e-06,7.572136e-12
Stage 2 Output
/out1 (OFF=0.15) Y,1.825955e-01,4.467356e-16,-6.130185e-06,6.693458e-02,4.480238e-03
/out1 (OFF=0.1528523) Y,1.825955e-01,5.195356e-16,-6.626873e-06,6.693532e-02,4.480337e-03
/out1 (OFF=0.1557047) Y,1.825955e-01,6.167229e-16,-7.228128e-06,6.693608e-02,4.480439e-03
/out1 (OFF=0.158557) Y,1.825955e-01,1.261120e-14,-2.546114e-05,6.693728e-02,4.480599e-03
/out1 (OFF=0.1614094) Y,1.825954e-01,3.354060e-12,2.860237e-04,6.693826e-02,4.480731e-03
/out1 (OFF=0.1642617) Y,1.825956e-01,1.011037e-15,-8.835831e-06,6.693922e-02,4.480859e-03
/out1 (OFF=0.1671141) Y,1.825956e-01,1.183584e-15,-1.048275e-05,6.694050e-02,4.481031e-03
/out1 (OFF=0.1699664) Y,1.825956e-01,1.383539e-15,-1.048275e-05,6.694180e-02,4.481204e-03
/out1 (OFF=0.1728188) Y,1.825956e-01,1.631233e-15,-1.111014e-05,6.694333e-02,4.481410e-03
/out1 (OFF=0.1756711) Y,1.825956e-01,1.878527e-15,-1.262635e-05,6.694488e-02,4.481616e-03
/out1 (OFF=0.1785235) Y,1.825956e-01,2.203042e-15,-1.369815e-05,6.694652e-02,4.481836e-03
/out1 (OFF=0.1813758) Y,1.825956e-01,2.585488e-15,-1.482224e-05,6.694829e-02,4.482073e-03
/out1 (OFF=0.1842282) Y,1.825956e-01,3.012263e-15,-1.600802e-05,6.695020e-02,4.482329e-03
/out1 (OFF=0.1870805) Y,1.825956e-01,3.531290e-15,-1.734489e-05,6.695224e-02,4.482602e-03
/out1 (OFF=0.1899329) Y,1.825957e-01,4.226489e-15,-1.691652e-05,6.695451e-02,4.482907e-03
/out1 (OFF=0.1927852) Y,1.825956e-01,3.719993e-13,7.720687e-05,6.695698e-02,4.483238e-03
/out1 (OFF=0.1956376) Y,1.825957e-01,5.581298e-15,-2.180202e-05,6.695935e-02,4.483554e-03
/out1 (OFF=0.1984899) Y,1.825956e-01,4.624923e-12,3.220730e-04,6.696234e-02,4.483956e-03
/out1 (OFF=0.2013423) Y,1.825957e-01,7.557839e-15,-2.534420e-05,6.696540e-02,4.484364e-03
/out1 (OFF=0.2041946) Y,1.825958e-01,8.766411e-15,-2.731788e-05,6.696867e-02,4.484803e-03
/out1 (OFF=0.207047) Y,1.825958e-01,1.023783e-14,-2.867672e-05,6.697219e-02,4.485274e-03
/out1 (OFF=0.2098993) Y,1.825958e-01,1.201310e-14,-2.977361e-05,6.697601e-02,4.485786e-03
/out1 (OFF=0.2127517) Y,1.825959e-01,1.372140e-14,-3.418264e-05,6.698012e-02,4.486337e-03
/out1 (OFF=0.215604) Y,1.825959e-01,1.592276e-14,-3.684211e-05,6.698451e-02,4.486925e-03
/out1 (OFF=0.2184564) Y,1.825958e-01,1.703182e-12,1.690082e-04,6.698937e-02,4.487575e-03
/out1 (OFF=0.2213087) Y,1.825957e-01,9.639239e-12,4.560976e-04,6.699460e-02,4.488277e-03
/out1 (OFF=0.2241611) Y,1.825960e-01,2.501318e-14,-4.303695e-05,6.699985e-02,4.488980e-03
/out1 (OFF=0.2270134) Y,1.825960e-01,4.033648e-14,-3.210997e-05,6.700573e-02,4.489768e-03
/out1 (OFF=0.2298658) Y,1.825961e-01,3.684982e-13,3.990972e-05,6.701216e-02,4.490630e-03
/out1 (OFF=0.2327181) Y,1.825961e-01,1.748511e-13,2.246950e-06,6.701897e-02,4.491543e-03
/out1 (OFF=0.2355705) Y,1.825962e-01,4.375509e-14,-6.084437e-05,6.702626e-02,4.492521e-03
/out1 (OFF=0.2384228) Y,1.825963e-01,5.044474e-14,-6.557598e-05,6.703412e-02,4.493574e-03
/out1 (OFF=0.2412752) Y,1.825963e-01,5.811724e-14,-7.039909e-05,6.704257e-02,4.494707e-03
/out1 (OFF=0.2441275) Y,1.825964e-01,6.694073e-14,-7.554636e-05,6.705162e-02,4.495921e-03
/out1 (OFF=0.2469799) Y,1.825965e-01,7.700036e-14,-8.105176e-05,6.706114e-02,4.497198e-03
/out1 (OFF=0.2498322) Y,1.825965e-01,8.853482e-14,-8.689439e-05,6.707166e-02,4.498609e-03
/out1 (OFF=0.2526846) Y,1.825966e-01,1.018502e-13,-9.160091e-05,6.708295e-02,4.500124e-03
/out1 (OFF=0.2555369) Y,1.825967e-01,1.172877e-13,-9.717323e-05,6.709439e-02,4.501659e-03
/out1 (OFF=0.2583893) Y,1.825968e-01,1.340756e-13,-1.069578e-04,6.710751e-02,4.503420e-03
/out1 (OFF=0.2612416) Y,1.825969e-01,1.541602e-13,-1.135070e-04,6.712153e-02,4.505302e-03
/out1 (OFF=0.264094) Y,1.825970e-01,1.766167e-13,-1.227579e-04,6.713625e-02,4.507279e-03
/out1 (OFF=0.2669463) Y,1.825971e-01,2.024967e-13,-1.314662e-04,6.715206e-02,4.509402e-03
/out1 (OFF=0.2697987) Y,1.825973e-01,2.322655e-13,-1.407970e-04,6.716896e-02,4.511674e-03
/out1 (OFF=0.272651) Y,1.825974e-01,2.661666e-13,-1.507063e-04,6.718703e-02,4.514102e-03
/out1 (OFF=0.2755034) Y,1.825976e-01,3.050285e-13,-1.618276e-04,6.720647e-02,4.516715e-03
/out1 (OFF=0.2783557) Y,1.825977e-01,3.496531e-13,-1.727180e-04,6.722725e-02,4.519509e-03
/out1 (OFF=0.2812081) Y,1.825979e-01,4.012076e-13,-1.832684e-04,6.724949e-02,4.522502e-03
/out1 (OFF=0.2840604) Y,1.825981e-01,4.595457e-13,-1.980091e-04,6.727323e-02,4.525696e-03
/out1 (OFF=0.2869128) Y,1.825982e-01,5.268684e-13,-2.119948e-04,6.729883e-02,4.529142e-03
/out1 (OFF=0.2897651) Y,1.825985e-01,6.041180e-13,-2.270017e-04,6.732618e-02,4.532825e-03
/out1 (OFF=0.2926174) Y,1.825987e-01,6.942126e-13,-2.387869e-04,6.735547e-02,4.536771e-03
/out1 (OFF=0.2954698) Y,1.825989e-01,7.955296e-13,-2.598261e-04,6.738686e-02,4.541003e-03
/out1 (OFF=0.2983221) Y,1.825992e-01,9.133019e-13,-2.786192e-04,6.742052e-02,4.545543e-03
/out1 (OFF=0.3011745) Y,1.825994e-01,1.057151e-12,-3.150744e-04,6.745659e-02,4.550411e-03
/out1 (OFF=0.3040268) Y,1.825997e-01,1.206589e-12,-3.207137e-04,6.749529e-02,4.555635e-03
/out1 (OFF=0.3068792) Y,1.826000e-01,1.388834e-12,-3.440478e-04,6.753668e-02,4.561228e-03
/out1 (OFF=0.3097315) Y,1.826004e-01,1.599963e-12,-3.692356e-04,6.758132e-02,4.567263e-03
/out1 (OFF=0.3125839) Y,1.826007e-01,1.845081e-12,-3.964651e-04,6.762931e-02,4.573756e-03
/out1 (OFF=0.3154362) Y,1.826011e-01,2.130499e-12,-4.259512e-04,6.768089e-02,4.580741e-03
/out1 (OFF=0.3182886) Y,1.826015e-01,2.463921e-12,-4.580024e-04,6.773655e-02,4.588285e-03
/out1 (OFF=0.3211409) Y,1.826020e-01,2.853430e-12,-4.928276e-04,6.779631e-02,4.596391e-03
/out1 (OFF=0.3239933) Y,1.826024e-01,3.310136e-12,-5.306776e-04,6.786022e-02,4.605069e-03
/out1 (OFF=0.3268456) Y,1.826030e-01,3.846929e-12,-5.719563e-04,6.793021e-02,4.614583e-03
/out1 (OFF=0.329698) Y,1.826035e-01,4.480290e-12,-6.171370e-04,6.800499e-02,4.624760e-03
/out1 (OFF=0.3325503) Y,1.826041e-01,5.229470e-12,-6.665624e-04,6.808646e-02,4.635860e-03
/out1 (OFF=0.3354027) Y,1.826048e-01,6.118223e-12,-7.208076e-04,6.817330e-02,4.647709e-03
/out1 (OFF=0.338255) Y,1.826055e-01,7.177180e-12,-7.804575e-04,6.826965e-02,4.660875e-03
/out1 (OFF=0.3411074) Y,1.826062e-01,8.443539e-12,-8.462318e-04,6.837312e-02,4.675036e-03
/out1 (OFF=0.3439597) Y,1.826071e-01,9.964795e-12,-9.189589e-04,6.848575e-02,4.690479e-03
/out1 (OFF=0.3468121) Y,1.826080e-01,1.179777e-11,-9.995397e-04,6.860826e-02,4.707308e-03
/out1 (OFF=0.3496644) Y,1.826089e-01,1.580740e-11,-8.816154e-04,6.874167e-02,4.725673e-03
/out1 (OFF=0.3525168) Y,1.826100e-01,1.784583e-11,-1.027044e-03,6.888897e-02,4.745996e-03
/out1 (OFF=0.3553691) Y,1.826109e-01,4.087211e-11,-5.757693e-04,6.905000e-02,4.768271e-03
/out1 (OFF=0.3582215) Y,1.826125e-01,2.411102e-11,-1.426104e-03,6.922631e-02,4.792726e-03
/out1 (OFF=0.3610738) Y,1.826140e-01,2.915932e-11,-1.565302e-03,6.942092e-02,4.819803e-03
/out1 (OFF=0.3639262) Y,1.826155e-01,3.545756e-11,-1.719910e-03,6.963637e-02,4.849883e-03
/out1 (OFF=0.3667785) Y,1.826173e-01,4.334014e-11,-1.908103e-03,6.987515e-02,4.883346e-03
/out1 (OFF=0.3696309) Y,1.826192e-01,5.332162e-11,-2.110657e-03,7.014088e-02,4.920743e-03
/out1 (OFF=0.3724832) Y,1.826208e-01,1.067125e-10,-1.344733e-03,7.043821e-02,4.962787e-03
/out1 (OFF=0.3753356) Y,1.826238e-01,8.234601e-11,-2.622898e-03,7.077053e-02,5.010034e-03
/out1 (OFF=0.3781879) Y,1.826265e-01,1.034998e-10,-2.937290e-03,7.114549e-02,5.063663e-03
/out1 (OFF=0.3810403) Y,1.826295e-01,1.311703e-10,-3.302649e-03,7.157003e-02,5.124803e-03
/out1 (OFF=0.3838926) Y,1.826329e-01,1.677355e-10,-3.729632e-03,7.205337e-02,5.194961e-03
/out1 (OFF=0.386745) Y,1.826369e-01,2.165590e-10,-4.235118e-03,7.260645e-02,5.275971e-03
/out1 (OFF=0.3895973) Y,1.826413e-01,2.825343e-10,-4.825252e-03,7.324347e-02,5.370258e-03
/out1 (OFF=0.3924497) Y,1.826465e-01,3.727195e-10,-5.532115e-03,7.398273e-02,5.481018e-03
/out1 (OFF=0.395302) Y,1.826522e-01,5.116424e-10,-5.843639e-03,7.484707e-02,5.612384e-03
