FeaturesParamTransientACNN.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out0 (OFF=0.509396) Y,7.816236e-01,3.711561e-03,-1.792136e+01,0,0
/out0 (OFF=0.5122483) Y,7.979570e-01,3.732616e-03,-1.797510e+01,0,0
/out0 (OFF=0.5151007) Y,8.143285e-01,3.748489e-03,-1.801619e+01,0,0
/out0 (OFF=0.517953) Y,8.307269e-01,3.759092e-03,-1.804455e+01,0,0
/out0 (OFF=0.5208054) Y,8.471407e-01,3.764356e-03,-1.806007e+01,0,0
/out0 (OFF=0.5236577) Y,8.635583e-01,3.764240e-03,-1.806265e+01,0,0
/out0 (OFF=0.5265101) Y,8.799680e-01,3.758723e-03,-1.805224e+01,0,0
/out0 (OFF=0.5293624) Y,8.963584e-01,3.747812e-03,-1.802882e+01,0,0
/out0 (OFF=0.5322148) Y,9.127174e-01,3.731536e-03,-1.799233e+01,0,0
/out0 (OFF=0.5350671) Y,9.290338e-01,3.709945e-03,-1.794293e+01,0,0
/out0 (OFF=0.5379195) Y,9.452958e-01,3.683101e-03,-1.788060e+01,0,0
/out0 (OFF=0.5407718) Y,9.614916e-01,3.651070e-03,-1.780537e+01,0,0
/out0 (OFF=0.5436242) Y,9.775629e-01,3.613803e-03,-1.766668e+01,0,0
/out0 (OFF=0.5464765) Y,9.935909e-01,3.571525e-03,-1.756298e+01,0,0
/out0 (OFF=0.5493289) Y,1.009516e+00,3.524094e-03,-1.744598e+01,0,0
/out0 (OFF=0.5521812) Y,1.025325e+00,3.471358e-03,-1.731508e+01,0,0
/out0 (OFF=0.5550336) Y,1.041002e+00,3.412992e-03,-1.716893e+01,0,0
/out0 (OFF=0.5578859) Y,1.056530e+00,3.348433e-03,-1.700636e+01,0,0
/out0 (OFF=0.5607383) Y,1.071889e+00,3.276769e-03,-1.682434e+01,0,0
/out0 (OFF=0.5635906) Y,1.087058e+00,3.197343e-03,-1.662032e+01,0,0
/out0 (OFF=0.566443) Y,1.102014e+00,3.109166e-03,-1.639074e+01,0,0
/out0 (OFF=0.5692953) Y,1.116718e+00,3.009775e-03,-1.612832e+01,0,0
/out0 (OFF=0.5721477) Y,1.131128e+00,2.896725e-03,-1.582480e+01,0,0
/out0 (OFF=0.575) Y,1.145200e+00,2.768284e-03,-1.547242e+01,0,0
Stage 2 Output
/out1 (OFF=0.15) Y,2.495301e-01,1.146527e-11,-5.332553e-04,0,0
/out1 (OFF=0.1528523) Y,2.495308e-01,1.660121e-11,-4.713273e-04,0,0
/out1 (OFF=0.1557047) Y,2.495316e-01,2.632660e-11,-3.496962e-04,0,0
/out1 (OFF=0.158557) Y,2.495328e-01,1.354182e-11,-9.476011e-04,0,0
/out1 (OFF=0.1614094) Y,2.495337e-01,2.457046e-11,-6.593393e-04,0,0
/out1 (OFF=0.1642617) Y,2.495348e-01,2.717037e-11,-7.567194e-04,0,0
/out1 (OFF=0.1671141) Y,2.495361e-01,2.501414e-11,-1.029573e-03,0,0
/out1 (OFF=0.1699664) Y,2.495374e-01,2.870388e-11,-1.139138e-03,0,0
/out1 (OFF=0.1728188) Y,2.495389e-01,2.913283e-11,-1.516740e-03,0,0
/out1 (OFF=0.1756711) Y,2.495405e-01,3.392780e-11,-1.701747e-03,0,0
/out1 (OFF=0.1785235) Y,2.495421e-01,3.969836e-11,-1.837282e-03,0,0
/out1 (OFF=0.1813758) Y,2.495439e-01,4.641459e-11,-1.986802e-03,0,0
/out1 (OFF=0.1842282) Y,2.495458e-01,5.427395e-11,-2.125556e-03,0,0
/out1 (OFF=0.1870805) Y,2.495479e-01,6.366476e-11,-2.240060e-03,0,0
/out1 (OFF=0.1899329) Y,2.495502e-01,7.389778e-11,-2.497808e-03,0,0
/out1 (OFF=0.1927852) Y,2.495526e-01,8.615195e-11,-2.701838e-03,0,0
/out1 (OFF=0.1956376) Y,2.495551e-01,1.067710e-10,-2.533085e-03,0,0
/out1 (OFF=0.1984899) Y,2.495579e-01,1.229721e-10,-2.774883e-03,0,0
/out1 (OFF=0.2013423) Y,2.495611e-01,1.359619e-10,-3.400130e-03,0,0
/out1 (OFF=0.2041946) Y,2.495644e-01,1.580641e-10,-3.668408e-03,0,0
/out1 (OFF=0.207047) Y,2.495680e-01,1.836966e-10,-3.930375e-03,0,0
/out1 (OFF=0.2098993) Y,2.495718e-01,2.131732e-10,-4.260778e-03,0,0
/out1 (OFF=0.2127517) Y,2.495760e-01,2.472655e-10,-4.634130e-03,0,0
/out1 (OFF=0.215604) Y,2.495804e-01,2.866456e-10,-4.941409e-03,0,0
/out1 (OFF=0.2184564) Y,2.495852e-01,3.320229e-10,-5.318555e-03,0,0
/out1 (OFF=0.2213087) Y,2.495903e-01,3.844949e-10,-5.679239e-03,0,0
/out1 (OFF=0.2241611) Y,2.495959e-01,4.446180e-10,-6.126286e-03,0,0
/out1 (OFF=0.2270134) Y,2.496018e-01,5.143807e-10,-6.524321e-03,0,0
/out1 (OFF=0.2298658) Y,2.496082e-01,5.934342e-10,-7.102600e-03,0,0
/out1 (OFF=0.2327181) Y,2.496151e-01,6.849109e-10,-7.641135e-03,0,0
/out1 (OFF=0.2355705) Y,2.496225e-01,7.899982e-10,-8.206864e-03,0,0
/out1 (OFF=0.2384228) Y,2.496304e-01,9.107050e-10,-8.793550e-03,0,0
/out1 (OFF=0.2412752) Y,2.496389e-01,1.049006e-09,-9.458004e-03,0,0
/out1 (OFF=0.2441275) Y,2.496480e-01,1.207826e-09,-1.012279e-02,0,0
/out1 (OFF=0.2469799) Y,2.496576e-01,1.397964e-09,-1.047872e-02,0,0
/out1 (OFF=0.2498322) Y,2.496682e-01,1.601263e-09,-1.144287e-02,0,0
/out1 (OFF=0.2526846) Y,2.496796e-01,1.836730e-09,-1.251629e-02,0,0
/out1 (OFF=0.2555369) Y,2.496911e-01,2.160473e-09,-1.234799e-02,0,0
/out1 (OFF=0.2583893) Y,2.497043e-01,2.436975e-09,-1.385715e-02,0,0
/out1 (OFF=0.2612416) Y,2.497185e-01,2.781681e-09,-1.540532e-02,0,0
/out1 (OFF=0.264094) Y,2.497333e-01,3.192437e-09,-1.646471e-02,0,0
/out1 (OFF=0.2669463) Y,2.497492e-01,3.662055e-09,-1.767624e-02,0,0
/out1 (OFF=0.2697987) Y,2.497662e-01,4.200258e-09,-1.892627e-02,0,0
/out1 (OFF=0.272651) Y,2.497844e-01,4.817914e-09,-2.017577e-02,0,0
/out1 (OFF=0.2755034) Y,2.498040e-01,5.523136e-09,-2.170517e-02,0,0
/out1 (OFF=0.2783557) Y,2.498250e-01,6.332918e-09,-2.324476e-02,0,0
/out1 (OFF=0.2812081) Y,2.498474e-01,7.261748e-09,-2.489143e-02,0,0
/out1 (OFF=0.2840604) Y,2.498713e-01,8.330998e-09,-2.648002e-02,0,0
/out1 (OFF=0.2869128) Y,2.498971e-01,9.552391e-09,-2.853789e-02,0,0
/out1 (OFF=0.2897651) Y,2.499246e-01,1.096003e-08,-3.057213e-02,0,0
/out1 (OFF=0.2926174) Y,2.499542e-01,1.258002e-08,-3.274457e-02,0,0
/out1 (OFF=0.2954698) Y,2.499858e-01,1.444634e-08,-3.508196e-02,0,0
/out1 (OFF=0.2983221) Y,2.500197e-01,1.659884e-08,-3.761405e-02,0,0
/out1 (OFF=0.3011745) Y,2.500561e-01,1.908575e-08,-4.031021e-02,0,0
/out1 (OFF=0.3040268) Y,2.500950e-01,2.196408e-08,-4.316622e-02,0,0
/out1 (OFF=0.3068792) Y,2.501368e-01,2.531142e-08,-4.599384e-02,0,0
/out1 (OFF=0.3097315) Y,2.501817e-01,2.918194e-08,-4.941116e-02,0,0
/out1 (OFF=0.3125839) Y,2.502301e-01,3.368066e-08,-5.317482e-02,0,0
/out1 (OFF=0.3154362) Y,2.502821e-01,3.892719e-08,-5.721686e-02,0,0
/out1 (OFF=0.3182886) Y,2.503382e-01,4.504478e-08,-6.191206e-02,0,0
/out1 (OFF=0.3211409) Y,2.503984e-01,5.222636e-08,-6.665443e-02,0,0
/out1 (OFF=0.3239933) Y,2.504628e-01,6.073395e-08,-7.082587e-02,0,0
/out1 (OFF=0.3268456) Y,2.505333e-01,7.059764e-08,-7.743632e-02,0,0
/out1 (OFF=0.329698) Y,2.506087e-01,8.237362e-08,-8.304442e-02,0,0
/out1 (OFF=0.3325503) Y,2.506908e-01,9.625280e-08,-9.038268e-02,0,0
/out1 (OFF=0.3354027) Y,2.507783e-01,1.130842e-07,-9.573174e-02,0,0
/out1 (OFF=0.338255) Y,2.508754e-01,1.325795e-07,-1.060053e-01,0,0
/out1 (OFF=0.3411074) Y,2.509797e-01,1.562890e-07,-1.149924e-01,0,0
/out1 (OFF=0.3439597) Y,2.510932e-01,1.848283e-07,-1.251233e-01,0,0
/out1 (OFF=0.3468121) Y,2.512167e-01,2.193931e-07,-1.359148e-01,0,0
/out1 (OFF=0.3496644) Y,2.513510e-01,2.615818e-07,-1.470529e-01,0,0
/out1 (OFF=0.3525168) Y,2.514996e-01,3.126765e-07,-1.624467e-01,0,0
/out1 (OFF=0.3553691) Y,2.516616e-01,3.757490e-07,-1.780570e-01,0,0
/out1 (OFF=0.3582215) Y,2.518397e-01,4.537547e-07,-1.955358e-01,0,0
/out1 (OFF=0.3610738) Y,2.520360e-01,5.508835e-07,-2.150145e-01,0,0
/out1 (OFF=0.3639262) Y,2.522532e-01,6.725254e-07,-2.377218e-01,0,0
/out1 (OFF=0.3667785) Y,2.524940e-01,8.261748e-07,-2.632655e-01,0,0
/out1 (OFF=0.3696309) Y,2.527621e-01,1.021749e-06,-2.925010e-01,0,0
/out1 (OFF=0.3724832) Y,2.530615e-01,1.272841e-06,-3.261348e-01,0,0
/out1 (OFF=0.3753356) Y,2.533974e-01,1.598251e-06,-3.648986e-01,0,0
/out1 (OFF=0.3781879) Y,2.537759e-01,2.024188e-06,-4.099724e-01,0,0
/out1 (OFF=0.3810403) Y,2.542046e-01,2.587705e-06,-4.628802e-01,0,0
/out1 (OFF=0.3838926) Y,2.546928e-01,3.341922e-06,-5.255849e-01,0,0
/out1 (OFF=0.386745) Y,2.552518e-01,4.364651e-06,-5.995604e-01,0,0
/out1 (OFF=0.3895973) Y,2.558960e-01,5.770614e-06,-6.877420e-01,0,0
/out1 (OFF=0.3924497) Y,2.566442e-01,7.731975e-06,-7.945537e-01,0,0
/out1 (OFF=0.395302) Y,2.575195e-01,1.051367e-05,-9.241078e-01,0,0
/out1 (OFF=0.3981544) Y,2.585533e-01,1.452773e-05,-1.084170e+00,0,0
/out1 (OFF=0.4010067) Y,2.597842e-01,2.043686e-05,-1.280065e+00,0,0
/out1 (OFF=0.4038591) Y,2.612680e-01,2.931178e-05,-1.527540e+00,0,0
/out1 (OFF=0.4067114) Y,2.630763e-01,4.294973e-05,-1.840760e+00,0,0
/out1 (OFF=0.4095638) Y,2.653108e-01,6.441875e-05,-2.244824e+00,0,0
/out1 (OFF=0.4124161) Y,2.681106e-01,9.913294e-05,-2.769361e+00,0,0
/out1 (OFF=0.4152685) Y,2.716792e-01,1.569377e-04,-3.463197e+00,0,0
/out1 (OFF=0.4181208) Y,2.763173e-01,2.565475e-04,-4.396191e+00,0,0
/out1 (OFF=0.4209732) Y,2.824944e-01,4.355285e-04,-5.678389e+00,0,0
/out1 (OFF=0.4238255) Y,2.909799e-01,7.742220e-04,-7.490425e+00,0,0
/out1 (OFF=0.4266779) Y,3.030361e-01,1.449439e-03,-1.011823e+01,0,0
/out1 (OFF=0.4295302) Y,3.202891e-01,2.789050e-03,-1.390166e+01,0,0
/out1 (OFF=0.4323826) Y,3.437235e-01,5.166320e-03,-1.896880e+01,0,0
/out1 (OFF=0.4352349) Y,3.734731e-01,8.868435e-03,-2.525178e+01,0,0
/out1 (OFF=0.4380872) Y,4.095212e-01,1.409238e-02,-3.239395e+01,0,0
/out1 (OFF=0.4409396) Y,4.517235e-01,2.092933e-02,-3.949867e+01,0,0
/out1 (OFF=0.4437919) Y,4.997137e-01,2.932996e-02,-4.663428e+01,0,0
/out1 (OFF=0.4466443) Y,5.530073e-01,3.904333e-02,-5.503927e+01,0,0
/out1 (OFF=0.4494966) Y,6.110755e-01,4.952155e-02,-6.306220e+01,0,0
/out1 (OFF=0.452349) Y,6.732809e-01,5.991296e-02,-7.022970e+01,0,0
/out1 (OFF=0.4552013) Y,7.388970e-01,6.911892e-02,-7.611604e+01,0,0
/out1 (OFF=0.4580537) Y,8.068991e-01,7.606360e-02,-8.044395e+01,0,0
/out1 (OFF=0.460906) Y,8.752773e-01,7.987845e-02,-8.307381e+01,0,0
/out1 (OFF=0.4637584) Y,9.410019e-01,7.954172e-02,-8.369734e+01,0,0
/out1 (OFF=0.4666107) Y,1.002717e+00,7.503193e-02,-8.216017e+01,0,0
/out1 (OFF=0.4694631) Y,1.060425e+00,6.727341e-02,-7.855762e+01,0,0
