FeaturesParamTransientACNP.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out0 (OFF=0.2669463) Y,2.510587e-01,9.296675e-07,-2.819588e-01,5.669287e-09,5.184135e-17
/out0 (OFF=0.2697987) Y,2.513286e-01,1.052886e-06,-3.000822e-01,6.544889e-09,1.501553e-16
/out0 (OFF=0.272651) Y,2.516158e-01,1.191290e-06,-3.192159e-01,8.434619e-09,8.609797e-16
/out0 (OFF=0.2755034) Y,2.519212e-01,1.346625e-06,-3.394047e-01,8.935598e-09,9.106350e-16
/out0 (OFF=0.2783557) Y,2.522458e-01,1.520818e-06,-3.607255e-01,6.924123e-09,6.145030e-17
/out0 (OFF=0.2812081) Y,2.525907e-01,1.716021e-06,-3.832001e-01,7.444768e-09,6.971069e-17
/out0 (OFF=0.2840604) Y,2.529569e-01,1.934653e-06,-4.066542e-01,1.316710e-07,2.311738e-12
/out0 (OFF=0.2869128) Y,2.533458e-01,2.179242e-06,-4.318817e-01,8.752679e-09,1.047114e-16
/out0 (OFF=0.2897651) Y,2.537583e-01,2.452857e-06,-4.581673e-01,3.352025e-08,9.100964e-14
/out0 (OFF=0.2926174) Y,2.541960e-01,2.758713e-06,-4.859275e-01,3.018358e-08,6.434151e-14
/out0 (OFF=0.2954698) Y,2.546600e-01,3.100458e-06,-5.152129e-01,1.039864e-08,1.383494e-16
/out0 (OFF=0.2983221) Y,2.551519e-01,3.482168e-06,-5.460297e-01,1.957321e-08,1.149559e-14
/out0 (OFF=0.3011745) Y,2.556731e-01,3.908366e-06,-5.785016e-01,1.158635e-08,1.703391e-16
/out0 (OFF=0.3040268) Y,2.562253e-01,4.384116e-06,-6.127198e-01,1.232185e-08,1.920046e-16
/out0 (OFF=0.3068792) Y,2.568100e-01,4.915085e-06,-6.487814e-01,1.315774e-08,2.185134e-16
/out0 (OFF=0.3097315) Y,2.574291e-01,5.507621e-06,-6.867917e-01,1.398595e-08,2.473370e-16
/out0 (OFF=0.3125839) Y,2.580845e-01,6.168848e-06,-7.268641e-01,1.497045e-08,2.818472e-16
/out0 (OFF=0.3154362) Y,2.587782e-01,6.906779e-06,-7.691217e-01,1.592256e-08,3.209007e-16
/out0 (OFF=0.3182886) Y,2.595122e-01,7.730439e-06,-8.136982e-01,1.698169e-08,3.642670e-16
/out0 (OFF=0.3211409) Y,2.602888e-01,8.650017e-06,-8.607367e-01,1.928346e-08,6.237306e-16
/out0 (OFF=0.3239933) Y,2.611105e-01,9.677038e-06,-9.104030e-01,1.932519e-08,4.727499e-16
/out0 (OFF=0.3268456) Y,2.619796e-01,1.082458e-05,-9.628637e-01,6.154375e-08,2.514866e-13
/out0 (OFF=0.329698) Y,2.628991e-01,1.210754e-05,-1.018175e+00,9.111900e-08,7.240942e-13
/out0 (OFF=0.3325503) Y,2.638718e-01,1.354271e-05,-1.076944e+00,5.566996e-08,1.546689e-13
/out0 (OFF=0.3354027) Y,2.649009e-01,1.514959e-05,-1.139028e+00,2.527729e-08,8.066463e-16
/out0 (OFF=0.338255) Y,2.659897e-01,1.695032e-05,-1.204772e+00,2.706467e-08,9.236159e-16
/out0 (OFF=0.3411074) Y,2.671419e-01,1.897040e-05,-1.274501e+00,1.549831e-07,2.374466e-12
/out0 (OFF=0.3439597) Y,2.683614e-01,2.123925e-05,-1.348498e+00,3.156568e-08,1.255562e-15
/out0 (OFF=0.3468121) Y,2.696525e-01,2.379092e-05,-1.427122e+00,3.341320e-08,1.411640e-15
/out0 (OFF=0.3496644) Y,2.710197e-01,2.666495e-05,-1.510738e+00,4.944028e-08,2.954633e-14
/out0 (OFF=0.3525168) Y,2.724682e-01,2.990739e-05,-1.599859e+00,3.941342e-08,1.964113e-15
/out0 (OFF=0.3553691) Y,2.740031e-01,3.357240e-05,-1.694555e+00,2.164021e-07,4.606111e-12
/out0 (OFF=0.3582215) Y,2.756312e-01,3.772263e-05,-1.796437e+00,4.502356e-08,2.568702e-15
/out0 (OFF=0.3610738) Y,2.773584e-01,4.243341e-05,-1.905091e+00,4.897242e-08,3.021594e-15
/out0 (OFF=0.3639262) Y,2.791921e-01,4.779293e-05,-2.021569e+00,5.266141e-08,3.524602e-15
/out0 (OFF=0.3667785) Y,2.811405e-01,5.390634e-05,-2.146668e+00,5.769083e-08,4.198705e-15
/out0 (OFF=0.3696309) Y,2.832123e-01,6.089921e-05,-2.281297e+00,6.225840e-08,4.924788e-15
/out0 (OFF=0.3724832) Y,2.854174e-01,6.892216e-05,-2.426491e+00,6.780845e-08,5.861768e-15
/out0 (OFF=0.3753356) Y,2.877669e-01,7.815660e-05,-2.583432e+00,7.410954e-08,7.013213e-15
/out0 (OFF=0.3781879) Y,2.902730e-01,8.882205e-05,-2.753439e+00,9.738404e-08,4.860451e-14
/out0 (OFF=0.3810403) Y,2.929495e-01,1.011849e-04,-2.938150e+00,9.195791e-08,1.131597e-14
/out0 (OFF=0.3838926) Y,2.958118e-01,1.155702e-04,-3.139255e+00,9.844572e-08,1.244196e-14
/out0 (OFF=0.386745) Y,2.988773e-01,1.323750e-04,-3.358746e+00,1.327424e-07,1.027725e-13
/out0 (OFF=0.3895973) Y,3.021657e-01,1.520857e-04,-3.599081e+00,1.209226e-07,1.886361e-14
/out0 (OFF=0.3924497) Y,3.056990e-01,1.752989e-04,-3.862702e+00,1.523188e-07,7.110975e-14
/out0 (OFF=0.395302) Y,3.095019e-01,2.027444e-04,-4.152707e+00,1.508378e-07,2.952834e-14
/out0 (OFF=0.3981544) Y,3.136023e-01,2.353113e-04,-4.472250e+00,1.694371e-07,3.739972e-14
/out0 (OFF=0.4010067) Y,3.180310e-01,2.740714e-04,-4.824803e+00,2.318504e-07,3.057859e-13
/out0 (OFF=0.4038591) Y,3.228220e-01,3.202924e-04,-5.214252e+00,2.166061e-07,6.152369e-14
/out0 (OFF=0.4067114) Y,3.280116e-01,3.754303e-04,-5.644657e+00,7.169107e-07,3.029274e-11
/out0 (OFF=0.4095638) Y,3.336365e-01,4.410683e-04,-6.117487e+00,2.850607e-07,1.086070e-13
/out0 (OFF=0.4124161) Y,3.397336e-01,5.187905e-04,-6.634895e+00,3.246845e-07,1.413807e-13
/out0 (OFF=0.4152685) Y,3.463360e-01,6.099538e-04,-7.196523e+00,3.623998e-07,1.761618e-13
/out0 (OFF=0.4181208) Y,3.534701e-01,7.153920e-04,-7.798535e+00,4.111536e-07,2.273417e-13
/out0 (OFF=0.4209732) Y,3.611536e-01,8.351103e-04,-8.433807e+00,4.638735e-07,2.898128e-13
/out0 (OFF=0.4238255) Y,3.693947e-01,9.680858e-04,-9.091650e+00,5.198555e-07,3.633381e-13
/out0 (OFF=0.4266779) Y,3.781929e-01,1.112243e-03,-9.758670e+00,5.774857e-07,4.469362e-13
/out0 (OFF=0.4295302) Y,3.875406e-01,1.264610e-03,-1.041993e+01,7.263777e-07,1.787502e-12
/out0 (OFF=0.4323826) Y,3.974251e-01,1.421602e-03,-1.106140e+01,7.123507e-07,6.917843e-13
/out0 (OFF=0.4352349) Y,4.078287e-01,1.579392e-03,-1.167000e+01,2.685352e-04,1.699409e-07
/out0 (OFF=0.4380872) Y,4.187299e-01,1.734307e-03,-1.223629e+01,1.005842e-03,1.364662e-06
/out0 (OFF=0.4409396) Y,4.301029e-01,1.883239e-03,-1.275481e+01,4.055152e-03,2.087979e-05
/out0 (OFF=0.4437919) Y,4.419182e-01,2.023988e-03,-1.322414e+01,7.866059e-03,7.804450e-05
/out0 (OFF=0.4466443) Y,4.541429e-01,2.155455e-03,-1.364652e+01,8.611450e-03,9.322004e-05
/out0 (OFF=0.4494966) Y,4.667426e-01,2.277596e-03,-1.402677e+01,9.186672e-03,1.057993e-04
/out0 (OFF=0.452349) Y,4.796835e-01,2.391151e-03,-1.437103e+01,9.618594e-03,1.157364e-04
/out0 (OFF=0.4552013) Y,4.929343e-01,2.497253e-03,-1.468543e+01,9.990564e-03,1.246649e-04
/out0 (OFF=0.4580537) Y,5.064679e-01,2.597083e-03,-1.497539e+01,1.031044e-02,1.326247e-04
/out0 (OFF=0.460906) Y,5.202615e-01,2.691653e-03,-1.524518e+01,1.058107e-02,1.395641e-04
/out0 (OFF=0.4637584) Y,5.342958e-01,2.781730e-03,-1.549794e+01,1.080312e-02,1.453968e-04
/out0 (OFF=0.4666107) Y,5.485548e-01,2.867841e-03,-1.573592e+01,1.097437e-02,1.499766e-04
/out0 (OFF=0.4694631) Y,5.630245e-01,2.950313e-03,-1.596060e+01,1.111054e-02,1.536697e-04
/out0 (OFF=0.4723154) Y,5.776923e-01,3.029319e-03,-1.617292e+01,1.117566e-02,1.554337e-04
/out0 (OFF=0.4751678) Y,5.925469e-01,3.104925e-03,-1.637371e+01,1.103616e-02,1.515434e-04
/out0 (OFF=0.4780201) Y,6.075774e-01,3.177120e-03,-1.656315e+01,1.035198e-02,1.333121e-04
/out0 (OFF=0.4808725) Y,6.227733e-01,3.245837e-03,-1.674149e+01,1.975064e-03,4.997368e-06
/out0 (OFF=0.4837248) Y,6.381244e-01,3.310972e-03,-1.690883e+01,1.178671e-03,1.877589e-06
/out0 (OFF=0.4865772) Y,6.536206e-01,3.372396e-03,-1.706516e+01,5.922457e-04,5.971616e-07
/out0 (OFF=0.4894295) Y,6.692517e-01,3.429965e-03,-1.721040e+01,4.680207e-05,1.803411e-07
/out0 (OFF=0.4922819) Y,6.850076e-01,3.483520e-03,-1.734443e+01,1.090212e-06,1.480249e-12
/out0 (OFF=0.4951342) Y,7.008780e-01,3.532900e-03,-1.746712e+01,1.085650e-06,1.467564e-12
/out0 (OFF=0.4979866) Y,7.168523e-01,3.577940e-03,-1.757823e+01,1.112098e-06,1.617120e-12
/out0 (OFF=0.5008389) Y,7.329201e-01,3.618478e-03,-1.767777e+01,8.898804e-03,9.853586e-05
/out0 (OFF=0.5036913) Y,7.490707e-01,3.654357e-03,-1.776536e+01,8.953541e-03,9.974809e-05
/out0 (OFF=0.5065436) Y,7.652931e-01,3.685425e-03,-1.784086e+01,9.000891e-03,1.008030e-04
/out0 (OFF=0.509396) Y,7.815764e-01,3.711545e-03,-1.790411e+01,9.040597e-03,1.016922e-04
/out0 (OFF=0.5122483) Y,7.979093e-01,3.732592e-03,-1.795491e+01,9.078958e-03,1.025551e-04
/out0 (OFF=0.5151007) Y,8.142806e-01,3.748457e-03,-1.799312e+01,9.103163e-03,1.031019e-04
/out0 (OFF=0.517953) Y,8.306788e-01,3.759051e-03,-1.801860e+01,9.119489e-03,1.034718e-04
/out0 (OFF=0.5208054) Y,8.470925e-01,3.764308e-03,-1.803124e+01,9.128366e-03,1.036737e-04
/out0 (OFF=0.5236577) Y,8.635098e-01,3.764178e-03,-1.803051e+01,9.128607e-03,1.036815e-04
/out0 (OFF=0.5265101) Y,8.799197e-01,3.758654e-03,-1.801728e+01,9.120964e-03,1.035094e-04
/out0 (OFF=0.5293624) Y,8.963101e-01,3.747736e-03,-1.799107e+01,9.105267e-03,1.031554e-04
/out0 (OFF=0.5322148) Y,9.126695e-01,3.731453e-03,-1.795190e+01,9.076136e-03,1.024994e-04
/out0 (OFF=0.5350671) Y,9.289862e-01,3.709855e-03,-1.789980e+01,9.044551e-03,1.017906e-04
/out0 (OFF=0.5379195) Y,9.452484e-01,3.683005e-03,-1.783482e+01,9.005000e-03,1.009067e-04
/out0 (OFF=0.5407718) Y,9.614446e-01,3.650968e-03,-1.775707e+01,8.957527e-03,9.985055e-05
/out0 (OFF=0.5436242) Y,9.775627e-01,3.613799e-03,-1.766631e+01,1.032961e-06,5.412127e-12
/out0 (OFF=0.5464765) Y,9.935907e-01,3.571521e-03,-1.756262e+01,1.012479e-06,4.966675e-12
/out0 (OFF=0.5493289) Y,1.009516e+00,3.524090e-03,-1.744564e+01,9.907011e-07,4.506323e-12
/out0 (OFF=0.5521812) Y,1.025324e+00,3.471354e-03,-1.731476e+01,9.669206e-07,4.020949e-12
/out0 (OFF=0.5550336) Y,1.041002e+00,3.412992e-03,-1.716891e+01,8.128299e-07,8.234529e-13
/out0 (OFF=0.5578859) Y,1.056530e+00,3.348433e-03,-1.700633e+01,7.963311e-07,7.915572e-13
/out0 (OFF=0.5607383) Y,1.071889e+00,3.276769e-03,-1.682432e+01,7.780514e-07,7.571221e-13
/out0 (OFF=0.5635906) Y,1.087058e+00,3.197343e-03,-1.662030e+01,7.579105e-07,7.201283e-13
/out0 (OFF=0.566443) Y,1.102014e+00,3.109166e-03,-1.639072e+01,7.353501e-07,6.799413e-13
/out0 (OFF=0.5692953) Y,1.116718e+00,3.009776e-03,-1.612930e+01,1.215291e-06,4.077833e-11
/out0 (OFF=0.5721477) Y,1.131128e+00,2.896725e-03,-1.582477e+01,6.812202e-07,5.894058e-13
/out0 (OFF=0.575) Y,1.145200e+00,2.768284e-03,-1.547239e+01,6.492485e-07,5.390778e-13
Stage 2 Output
/out1 (OFF=0.15) Y,7.504182e-02,1.065421e-16,-3.008129e-06,1.744883e-01,3.044616e-02
/out1 (OFF=0.1528523) Y,7.504182e-02,1.253265e-16,-3.262134e-06,1.744890e-01,3.044642e-02
/out1 (OFF=0.1557047) Y,7.504163e-02,5.705667e-12,3.816936e-04,1.744900e-01,3.044676e-02
/out1 (OFF=0.158557) Y,7.504182e-02,1.731271e-16,-3.835223e-06,1.744910e-01,3.044711e-02
/out1 (OFF=0.1614094) Y,7.504183e-02,2.361775e-16,-3.259234e-06,1.744918e-01,3.044740e-02
/out1 (OFF=0.1642617) Y,7.504183e-02,2.717460e-16,-3.604393e-06,1.744929e-01,3.044779e-02
/out1 (OFF=0.1671141) Y,7.504184e-02,3.131782e-16,-3.978579e-06,1.744942e-01,3.044824e-02
/out1 (OFF=0.1699664) Y,7.504184e-02,3.551966e-16,-4.475515e-06,1.744955e-01,3.044869e-02
/out1 (OFF=0.1728188) Y,7.504185e-02,3.843870e-16,-5.708712e-06,1.744971e-01,3.044923e-02
/out1 (OFF=0.1756711) Y,7.504185e-02,4.500080e-16,-6.181885e-06,1.744986e-01,3.044977e-02
/out1 (OFF=0.1785235) Y,7.504186e-02,5.264947e-16,-6.691029e-06,1.745003e-01,3.045034e-02
/out1 (OFF=0.1813758) Y,7.504186e-02,6.155886e-16,-7.235511e-06,1.745020e-01,3.045096e-02
/out1 (OFF=0.1842282) Y,7.504187e-02,7.402140e-16,-7.132408e-06,1.745040e-01,3.045163e-02
/out1 (OFF=0.1870805) Y,7.504188e-02,8.398482e-16,-8.452448e-06,1.745060e-01,3.045235e-02
/out1 (OFF=0.1899329) Y,7.504189e-02,9.799672e-16,-9.127848e-06,1.745083e-01,3.045314e-02
/out1 (OFF=0.1927852) Y,7.504190e-02,1.142635e-15,-9.858432e-06,1.745107e-01,3.045399e-02
/out1 (OFF=0.1956376) Y,7.504191e-02,1.345723e-15,-1.009654e-05,1.745131e-01,3.045484e-02
/out1 (OFF=0.1984899) Y,7.504192e-02,1.578598e-15,-1.069537e-05,1.745160e-01,3.045583e-02
/out1 (OFF=0.2013423) Y,7.504193e-02,1.803567e-15,-1.239072e-05,1.745192e-01,3.045696e-02
/out1 (OFF=0.2041946) Y,7.504194e-02,2.096897e-15,-1.336120e-05,1.745225e-01,3.045810e-02
/out1 (OFF=0.207047) Y,7.504195e-02,2.436145e-15,-1.440261e-05,1.745260e-01,3.045934e-02
/out1 (OFF=0.2098993) Y,7.504197e-02,2.828201e-15,-1.551937e-05,1.745299e-01,3.046067e-02
/out1 (OFF=0.2127517) Y,7.504198e-02,3.280936e-15,-1.671656e-05,1.745340e-01,3.046212e-02
/out1 (OFF=0.215604) Y,7.504200e-02,3.803353e-15,-1.799949e-05,1.745384e-01,3.046366e-02
/out1 (OFF=0.2184564) Y,7.504202e-02,4.405734e-15,-1.937376e-05,1.745432e-01,3.046532e-02
/out1 (OFF=0.2213087) Y,7.504203e-02,5.100840e-15,-2.076547e-05,1.745483e-01,3.046710e-02
/out1 (OFF=0.2241611) Y,7.504205e-02,5.899485e-15,-2.238192e-05,1.745538e-01,3.046903e-02
/out1 (OFF=0.2270134) Y,7.504208e-02,6.821021e-15,-2.396321e-05,1.745597e-01,3.047109e-02
/out1 (OFF=0.2298658) Y,7.504210e-02,7.876531e-15,-2.588048e-05,1.745661e-01,3.047333e-02
/out1 (OFF=0.2327181) Y,7.504212e-02,9.091463e-15,-2.783898e-05,1.745730e-01,3.047572e-02
/out1 (OFF=0.2355705) Y,7.504215e-02,1.048734e-14,-2.990144e-05,1.745803e-01,3.047829e-02
/out1 (OFF=0.2384228) Y,7.504174e-02,2.842139e-11,8.278996e-04,1.745886e-01,3.048119e-02
/out1 (OFF=0.2412752) Y,7.504221e-02,1.392838e-14,-3.445944e-05,1.745967e-01,3.048400e-02
/out1 (OFF=0.2441275) Y,7.504224e-02,1.603730e-14,-3.696216e-05,1.746058e-01,3.048718e-02
/out1 (OFF=0.2469799) Y,7.504228e-02,1.850149e-14,-3.877181e-05,1.746153e-01,3.049052e-02
/out1 (OFF=0.2498322) Y,7.504203e-02,1.254840e-11,5.282015e-04,1.746262e-01,3.049430e-02
/out1 (OFF=0.2526846) Y,7.504236e-02,2.439898e-14,-4.561805e-05,1.746372e-01,3.049816e-02
/out1 (OFF=0.2555369) Y,7.504201e-02,2.305702e-11,7.252411e-04,1.746491e-01,3.050231e-02
/out1 (OFF=0.2583893) Y,7.504245e-02,3.219910e-14,-5.240688e-05,1.746619e-01,3.050677e-02
/out1 (OFF=0.2612416) Y,7.504250e-02,3.696792e-14,-5.615907e-05,1.746759e-01,3.051169e-02
/out1 (OFF=0.264094) Y,7.504256e-02,4.242941e-14,-6.016437e-05,1.746907e-01,3.051685e-02
/out1 (OFF=0.2669463) Y,7.504261e-02,4.868449e-14,-6.444896e-05,1.747066e-01,3.052240e-02
/out1 (OFF=0.2697987) Y,7.504268e-02,5.584984e-14,-6.902796e-05,1.747236e-01,3.052833e-02
/out1 (OFF=0.272651) Y,7.504274e-02,6.406005e-14,-7.392408e-05,1.747417e-01,3.053467e-02
/out1 (OFF=0.2755034) Y,7.504281e-02,7.347092e-14,-7.915931e-05,1.747612e-01,3.054149e-02
/out1 (OFF=0.2783557) Y,7.504289e-02,8.431401e-14,-8.400710e-05,1.747821e-01,3.054878e-02
/out1 (OFF=0.2812081) Y,7.504297e-02,9.670933e-14,-8.991168e-05,1.748044e-01,3.055659e-02
/out1 (OFF=0.2840604) Y,7.504306e-02,1.108737e-13,-9.698726e-05,1.748282e-01,3.056492e-02
/out1 (OFF=0.2869128) Y,7.504315e-02,1.271952e-13,-1.041614e-04,1.748539e-01,3.057391e-02
/out1 (OFF=0.2897651) Y,7.504325e-02,1.459842e-13,-1.115311e-04,1.748814e-01,3.058351e-02
/out1 (OFF=0.2926174) Y,7.504336e-02,1.676117e-13,-1.195125e-04,1.749108e-01,3.059379e-02
/out1 (OFF=0.2954698) Y,7.504348e-02,1.925364e-13,-1.281317e-04,1.749423e-01,3.060482e-02
/out1 (OFF=0.2983221) Y,7.504360e-02,2.213886e-13,-1.364613e-04,1.749761e-01,3.061664e-02
/out1 (OFF=0.3011745) Y,7.504373e-02,2.546336e-13,-1.464320e-04,1.750123e-01,3.062932e-02
/out1 (OFF=0.3040268) Y,7.504387e-02,2.931099e-13,-1.572095e-04,1.750511e-01,3.064292e-02
/out1 (OFF=0.3068792) Y,7.504403e-02,3.377228e-13,-1.688302e-04,1.750927e-01,3.065747e-02
/out1 (OFF=0.3097315) Y,7.504419e-02,3.895460e-13,-1.813798e-04,1.751375e-01,3.067317e-02
/out1 (OFF=0.3125839) Y,7.504437e-02,4.498864e-13,-1.948181e-04,1.751857e-01,3.069005e-02
/out1 (OFF=0.3154362) Y,7.504456e-02,5.202470e-13,-2.095377e-04,1.752374e-01,3.070820e-02
/out1 (OFF=0.3182886) Y,7.504476e-02,6.025109e-13,-2.255292e-04,1.752933e-01,3.072779e-02
/out1 (OFF=0.3211409) Y,7.504498e-02,6.988018e-13,-2.438288e-04,1.753533e-01,3.074883e-02
/out1 (OFF=0.3239933) Y,7.504522e-02,8.121222e-13,-2.628059e-04,1.754174e-01,3.077134e-02
/out1 (OFF=0.3268456) Y,7.504548e-02,9.458509e-13,-2.826484e-04,1.754877e-01,3.079600e-02
/out1 (OFF=0.329698) Y,7.504575e-02,1.103791e-12,-3.054271e-04,1.755628e-01,3.082236e-02
/out1 (OFF=0.3325503) Y,7.504605e-02,1.291041e-12,-3.310953e-04,1.756445e-01,3.085109e-02
/out1 (OFF=0.3354027) Y,7.504638e-02,1.514153e-12,-3.584778e-04,1.757317e-01,3.088174e-02
/out1 (OFF=0.338255) Y,7.504673e-02,1.780822e-12,-3.886253e-04,1.758284e-01,3.091576e-02
/out1 (OFF=0.3411074) Y,7.504711e-02,2.100839e-12,-4.219684e-04,1.759322e-01,3.095231e-02
/out1 (OFF=0.3439597) Y,7.504753e-02,2.486563e-12,-4.588962e-04,1.760453e-01,3.099213e-02
/out1 (OFF=0.3468121) Y,7.504798e-02,2.953807e-12,-4.993756e-04,1.761683e-01,3.103547e-02
/out1 (OFF=0.3496644) Y,7.504848e-02,3.522529e-12,-5.443284e-04,1.763021e-01,3.108267e-02
/out1 (OFF=0.3525168) Y,7.504902e-02,4.217457e-12,-5.967992e-04,1.764499e-01,3.113488e-02
/out1 (OFF=0.3553691) Y,7.504961e-02,5.073250e-12,-6.536420e-04,1.766112e-01,3.119190e-02
/out1 (OFF=0.3582215) Y,7.505027e-02,6.132085e-12,-7.187760e-04,1.767886e-01,3.125464e-02
/out1 (OFF=0.3610738) Y,7.505099e-02,7.451484e-12,-7.917955e-04,1.769839e-01,3.132384e-02
/out1 (OFF=0.3639262) Y,7.505173e-02,9.645970e-12,-7.631967e-04,1.772002e-01,3.140056e-02
/out1 (OFF=0.3667785) Y,7.505267e-02,1.119888e-11,-9.684571e-04,1.774397e-01,3.148568e-02
/out1 (OFF=0.3696309) Y,7.505366e-02,1.386313e-11,-1.077286e-03,1.777064e-01,3.158058e-02
/out1 (OFF=0.3724832) Y,7.505476e-02,1.728685e-11,-1.201434e-03,1.780043e-01,3.168678e-02
/out1 (OFF=0.3753356) Y,7.505573e-02,3.309042e-11,-8.141163e-04,1.783386e-01,3.180622e-02
/out1 (OFF=0.3781879) Y,7.505739e-02,2.753661e-11,-1.513034e-03,1.787146e-01,3.194089e-02
/out1 (OFF=0.3810403) Y,7.505897e-02,3.522562e-11,-1.708953e-03,1.791406e-01,3.209389e-02
/out1 (OFF=0.3838926) Y,7.506076e-02,4.551589e-11,-1.938687e-03,1.796255e-01,3.226863e-02
/out1 (OFF=0.386745) Y,7.506282e-02,5.945037e-11,-2.212673e-03,1.801805e-01,3.246931e-02
/out1 (OFF=0.3895973) Y,7.506519e-02,7.857118e-11,-2.538906e-03,1.808196e-01,3.270142e-02
