signal,mean_bit0,variance_bit0,slope_bit0,mean_bit1,variance_bit1,slope_bit1,mean_bit2,variance_bit2,slope_bit2,mean_bit3,variance_bit3,slope_bit3
1,3.796517833667217e-05,5.6710926898778415e-30,-3.768205118939377e-07,3.796517833667919e-05,7.319676991998234e-30,-2.767530225678952e-07,3.796517833644846e-05,2.0266248096664336e-29,-6.200157121601568e-07,4.2147757082776965e-05,6.419696738604155e-27,-2.435683824935115e-05
2,3.796517833775633e-05,5.060573604558286e-30,1.3535221929709578e-06,3.7965178336701844e-05,5.73955540664684e-30,-1.994473797411603e-05,3.79651783405073e-05,1.7308170057175463e-28,7.057395823608776e-05,4.2147757447962995e-05,5.0273191208374634e-24,0.004455310498896194
3,3.796517833664739e-05,2.146170849380773e-30,-2.5972961606088407e-06,3.796517833675037e-05,2.881466840436613e-30,-4.724288360104993e-06,3.7965178335366046e-05,2.6125639085630323e-28,2.6094454026486246e-05,4.2147757034687455e-05,1.4192558322585265e-24,0.0008590587505790948
4,3.796517833685622e-05,3.078394419067826e-30,-6.597494058853704e-07,3.796517833671807e-05,1.441943194958393e-29,-3.4715365396154137e-06,3.796517833497332e-05,2.0145334967847603e-28,-1.669040990316937e-05,4.2147757080881156e-05,5.543113147405405e-26,1.6715070502175256e-05
5,1.2023471296263413,3.808087112337221,21362931898.5382,3.796532226645146e-05,5.062817567658266e-16,1.6494352032578483,3.7965445689171915e-05,1.2288338676038772e-16,0.46257437673731977,7.753153231492796e-05,1.955407327283992e-06,3543003.7311558854
6,4.997695561564432,1.2939457369649719e-09,-15708.75874505098,3.8072348054225006e-05,3.102512262025413e-13,1186.2225068220027,3.79662052912572e-05,3.556824074489637e-16,7.445075850045999,3.567688059741531e-05,3.4792760258988335e-09,-87720.48845784743
7,4.198016958854917,2.6652772971759666,-17620453900.9559,3.564304589308934,4.491585020338541,23675343632.95799,3.7964879657823956e-05,6.2854301498135705e-16,4.088916752359142,0.00023656636142923055,2.887178051642259e-06,2163797.431006947
8,0.011890235736579246,0.002723113621537316,184063266.57882586,4.99769516392802,6.266003987815853e-13,2311.444317306171,3.796604315490768e-05,3.396053092571673e-16,15.078565746991789,-0.0004269154575132593,9.011333855807611e-07,-5922870.268619327
9,3.5944322782672216,3.2617978366190754,16972765124.178413,4.997695253193951,1.169684285178142e-13,145.03761060497183,3.796409495119536e-05,1.6089344445787677e-16,22.357315281411374,0.0008259170196874816,2.824851847449058e-06,-11066794.545580849
10,4.9979728220733355,1.2089068653638883e-06,4750306.082934946,4.997974998199788,1.22123260317629e-06,4806227.452941095,1.4089985791512232,3.7409990485632636,19386552691.57799,0.0004006478341561091,1.7391513557773717e-06,5915369.619389554
