signal,mean_vout_Y,variance_vout_Y,slope_vout
1,0.08748684669878576,2.2667607826195895e-18,2.4677538088388067
2,0.08748684630081756,1.974787086694982e-20,-0.008232286380360774
3,0.09319067022740946,9.760082052840077e-05,5631020.764920848
4,0.21572298728532233,0.006111305186119725,294116965.33993685
5,0.384121470175163,2.484228021499913e-08,1208120.6950663123
6,0.3842140338940206,3.5397453146289515e-13,883.6493541791643
7,0.38421444696843704,1.354429626524679e-13,0.8574018881316613
8,0.5783216149674554,0.04534832777807202,644318886.9405192
9,0.9819552055501722,0.003340756442228931,368492902.91788816
10,0.9198942357050046,0.0026852680869404654,-321536076.9153683
11,0.7285922891495749,0.0014287900727772158,-175625182.76327306
12,0.7066618533400968,5.13918599570575e-11,-4981.039327372357
13,0.7066659524783997,5.340909426794884e-11,2.477525877144465
14,0.9221775566571125,0.011243641594336336,321546874.54144496
15,1.0283900652367803,2.3195201141187002e-10,-58649.13298427204
16,1.0283862275588824,1.266904650969486e-10,1185.0002885286208
17,1.314025340078249,0.1005401927393274,1281774953.2045307
18,2.1895883690437667,0.03214296945720343,1037214724.547971
19,2.064968227659955,0.014221002838590964,-973326468.7484373
20,1.5568032429745269,0.04291454196444902,-962647080.3382798
21,1.349152533677955,8.64972669580087e-10,214629.688897736
22,1.349142254734592,1.999591541754575e-09,-16463.99710529763
23,1.3881001096608643,0.004550131247352431,42745604.46656335
24,1.6358067272590564,0.003464875505665148,197799838.59846583
25,1.6699051230120985,2.9922133545372405e-12,1836.8048530150584
26,1.6699058475168258,1.64970881137197e-14,-83.00824413826022
27,2.0754858655697483,0.058540650239799395,649783613.2104849
28,2.2229852787824105,0.00294455584642264,-326574342.848789
29,2.0169654807660606,0.0018080996620781116,-182607440.62592334
30,1.9923367339893874,9.768156488500907e-11,1091.3744160767521
31,1.9923312557634245,6.930216241293956e-11,201.5851840536301
32,2.209470962331243,0.011749607842935255,326414744.5785941
33,2.3180649705602856,1.0072584406478352e-10,-1636.6196914318316
34,2.3180602609602374,6.023040804466515e-11,-288.57634782074877
35,2.5333652658219457,0.060367671461271324,2633042234.5230365
36,3.9109162461636395,0.256669145135842,2628966581.869219
37,4.745838447305901,0.036609150758482645,2545146930.5928783
38,4.8224805129331365,0.005420043174117118,-2232981315.690564
39,4.41439619980051,0.047985990950735,-2287582552.043341
40,3.390767962278089,0.13477956691881285,-2309829653.248179
41,2.6473830793749205,4.213926135152519e-07,-7826754.370054782
42,2.6471634091756826,1.8234972119861583e-08,92468.13645652182
43,2.647084338517652,1.804385058836199e-08,-26641.53352421818
44,2.6827210774386927,0.0038005119646104357,59696220.03064382
45,2.940433577465404,0.0041793159840271005,207684505.1061987
46,2.9778080858472955,3.974765142078355e-10,-7182.919042772835
47,2.9778192409234054,3.2141805989580766e-10,-76.67157088560141
48,3.3914983303825887,0.060768733223608484,659918180.841613
49,3.5423698753440753,0.0030063370946375317,-329771738.2277446
50,3.3334704387049836,0.001873580219222695,-186255164.81241357
51,3.3084313074413583,2.793992398548436e-10,6039.53209603398
52,3.3084219928965872,2.2176588721405342e-10,131.7764575632039
53,3.528580951498188,0.011993017560232263,329575904.6046707
54,3.6382031818366016,7.487768618338704e-10,-47372.395496602156
55,3.63818660852453,2.103469653559673e-10,-764.27573536833
56,3.8888626281715326,0.07929166444150584,1313289435.5936718
57,4.806767692496044,0.035260984457543186,1039734884.6925656
58,4.678753407817482,0.017195991857564954,-962436821.834573
59,4.070800777613951,0.03222533089242446,-787313241.7313449
60,3.9669626067196706,1.4896250651625586e-09,-56910.45663858905
61,3.9669463418289683,2.4234768890304523e-10,1209.0539464337999
62,4.075963535736631,0.011925483172728821,328125049.52313536
63,4.295238355619058,9.757640538970638e-09,290932.50407482934
64,4.295302223707499,4.46899850029226e-10,3298.861510730387
65,4.349756328513101,0.008897661609942311,61588026.52330713
66,4.846155052541704,0.016262129957980105,452462704.09592086
67,4.77613200289118,0.006111556824701223,-318263577.063111
68,4.620907582753603,1.1305331455957322e-08,-384760.2957082101
69,4.620834767628026,6.043535197390076e-10,-6017.808378223856
70,4.647491524316867,0.0021305873254547324,37978737.72412453
71,4.899115259439966,0.0046761740081333585,225761821.91222587
72,4.938728157186575,4.2368938759619834e-11,-1641.3103710159291
73,4.938731563123858,2.8502629953194836e-11,-168.9672771506216
