FeaturesParamTransientACPPP.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out0 (OFF=0.3924497) Y,7.704684e-02,2.937974e-11,-1.591283e-03,2.359509e-01,5.567658e-02
/out0 (OFF=0.395302) Y,7.705803e-02,3.222849e-11,-1.666334e-03,2.400325e-01,5.761997e-02
/out0 (OFF=0.3981544) Y,7.706975e-02,3.532655e-11,-1.744656e-03,2.444436e-01,5.975782e-02
/out0 (OFF=0.4010067) Y,7.708202e-02,3.869221e-11,-1.826177e-03,2.492213e-01,6.211729e-02
/out0 (OFF=0.4038591) Y,7.709485e-02,4.234476e-11,-1.910251e-03,2.544069e-01,6.473002e-02
/out0 (OFF=0.4067114) Y,7.710828e-02,4.630401e-11,-1.997627e-03,2.600468e-01,6.763280e-02
/out0 (OFF=0.4095638) Y,7.712231e-02,5.059080e-11,-2.088115e-03,2.661916e-01,7.086799e-02
/out0 (OFF=0.4124161) Y,7.713698e-02,5.522664e-11,-2.181755e-03,2.728946e-01,7.448343e-02
/out0 (OFF=0.4152685) Y,7.715230e-02,6.023379e-11,-2.278579e-03,2.802095e-01,7.853161e-02
/out0 (OFF=0.4181208) Y,7.716829e-02,6.563512e-11,-2.378613e-03,2.881846e-01,8.306725e-02
/out0 (OFF=0.4209732) Y,7.718491e-02,7.235475e-11,-2.332125e-03,2.968559e-01,8.814331e-02
/out0 (OFF=0.4238255) Y,7.720240e-02,7.771439e-11,-2.589997e-03,3.062385e-01,9.380517e-02
/out0 (OFF=0.4266779) Y,7.722056e-02,8.444085e-11,-2.699761e-03,3.163213e-01,1.000857e-01
/out0 (OFF=0.4295302) Y,7.723948e-02,9.165787e-11,-2.812770e-03,3.270662e-01,1.070022e-01
/out0 (OFF=0.4323826) Y,7.725919e-02,9.939033e-11,-2.928404e-03,3.384152e-01,1.145579e-01
/out0 (OFF=0.4352349) Y,7.727970e-02,1.076647e-10,-3.042844e-03,3.503023e-01,1.227477e-01
/out0 (OFF=0.4380872) Y,7.730105e-02,1.165014e-10,-3.167622e-03,3.626637e-01,1.315636e-01
/out0 (OFF=0.4409396) Y,7.732325e-02,1.259280e-10,-3.295269e-03,3.754420e-01,1.409979e-01
/out0 (OFF=0.4437919) Y,7.734632e-02,1.359692e-10,-3.424190e-03,3.885994e-01,1.510529e-01
/out0 (OFF=0.4466443) Y,7.737030e-02,1.466476e-10,-3.557864e-03,4.020958e-01,1.617266e-01
/out0 (OFF=0.4494966) Y,7.739518e-02,1.579874e-10,-3.691146e-03,4.159032e-01,1.730230e-01
/out0 (OFF=0.452349) Y,7.742101e-02,1.700100e-10,-3.829070e-03,4.300095e-01,1.849577e-01
/out0 (OFF=0.4552013) Y,7.744779e-02,1.827371e-10,-3.969861e-03,4.443816e-01,1.975264e-01
/out0 (OFF=0.4580537) Y,7.747547e-02,1.969747e-10,-3.974350e-03,4.590087e-01,2.107421e-01
/out0 (OFF=0.460906) Y,7.750429e-02,2.103855e-10,-4.259713e-03,4.738845e-01,2.246214e-01
/out0 (OFF=0.4637584) Y,7.753406e-02,2.253438e-10,-4.408594e-03,4.889924e-01,2.391702e-01
/out0 (OFF=0.4666107) Y,7.756485e-02,2.410806e-10,-4.559981e-03,5.043207e-01,2.543976e-01
/out0 (OFF=0.4694631) Y,7.759652e-02,2.626237e-10,-4.357420e-03,5.198580e-01,2.703121e-01
/out0 (OFF=0.4723154) Y,7.762961e-02,2.749480e-10,-4.869851e-03,5.355925e-01,2.869205e-01
/out0 (OFF=0.4751678) Y,7.766359e-02,2.931036e-10,-5.028110e-03,5.515133e-01,3.042296e-01
/out0 (OFF=0.4780201) Y,7.769867e-02,3.120874e-10,-5.188436e-03,5.676090e-01,3.222439e-01
/out0 (OFF=0.4808725) Y,7.773486e-02,3.319076e-10,-5.350689e-03,5.838680e-01,3.409670e-01
/out0 (OFF=0.4837248) Y,7.777217e-02,3.525702e-10,-5.514767e-03,6.002783e-01,3.604003e-01
/out0 (OFF=0.4865772) Y,7.781061e-02,3.740796e-10,-5.680536e-03,6.168279e-01,3.805441e-01
/out0 (OFF=0.4894295) Y,7.785019e-02,3.964381e-10,-5.847871e-03,6.335043e-01,4.013961e-01
/out0 (OFF=0.4922819) Y,7.789093e-02,4.196463e-10,-6.016645e-03,6.502949e-01,4.229527e-01
/out0 (OFF=0.4951342) Y,7.793283e-02,4.437027e-10,-6.186754e-03,6.671864e-01,4.452077e-01
/out0 (OFF=0.4979866) Y,7.797590e-02,4.686041e-10,-6.357998e-03,6.841653e-01,4.681529e-01
/out0 (OFF=0.5008389) Y,7.802015e-02,4.943457e-10,-6.530325e-03,7.012179e-01,4.917779e-01
/out0 (OFF=0.5036913) Y,7.806559e-02,5.209205e-10,-6.703603e-03,7.183300e-01,5.160698e-01
/out0 (OFF=0.5065436) Y,7.811221e-02,5.483299e-10,-6.865407e-03,7.354871e-01,5.410133e-01
/out0 (OFF=0.509396) Y,7.816005e-02,5.765348e-10,-7.052628e-03,7.526744e-01,5.665910e-01
/out0 (OFF=0.5122483) Y,7.820908e-02,6.055529e-10,-7.227736e-03,7.698770e-01,5.927829e-01
/out0 (OFF=0.5151007) Y,7.825930e-02,6.353895e-10,-7.380397e-03,7.870798e-01,6.195668e-01
/out0 (OFF=0.517953) Y,7.831076e-02,6.659461e-10,-7.579636e-03,8.042674e-01,6.469182e-01
/out0 (OFF=0.5208054) Y,7.836341e-02,6.972915e-10,-7.755988e-03,8.214249e-01,6.748105e-01
/out0 (OFF=0.5236577) Y,7.841727e-02,7.293810e-10,-7.932464e-03,8.385368e-01,7.032153e-01
/out0 (OFF=0.5265101) Y,7.847235e-02,7.621971e-10,-8.108964e-03,8.555883e-01,7.321021e-01
/out0 (OFF=0.5293624) Y,7.852864e-02,7.957210e-10,-8.285389e-03,8.725645e-01,7.614388e-01
/out0 (OFF=0.5322148) Y,7.858614e-02,8.299336e-10,-8.461644e-03,8.894508e-01,7.911919e-01
/out0 (OFF=0.5350671) Y,7.864485e-02,8.648147e-10,-8.637641e-03,9.062329e-01,8.213264e-01
/out0 (OFF=0.5379195) Y,7.870476e-02,9.003435e-10,-8.813292e-03,9.228968e-01,8.518058e-01
/out0 (OFF=0.5407718) Y,7.876588e-02,9.364990e-10,-8.988516e-03,9.394286e-01,8.825923e-01
/out0 (OFF=0.5436242) Y,7.882820e-02,9.732594e-10,-9.163235e-03,9.558145e-01,9.136462e-01
/out0 (OFF=0.5464765) Y,7.889172e-02,1.010603e-09,-9.337376e-03,9.720402e-01,9.449257e-01
/out0 (OFF=0.5493289) Y,7.895644e-02,1.048507e-09,-9.510870e-03,9.880906e-01,9.763853e-01
/out0 (OFF=0.5521812) Y,7.902234e-02,1.086949e-09,-9.683651e-03,1.003949e+00,1.007975e+00
/out0 (OFF=0.5550336) Y,7.908943e-02,1.125907e-09,-9.855657e-03,1.019596e+00,1.039636e+00
/out0 (OFF=0.5578859) Y,7.915769e-02,1.165358e-09,-1.002683e-02,1.035008e+00,1.071299e+00
/out0 (OFF=0.5607383) Y,7.922713e-02,1.205279e-09,-1.019712e-02,1.050154e+00,1.102878e+00
/out0 (OFF=0.5635906) Y,7.929773e-02,1.245649e-09,-1.036647e-02,1.064993e+00,1.134262e+00
/out0 (OFF=0.566443) Y,7.936949e-02,1.286443e-09,-1.053484e-02,1.079472e+00,1.165310e+00
/out0 (OFF=0.5692953) Y,7.944241e-02,1.327642e-09,-1.070219e-02,1.093527e+00,1.195848e+00
/out0 (OFF=0.5721477) Y,7.951647e-02,1.369221e-09,-1.086846e-02,1.107084e+00,1.225678e+00
/out0 (OFF=0.575) Y,7.959167e-02,1.411159e-09,-1.103363e-02,1.120073e+00,1.254602e+00
Stage 2 Output
/out1 (OFF=0.15) Y,7.503370e-02,2.045566e-25,-7.882533e-12,1.747316e-01,3.053113e-02
/out1 (OFF=0.1528523) Y,7.503370e-02,3.090833e-17,8.930098e-07,1.747328e-01,3.053155e-02
/out1 (OFF=0.1557047) Y,7.503370e-02,3.090776e-17,8.929989e-07,1.747335e-01,3.053179e-02
/out1 (OFF=0.158557) Y,7.503370e-02,3.250104e-24,2.341079e-10,1.747345e-01,3.053216e-02
/out1 (OFF=0.1614094) Y,7.503370e-02,1.286932e-25,-1.292703e-11,1.747357e-01,3.053256e-02
/out1 (OFF=0.1642617) Y,7.503370e-02,2.187902e-22,2.368414e-09,1.747369e-01,3.053299e-02
/out1 (OFF=0.1671141) Y,7.503370e-02,6.832596e-26,-1.642258e-11,1.747383e-01,3.053346e-02
/out1 (OFF=0.1699664) Y,7.503370e-02,1.312760e-25,-2.339241e-11,1.747397e-01,3.053397e-02
/out1 (OFF=0.1728188) Y,7.503370e-02,2.943133e-25,-3.006267e-11,1.747413e-01,3.053452e-02
/out1 (OFF=0.1756711) Y,7.503370e-02,1.514695e-24,1.364924e-10,1.747430e-01,3.053512e-02
/out1 (OFF=0.1785235) Y,7.503370e-02,1.493095e-24,1.359263e-10,1.747448e-01,3.053576e-02
/out1 (OFF=0.1813758) Y,7.503370e-02,2.849898e-25,-2.083442e-11,1.747468e-01,3.053646e-02
/out1 (OFF=0.1842282) Y,7.503370e-02,5.155842e-25,-2.254096e-11,1.747490e-01,3.053721e-02
/out1 (OFF=0.1870805) Y,7.503370e-02,6.788046e-26,-3.528634e-11,1.747513e-01,3.053803e-02
/out1 (OFF=0.1899329) Y,7.503370e-02,8.758807e-23,1.466366e-09,1.747539e-01,3.053891e-02
/out1 (OFF=0.1927852) Y,7.503370e-02,3.455410e-25,-2.498728e-11,1.747566e-01,3.053987e-02
/out1 (OFF=0.1956376) Y,7.503370e-02,4.402373e-22,3.335634e-09,1.747595e-01,3.054089e-02
/out1 (OFF=0.1984899) Y,7.503370e-02,7.138354e-25,8.016591e-11,1.747627e-01,3.054201e-02
/out1 (OFF=0.2013423) Y,7.503370e-02,3.090704e-17,8.929378e-07,1.747661e-01,3.054320e-02
/out1 (OFF=0.2041946) Y,7.503370e-02,1.088220e-25,-5.299625e-11,1.747698e-01,3.054450e-02
/out1 (OFF=0.207047) Y,7.503370e-02,1.600115e-25,-5.974106e-11,1.747738e-01,3.054589e-02
/out1 (OFF=0.2098993) Y,7.503370e-02,1.785733e-25,-5.822047e-11,1.747781e-01,3.054740e-02
/out1 (OFF=0.2127517) Y,7.503370e-02,8.609926e-25,-5.642845e-11,1.747828e-01,3.054902e-02
/out1 (OFF=0.215604) Y,7.503370e-02,1.613948e-25,-6.748843e-11,1.747878e-01,3.055077e-02
/out1 (OFF=0.2184564) Y,7.503370e-02,1.012089e-24,-6.714115e-11,1.747932e-01,3.055265e-02
/out1 (OFF=0.2213087) Y,7.503370e-02,2.324157e-25,-8.598088e-11,1.747989e-01,3.055467e-02
/out1 (OFF=0.2241611) Y,7.503370e-02,1.894663e-25,-9.418395e-11,1.748052e-01,3.055685e-02
/out1 (OFF=0.2270134) Y,7.503370e-02,3.221476e-25,-1.054976e-10,1.748119e-01,3.055919e-02
/out1 (OFF=0.2298658) Y,7.503370e-02,2.146770e-25,-1.085235e-10,1.748191e-01,3.056171e-02
/out1 (OFF=0.2327181) Y,7.503370e-02,6.973819e-25,-1.059195e-10,1.748268e-01,3.056442e-02
/out1 (OFF=0.2355705) Y,7.503370e-02,2.712196e-25,-1.248769e-10,1.748352e-01,3.056733e-02
/out1 (OFF=0.2384228) Y,7.503370e-02,6.582448e-25,-1.292368e-10,1.748441e-01,3.057046e-02
/out1 (OFF=0.2412752) Y,7.503370e-02,5.428289e-25,-1.423013e-10,1.748537e-01,3.057382e-02
/out1 (OFF=0.2441275) Y,7.503370e-02,4.706691e-25,-1.505845e-10,1.748640e-01,3.057743e-02
/out1 (OFF=0.2469799) Y,7.503370e-02,4.501802e-25,-1.586390e-10,1.748751e-01,3.058130e-02
/out1 (OFF=0.2498322) Y,7.503370e-02,4.957001e-25,-1.764998e-10,1.748870e-01,3.058545e-02
/out1 (OFF=0.2526846) Y,7.503370e-02,5.592740e-25,-1.842088e-10,1.748997e-01,3.058991e-02
/out1 (OFF=0.2555369) Y,7.503370e-02,7.897240e-25,-2.035668e-10,1.749134e-01,3.059469e-02
/out1 (OFF=0.2583893) Y,7.503370e-02,1.051122e-24,-2.170409e-10,1.749280e-01,3.059981e-02
/out1 (OFF=0.2612416) Y,7.503370e-02,7.247599e-25,-2.317152e-10,1.749437e-01,3.060531e-02
/out1 (OFF=0.264094) Y,7.503370e-02,9.173588e-25,-2.436447e-10,1.749606e-01,3.061120e-02
/out1 (OFF=0.2669463) Y,7.503370e-02,1.206323e-24,-2.529303e-10,1.749786e-01,3.061751e-02
/out1 (OFF=0.2697987) Y,7.503370e-02,1.432765e-24,-2.829207e-10,1.749979e-01,3.062428e-02
/out1 (OFF=0.272651) Y,7.503370e-02,1.234825e-24,-3.086594e-10,1.750187e-01,3.063153e-02
/out1 (OFF=0.2755034) Y,7.503370e-02,1.292680e-24,-3.178690e-10,1.750408e-01,3.063930e-02
/out1 (OFF=0.2783557) Y,7.503370e-02,1.510100e-24,-3.346716e-10,1.750646e-01,3.064762e-02
/out1 (OFF=0.2812081) Y,7.503370e-02,1.697117e-24,-3.637980e-10,1.750901e-01,3.065655e-02
/out1 (OFF=0.2840604) Y,7.503370e-02,1.896195e-24,-3.822941e-10,1.751174e-01,3.066611e-02
/out1 (OFF=0.2869128) Y,7.503370e-02,2.109501e-24,-4.083127e-10,1.751467e-01,3.067635e-02
/out1 (OFF=0.2897651) Y,7.503370e-02,2.378331e-24,-4.382970e-10,1.751780e-01,3.068734e-02
/out1 (OFF=0.2926174) Y,7.503370e-02,2.665601e-24,-4.601942e-10,1.752116e-01,3.069912e-02
/out1 (OFF=0.2954698) Y,7.503370e-02,3.251678e-24,-4.898179e-10,1.752477e-01,3.071175e-02
/out1 (OFF=0.2983221) Y,7.503370e-02,3.398888e-24,-5.191677e-10,1.752863e-01,3.072530e-02
/out1 (OFF=0.3011745) Y,7.503370e-02,3.796171e-24,-5.487893e-10,1.753277e-01,3.073981e-02
/out1 (OFF=0.3040268) Y,7.503370e-02,5.036664e-24,-6.052082e-10,1.753723e-01,3.075544e-02
/out1 (OFF=0.3068792) Y,7.503370e-02,4.699143e-24,-6.229364e-10,1.754201e-01,3.077222e-02
/out1 (OFF=0.3097315) Y,7.503370e-02,6.223001e-24,-6.715912e-10,1.754715e-01,3.079024e-02
/out1 (OFF=0.3125839) Y,7.503370e-02,6.152661e-24,-7.031508e-10,1.755267e-01,3.080962e-02
/out1 (OFF=0.3154362) Y,7.503370e-02,6.769909e-24,-7.319541e-10,1.755861e-01,3.083047e-02
/out1 (OFF=0.3182886) Y,7.503370e-02,7.561039e-24,-7.924247e-10,1.756500e-01,3.085293e-02
/out1 (OFF=0.3211409) Y,7.503370e-02,8.378715e-24,-8.294057e-10,1.757189e-01,3.087714e-02
/out1 (OFF=0.3239933) Y,7.503370e-02,9.100912e-24,-8.761402e-10,1.757932e-01,3.090326e-02
/out1 (OFF=0.3268456) Y,7.503370e-02,1.100641e-23,-9.117876e-10,1.758734e-01,3.093146e-02
/out1 (OFF=0.329698) Y,7.503370e-02,1.137310e-23,-9.727908e-10,1.759601e-01,3.096195e-02
/out1 (OFF=0.3325503) Y,7.503370e-02,1.255321e-23,-1.030646e-09,1.760539e-01,3.099496e-02
/out1 (OFF=0.3354027) Y,7.503370e-02,1.389803e-23,-1.087458e-09,1.761554e-01,3.103074e-02
/out1 (OFF=0.338255) Y,7.503370e-02,1.556186e-23,-1.143295e-09,1.762656e-01,3.106957e-02
/out1 (OFF=0.3411074) Y,7.503370e-02,1.721684e-23,-1.204129e-09,1.763854e-01,3.111181e-02
/out1 (OFF=0.3439597) Y,7.503370e-02,3.194097e-22,1.512348e-09,1.765157e-01,3.115779e-02
/out1 (OFF=0.3468121) Y,7.503370e-02,2.143739e-23,-1.342559e-09,1.766578e-01,3.120797e-02
/out1 (OFF=0.3496644) Y,7.503370e-02,2.355362e-23,-1.413325e-09,1.768129e-01,3.126282e-02
/out1 (OFF=0.3525168) Y,7.503370e-02,4.512418e-22,1.824764e-09,1.769828e-01,3.132292e-02
/out1 (OFF=0.3553691) Y,7.503370e-02,2.887591e-23,-1.565898e-09,1.771692e-01,3.138892e-02
/out1 (OFF=0.3582215) Y,7.503370e-02,3.186940e-23,-1.655656e-09,1.773741e-01,3.146158e-02
/out1 (OFF=0.3610738) Y,7.503370e-02,2.851474e-17,8.559953e-07,1.776001e-01,3.154182e-02
/out1 (OFF=0.3639262) Y,7.503370e-02,3.062513e-17,8.870859e-07,1.778501e-01,3.163066e-02
/out1 (OFF=0.3667785) Y,7.503370e-02,3.090350e-17,8.910221e-07,1.781273e-01,3.172935e-02
/out1 (OFF=0.3696309) Y,7.503370e-02,3.083860e-17,8.899795e-07,1.784358e-01,3.183937e-02
/out1 (OFF=0.3724832) Y,7.503370e-02,3.117040e-17,8.946784e-07,1.787805e-01,3.196250e-02
/out1 (OFF=0.3753356) Y,7.503370e-02,5.783673e-23,-2.223929e-09,1.791670e-01,3.210087e-02
/out1 (OFF=0.3781879) Y,7.503370e-02,6.412934e-23,-2.271162e-09,1.796024e-01,3.225706e-02
/out1 (OFF=0.3810403) Y,7.503370e-02,7.133593e-23,-2.440532e-09,1.800949e-01,3.243425e-02
/out1 (OFF=0.3838926) Y,7.503370e-02,7.724325e-23,-2.569995e-09,1.806551e-01,3.263636e-02
/out1 (OFF=0.386745) Y,7.503370e-02,3.011335e-17,8.787537e-07,1.812957e-01,3.286825e-02
/out1 (OFF=0.3895973) Y,7.503370e-02,9.403660e-23,-2.806384e-09,1.820327e-01,3.313606e-02
/out1 (OFF=0.3924497) Y,7.503370e-02,1.026297e-22,-2.967518e-09,1.828861e-01,3.344753e-02
