FeaturesParamTransientACPAP.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out0 (OFF=0.5379195) Y,7.870476e-02,9.003435e-10,-8.813297e-03,9.228968e-01,8.518058e-01
/out0 (OFF=0.5407718) Y,7.876588e-02,9.364983e-10,-8.991145e-03,9.394286e-01,8.825923e-01
/out0 (OFF=0.5436242) Y,7.882820e-02,9.732594e-10,-9.163240e-03,9.558145e-01,9.136462e-01
/out0 (OFF=0.5464765) Y,7.889172e-02,1.010603e-09,-9.337382e-03,9.720402e-01,9.449257e-01
/out0 (OFF=0.5493289) Y,7.895644e-02,1.048506e-09,-9.513653e-03,9.880906e-01,9.763853e-01
/out0 (OFF=0.5521812) Y,7.902234e-02,1.086949e-09,-9.683656e-03,1.003949e+00,1.007975e+00
/out0 (OFF=0.5550336) Y,7.908943e-02,1.125906e-09,-9.858552e-03,1.019596e+00,1.039636e+00
/out0 (OFF=0.5578859) Y,7.915769e-02,1.165357e-09,-1.002979e-02,1.035008e+00,1.071299e+00
/out0 (OFF=0.5607383) Y,7.922713e-02,1.205279e-09,-1.019713e-02,1.050154e+00,1.102878e+00
/out0 (OFF=0.5635906) Y,7.929773e-02,1.245649e-09,-1.036648e-02,1.064993e+00,1.134262e+00
/out0 (OFF=0.566443) Y,7.936949e-02,1.286443e-09,-1.053799e-02,1.079472e+00,1.165310e+00
/out0 (OFF=0.5692953) Y,7.944241e-02,1.327641e-09,-1.070540e-02,1.093527e+00,1.195848e+00
/out0 (OFF=0.5721477) Y,7.951647e-02,1.369221e-09,-1.086847e-02,1.107084e+00,1.225678e+00
/out0 (OFF=0.575) Y,7.959167e-02,1.411159e-09,-1.103364e-02,1.120073e+00,1.254602e+00
Stage 2 Output
/out1 (OFF=0.15) Y,1.825786e-01,1.021943e-22,-1.332826e-10,6.718673e-02,4.514056e-03
/out1 (OFF=0.1528523) Y,1.825786e-01,5.124483e-21,1.148373e-08,6.718791e-02,4.514215e-03
/out1 (OFF=0.1557047) Y,1.825786e-01,2.432616e-17,7.920746e-07,6.718860e-02,4.514308e-03
/out1 (OFF=0.158557) Y,1.825786e-01,5.136547e-21,1.155949e-08,6.718966e-02,4.514450e-03
/out1 (OFF=0.1614094) Y,1.825786e-01,5.149435e-21,1.144111e-08,6.719080e-02,4.514604e-03
/out1 (OFF=0.1642617) Y,1.825786e-01,5.135041e-21,1.136778e-08,6.719204e-02,4.514771e-03
/out1 (OFF=0.1671141) Y,1.825786e-01,5.161134e-21,1.139533e-08,6.719339e-02,4.514951e-03
/out1 (OFF=0.1699664) Y,1.825786e-01,5.168705e-21,1.145433e-08,6.719484e-02,4.515147e-03
/out1 (OFF=0.1728188) Y,1.825786e-01,5.670448e-23,9.778719e-11,6.719642e-02,4.515359e-03
