FeaturesParamTransientACNAA.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out0 (OFF=0.207047) Y,2.519887e-01,1.030412e-09,-9.430145e-03,0,0
/out0 (OFF=0.2098993) Y,2.520559e-01,1.193374e-09,-1.014850e-02,0,0
/out0 (OFF=0.2127517) Y,2.521282e-01,1.380783e-09,-1.091635e-02,2.649007e-11,1.059603e-19
/out0 (OFF=0.215604) Y,2.522060e-01,1.596070e-09,-1.173658e-02,6.622517e-12,6.622517e-21
/out0 (OFF=0.2184564) Y,2.522895e-01,1.843096e-09,-1.261219e-02,2.649007e-11,2.649007e-20
/out0 (OFF=0.2213087) Y,2.523793e-01,2.126231e-09,-1.354635e-02,2.145695e-08,6.947763e-14
/out0 (OFF=0.2241611) Y,2.524757e-01,2.450370e-09,-1.454232e-02,7.284768e-11,4.437086e-19
/out0 (OFF=0.2270134) Y,2.525792e-01,2.821055e-09,-1.560357e-02,6.622516e-12,6.622516e-21
/out0 (OFF=0.2298658) Y,2.526902e-01,3.244453e-09,-1.673359e-02,6.622517e-11,5.430464e-19
/out0 (OFF=0.2327181) Y,2.528091e-01,3.727531e-09,-1.793617e-02,7.284768e-11,5.496689e-19
/out0 (OFF=0.2355705) Y,2.529367e-01,4.278045e-09,-1.921511e-02,6.622517e-11,6.622517e-19
/out0 (OFF=0.2384228) Y,2.530732e-01,4.904746e-09,-2.057448e-02,1.324503e-11,1.324503e-20
/out0 (OFF=0.2412752) Y,2.532194e-01,5.617316e-09,-2.201841e-02,5.298013e-11,5.298013e-20
/out0 (OFF=0.2441275) Y,2.533758e-01,6.426645e-09,-2.355126e-02,1.324503e-11,1.324503e-20
/out0 (OFF=0.2469799) Y,2.535431e-01,7.344867e-09,-2.517764e-02,6.622516e-12,6.622516e-21
/out0 (OFF=0.2498322) Y,2.537218e-01,8.385461e-09,-2.690212e-02,0,0
/out0 (OFF=0.2526846) Y,2.539127e-01,9.563500e-09,-2.872980e-02,1.324503e-11,1.324503e-20
/out0 (OFF=0.2555369) Y,2.541166e-01,1.089573e-08,-3.066570e-02,0,0
/out0 (OFF=0.2583893) Y,2.543341e-01,1.240079e-08,-3.271524e-02,0,0
/out0 (OFF=0.2612416) Y,2.545662e-01,1.409941e-08,-3.488398e-02,0,0
/out0 (OFF=0.264094) Y,2.548135e-01,1.601463e-08,-3.717788e-02,3.973510e-11,3.973510e-20
/out0 (OFF=0.2669463) Y,2.550770e-01,1.817209e-08,-3.960312e-02,6.622516e-12,6.622516e-21
/out0 (OFF=0.2697987) Y,2.553577e-01,2.060018e-08,-4.216604e-02,1.324503e-11,1.324503e-20
/out0 (OFF=0.272651) Y,2.556564e-01,2.333059e-08,-4.487356e-02,0,0
/out0 (OFF=0.2755034) Y,2.559743e-01,2.639840e-08,-4.773282e-02,0,0
/out0 (OFF=0.2783557) Y,2.563123e-01,2.984275e-08,-5.075142e-02,0,0
/out0 (OFF=0.2812081) Y,2.566716e-01,3.370701e-08,-5.393732e-02,1.245033e-09,2.242384e-16
/out0 (OFF=0.2840604) Y,2.570534e-01,3.803962e-08,-5.729905e-02,2.456954e-09,9.115298e-16
/out0 (OFF=0.2869128) Y,2.574589e-01,4.289432e-08,-6.084569e-02,1.986755e-11,1.986755e-20
/out0 (OFF=0.2897651) Y,2.578894e-01,4.833106e-08,-6.458675e-02,0,0
/out0 (OFF=0.2926174) Y,2.583463e-01,5.441684e-08,-6.853180e-02,4.172185e-10,2.465563e-17
/out0 (OFF=0.2954698) Y,2.588311e-01,6.122604e-08,-7.269401e-02,2.576159e-09,9.918609e-16
/out0 (OFF=0.2983221) Y,2.593451e-01,6.884234e-08,-7.708303e-02,6.622516e-12,6.622516e-21
/out0 (OFF=0.3011745) Y,2.598902e-01,7.735885e-08,-8.171207e-02,1.324503e-11,1.324503e-20
/out0 (OFF=0.3040268) Y,2.604678e-01,8.688020e-08,-8.659480e-02,3.311258e-11,3.311258e-20
/out0 (OFF=0.3068792) Y,2.610800e-01,9.752383e-08,-9.174591e-02,6.622517e-12,6.622517e-21
/out0 (OFF=0.3097315) Y,2.617284e-01,1.094213e-07,-9.718126e-02,4.635762e-11,4.635762e-20
/out0 (OFF=0.3125839) Y,2.624152e-01,1.227214e-07,-1.029181e-01,1.324503e-11,1.324503e-20
/out0 (OFF=0.3154362) Y,2.631425e-01,1.375916e-07,-1.089751e-01,1.986755e-11,1.986755e-20
/out0 (OFF=0.3182886) Y,2.639126e-01,1.542211e-07,-1.153728e-01,3.311258e-11,3.311258e-20
/out0 (OFF=0.3211409) Y,2.647278e-01,1.728246e-07,-1.221333e-01,6.622516e-12,6.622516e-21
/out0 (OFF=0.3239933) Y,2.655907e-01,1.936457e-07,-1.292811e-01,2.649007e-11,2.649006e-20
/out0 (OFF=0.3268456) Y,2.665041e-01,2.169616e-07,-1.368429e-01,6.622517e-11,6.622516e-20
/out0 (OFF=0.329698) Y,2.674710e-01,2.430893e-07,-1.448483e-01,1.324503e-11,1.324503e-20
/out0 (OFF=0.3325503) Y,2.684945e-01,2.723909e-07,-1.533298e-01,2.649007e-11,2.649007e-20
/out0 (OFF=0.3354027) Y,2.695779e-01,3.052824e-07,-1.623233e-01,1.986755e-11,1.986755e-20
/out0 (OFF=0.338255) Y,2.707250e-01,3.422433e-07,-1.718369e-01,1.609272e-08,3.904098e-14
/out0 (OFF=0.3411074) Y,2.719396e-01,3.838261e-07,-1.820104e-01,2.649007e-11,2.649007e-20
/out0 (OFF=0.3439597) Y,2.732261e-01,4.306729e-07,-1.927978e-01,6.622516e-12,6.622516e-21
/out0 (OFF=0.3468121) Y,2.745891e-01,4.835300e-07,-2.042863e-01,1.986755e-11,1.986755e-20
/out0 (OFF=0.3496644) Y,2.760335e-01,5.432687e-07,-2.165380e-01,1.258278e-10,2.152318e-18
/out0 (OFF=0.3525168) Y,2.775650e-01,6.109106e-07,-2.295953e-01,1.380132e-08,2.876196e-14
/out0 (OFF=0.3553691) Y,2.791893e-01,6.876572e-07,-2.436188e-01,0,0
/out0 (OFF=0.3582215) Y,2.809132e-01,7.749305e-07,-2.586158e-01,6.230464e-08,5.810649e-13
/out0 (OFF=0.3610738) Y,2.827438e-01,8.744193e-07,-2.745697e-01,7.334437e-08,8.062868e-13
/out0 (OFF=0.3639262) Y,2.846892e-01,9.881274e-07,-2.920300e-01,2.649007e-11,2.649007e-20
/out0 (OFF=0.3667785) Y,2.867581e-01,1.118473e-06,-3.106934e-01,1.986755e-11,1.986755e-20
/out0 (OFF=0.3696309) Y,2.889602e-01,1.268353e-06,-3.308550e-01,5.960265e-11,5.960265e-20
/out0 (OFF=0.3724832) Y,2.913065e-01,1.441278e-06,-3.526871e-01,3.973510e-11,3.973510e-20
/out0 (OFF=0.3753356) Y,2.938090e-01,1.641513e-06,-3.763879e-01,1.324503e-11,1.324503e-20
/out0 (OFF=0.3781879) Y,2.964816e-01,1.874268e-06,-4.021861e-01,1.986755e-11,1.986755e-20
/out0 (OFF=0.3810403) Y,2.993393e-01,2.145939e-06,-4.303454e-01,1.986755e-11,1.986755e-20
/out0 (OFF=0.3838926) Y,3.023995e-01,2.464411e-06,-4.611712e-01,3.311258e-11,3.311258e-20
/out0 (OFF=0.386745) Y,3.056818e-01,2.839447e-06,-4.950163e-01,1.986755e-11,1.986755e-20
/out0 (OFF=0.3895973) Y,3.092082e-01,3.283179e-06,-5.322878e-01,6.622517e-12,6.622517e-21
/out0 (OFF=0.3924497) Y,3.130039e-01,3.810715e-06,-5.734544e-01,9.171523e-08,1.248799e-12
/out0 (OFF=0.395302) Y,3.170974e-01,4.440878e-06,-6.190508e-01,9.271523e-11,1.324503e-19
/out0 (OFF=0.3981544) Y,3.215214e-01,5.197066e-06,-6.696798e-01,9.933775e-11,9.933775e-20
/out0 (OFF=0.4010067) Y,3.263126e-01,6.108158e-06,-7.260049e-01,1.456954e-10,1.456954e-19
/out0 (OFF=0.4038591) Y,3.315126e-01,7.209275e-06,-7.887274e-01,1.788079e-10,1.788080e-19
/out0 (OFF=0.4067114) Y,3.371677e-01,8.541961e-06,-8.585343e-01,2.980132e-10,2.980132e-19
/out0 (OFF=0.4095638) Y,3.433286e-01,1.015292e-05,-9.359953e-01,3.907285e-10,3.907285e-19
/out0 (OFF=0.4124161) Y,3.500488e-01,1.208979e-05,-1.021385e+00,4.635762e-10,4.635762e-19
/out0 (OFF=0.4152685) Y,3.573818e-01,1.439189e-05,-1.114410e+00,6.953642e-10,7.483444e-19
/out0 (OFF=0.4181208) Y,3.653761e-01,1.707441e-05,-1.213863e+00,1.046358e-09,1.549669e-18
/out0 (OFF=0.4209732) Y,3.740675e-01,2.010788e-05,-1.317331e+00,1.377483e-09,2.490066e-18
/out0 (OFF=0.4238255) Y,3.834712e-01,2.340292e-05,-1.421228e+00,1.966887e-09,4.907285e-18
/out0 (OFF=0.4266779) Y,3.935757e-01,2.681633e-05,-1.521402e+00,2.642384e-09,8.721854e-18
/out0 (OFF=0.4295302) Y,4.043427e-01,3.018707e-05,-1.614233e+00,3.887417e-09,3.294702e-17
/out0 (OFF=0.4323826) Y,4.157142e-01,3.338549e-05,-1.697624e+00,4.788079e-09,2.874834e-17
/out0 (OFF=0.4352349) Y,4.276242e-01,3.634398e-05,-1.771256e+00,6.364238e-09,5.049669e-17
/out0 (OFF=0.4380872) Y,4.400088e-01,3.905416e-05,-1.836113e+00,8.516556e-09,9.079470e-17
/out0 (OFF=0.4409396) Y,4.528133e-01,4.154367e-05,-1.893729e+00,8.995172e-05,1.197355e-08
/out0 (OFF=0.4437919) Y,4.659932e-01,4.385249e-05,-1.945638e+00,2.051875e-04,5.422634e-08
/out0 (OFF=0.4466443) Y,4.795138e-01,4.601850e-05,-1.993107e+00,2.401679e-04,7.366742e-08
/out0 (OFF=0.4494966) Y,4.933480e-01,4.807173e-05,-2.037083e+00,1.827174e-04,4.358879e-08
/out0 (OFF=0.452349) Y,5.074741e-01,5.003367e-05,-2.078235e+00,1.041567e-03,1.347787e-06
/out0 (OFF=0.4552013) Y,5.218804e-01,5.191895e-05,-2.119505e+00,7.584285e-05,7.255464e-09
/out0 (OFF=0.4580537) Y,5.365299e-01,5.373854e-05,-2.162763e+00,2.193972e-05,3.314281e-09
/out0 (OFF=0.460906) Y,5.514387e-01,5.548736e-05,-2.188574e+00,1.670199e-08,3.445960e-16
/out0 (OFF=0.4637584) Y,5.665766e-01,5.717761e-05,-2.221658e+00,2.142384e-08,5.702318e-16
/out0 (OFF=0.4666107) Y,5.819358e-01,5.880525e-05,-2.253058e+00,3.021192e-08,1.139934e-15
/out0 (OFF=0.4694631) Y,5.975047e-01,6.036843e-05,-2.282816e+00,5.484106e-08,5.842258e-15
/out0 (OFF=0.4723154) Y,6.139344e-01,1.975495e-05,-2.341172e+00,5.851921e-03,4.780565e-05
/out0 (OFF=0.4751678) Y,6.301431e-01,4.376872e-05,-2.365336e+00,8.094117e-03,9.651520e-05
/out0 (OFF=0.4780201) Y,6.451085e-01,6.875820e-05,-1.677946e+00,4.709276e-03,5.264964e-05
/out0 (OFF=0.4808725) Y,6.616523e-01,6.590825e-05,-2.385262e+00,1.993709e-07,4.824126e-14
/out0 (OFF=0.4837248) Y,6.780996e-01,6.709318e-05,-2.406606e+00,1.919603e-07,4.550713e-14
/out0 (OFF=0.4865772) Y,6.946872e-01,6.818828e-05,-2.426168e+00,2.125298e-07,5.601489e-14
/out0 (OFF=0.4894295) Y,7.114028e-01,6.918838e-05,-2.443896e+00,2.412781e-07,7.229116e-14
/out0 (OFF=0.4922819) Y,7.282336e-01,7.008831e-05,-2.459740e+00,2.729404e-07,9.251400e-14
/out0 (OFF=0.4951342) Y,7.451664e-01,7.088302e-05,-2.473647e+00,3.047748e-07,1.152944e-13
/out0 (OFF=0.4979866) Y,7.621879e-01,7.156766e-05,-2.485566e+00,3.348013e-07,1.390905e-13
/out0 (OFF=0.5008389) Y,7.792841e-01,7.213768e-05,-2.495446e+00,3.622781e-07,1.628319e-13
/out0 (OFF=0.5036913) Y,7.964409e-01,7.258885e-05,-2.503239e+00,3.869007e-07,1.856763e-13
/out0 (OFF=0.5065436) Y,8.136438e-01,7.291761e-05,-2.508902e+00,4.082980e-07,2.067516e-13
/out0 (OFF=0.509396) Y,8.308782e-01,7.312096e-05,-2.512399e+00,4.264768e-07,2.255320e-13
/out0 (OFF=0.5122483) Y,8.481289e-01,7.319679e-05,-2.513703e+00,4.413775e-07,2.415403e-13
/out0 (OFF=0.5151007) Y,8.653810e-01,7.314399e-05,-2.512796e+00,4.529603e-07,2.543681e-13
/out0 (OFF=0.517953) Y,8.826193e-01,7.296211e-05,-2.509671e+00,4.614636e-07,2.640066e-13
/out0 (OFF=0.5208054) Y,8.998284e-01,7.265180e-05,-2.504328e+00,4.670993e-07,2.704514e-13
/out0 (OFF=0.5236577) Y,9.169932e-01,7.221471e-05,-2.496784e+00,4.701523e-07,2.739922e-13
/out0 (OFF=0.5265101) Y,9.340988e-01,7.165345e-05,-2.487062e+00,4.709404e-07,2.748682e-13
/out0 (OFF=0.5293624) Y,9.511302e-01,7.097146e-05,-2.475198e+00,4.696159e-07,2.733293e-13
/out0 (OFF=0.5322148) Y,9.680729e-01,7.017276e-05,-2.461231e+00,4.664570e-07,2.696803e-13
/out0 (OFF=0.5350671) Y,9.849127e-01,6.926170e-05,-2.445201e+00,4.617219e-07,2.642444e-13
/out0 (OFF=0.5379195) Y,1.001635e+00,6.824245e-05,-2.427142e+00,4.556225e-07,2.573041e-13
/out0 (OFF=0.5407718) Y,1.018227e+00,6.711842e-05,-2.407070e+00,4.482318e-07,2.489942e-13
/out0 (OFF=0.5436242) Y,1.034674e+00,6.589137e-05,-2.384966e+00,4.396623e-07,2.395775e-13
/out0 (OFF=0.5464765) Y,1.050962e+00,6.456021e-05,-2.360753e+00,4.301457e-07,2.293155e-13
/out0 (OFF=0.5493289) Y,1.067076e+00,6.311936e-05,-2.334263e+00,4.195960e-07,2.181988e-13
/out0 (OFF=0.5521812) Y,1.083000e+00,6.155650e-05,-2.305186e+00,4.080000e-07,2.063350e-13
/out0 (OFF=0.5550336) Y,1.098713e+00,5.984962e-05,-2.273006e+00,3.953709e-07,1.937502e-13
/out0 (OFF=0.5578859) Y,1.114192e+00,5.796371e-05,-2.236914e+00,3.814172e-07,1.803482e-13
/out0 (OFF=0.5607383) Y,1.129406e+00,5.584809e-05,-2.195722e+00,3.660199e-07,1.660900e-13
/out0 (OFF=0.5635906) Y,1.144314e+00,5.343755e-05,-2.147824e+00,3.487947e-07,1.508256e-13
/out0 (OFF=0.566443) Y,1.158863e+00,5.066279e-05,-2.091325e+00,3.290927e-07,1.343305e-13
/out0 (OFF=0.5692953) Y,1.172990e+00,4.747599e-05,-2.024482e+00,3.071325e-07,1.170153e-13
/out0 (OFF=0.5721477) Y,1.186619e+00,4.388933e-05,-1.946493e+00,2.828146e-07,9.921793e-14
/out0 (OFF=0.575) Y,1.199681e+00,4.006082e-05,-1.859538e+00,2.569205e-07,8.188283e-14
Stage 2 Output
/out1 (OFF=0.15) Y,1.825973e-01,1.049139e-17,-9.541652e-07,6.716803e-02,4.511544e-03
/out1 (OFF=0.1528523) Y,1.825973e-01,1.229192e-17,-1.025270e-06,6.716921e-02,4.511702e-03
/out1 (OFF=0.1557047) Y,1.825973e-01,1.499585e-17,-1.140641e-06,6.716989e-02,4.511794e-03
/out1 (OFF=0.158557) Y,1.825973e-01,1.625298e-17,-1.163297e-06,6.717094e-02,4.511935e-03
/out1 (OFF=0.1614094) Y,1.825973e-01,1.908053e-17,-1.289299e-06,6.717207e-02,4.512087e-03
/out1 (OFF=0.1642617) Y,1.825973e-01,2.326225e-17,-1.428024e-06,6.717330e-02,4.512253e-03
/out1 (OFF=0.1671141) Y,1.825973e-01,2.650596e-17,-1.530673e-06,6.717464e-02,4.512432e-03
/out1 (OFF=0.1699664) Y,1.825973e-01,3.194570e-17,-1.659986e-06,6.717608e-02,4.512626e-03
/out1 (OFF=0.1728188) Y,1.825973e-01,3.680848e-17,-1.803764e-06,6.717765e-02,4.512836e-03
/out1 (OFF=0.1756711) Y,1.825974e-01,4.253828e-17,-1.908330e-06,6.717934e-02,4.513064e-03
/out1 (OFF=0.1785235) Y,1.825974e-01,5.131841e-17,-2.104392e-06,6.718117e-02,4.513310e-03
/out1 (OFF=0.1813758) Y,1.825974e-01,5.885457e-17,-2.248170e-06,6.718316e-02,4.513577e-03
/out1 (OFF=0.1842282) Y,1.825974e-01,6.981642e-17,-2.455734e-06,6.718530e-02,4.513865e-03
/out1 (OFF=0.1870805) Y,1.825974e-01,7.887126e-17,-2.601081e-06,6.718762e-02,4.514176e-03
/out1 (OFF=0.1899329) Y,1.825974e-01,9.339682e-17,-2.850122e-06,6.719013e-02,4.514513e-03
/out1 (OFF=0.1927852) Y,1.825975e-01,1.148405e-16,-2.731788e-06,6.719283e-02,4.514877e-03
/out1 (OFF=0.1956376) Y,1.825975e-01,1.281221e-16,-3.333043e-06,6.719576e-02,4.515269e-03
/out1 (OFF=0.1984899) Y,1.825975e-01,1.484003e-16,-3.594458e-06,6.719891e-02,4.515694e-03
/out1 (OFF=0.2013423) Y,1.825975e-01,1.716583e-16,-3.842802e-06,6.720232e-02,4.516151e-03
/out1 (OFF=0.2041946) Y,1.825976e-01,2.020005e-16,-4.166434e-06,6.720599e-02,4.516645e-03
/out1 (OFF=0.207047) Y,1.825976e-01,2.316911e-16,-4.470199e-06,6.720995e-02,4.517178e-03
/out1 (OFF=0.2098993) Y,1.825976e-01,2.688824e-16,-4.823109e-06,6.721422e-02,4.517752e-03
/out1 (OFF=0.2127517) Y,1.825976e-01,3.120384e-16,-5.189090e-06,6.721883e-02,4.518370e-03
/out1 (OFF=0.215604) Y,1.825977e-01,3.643746e-16,-5.620425e-06,6.722378e-02,4.519037e-03
/out1 (OFF=0.2184564) Y,1.825977e-01,4.233257e-16,-6.040955e-06,6.722912e-02,4.519755e-03
/out1 (OFF=0.2213087) Y,1.825978e-01,4.886403e-16,-6.496166e-06,6.723486e-02,4.520527e-03
/out1 (OFF=0.2241611) Y,1.825978e-01,5.624811e-16,-6.953642e-06,6.724106e-02,4.521360e-03
/out1 (OFF=0.2270134) Y,1.825979e-01,6.515203e-16,-7.489543e-06,6.724771e-02,4.522254e-03
/out1 (OFF=0.2298658) Y,1.825979e-01,7.579528e-16,-8.094632e-06,6.725486e-02,4.523217e-03
/out1 (OFF=0.2327181) Y,1.825980e-01,8.776111e-16,-8.678982e-06,6.726255e-02,4.524251e-03
/out1 (OFF=0.2355705) Y,1.825980e-01,1.004103e-15,-9.306379e-06,6.727082e-02,4.525363e-03
/out1 (OFF=0.2384228) Y,1.825981e-01,1.175823e-15,-1.045329e-05,6.727970e-02,4.526557e-03
/out1 (OFF=0.2412752) Y,1.825982e-01,1.336864e-15,-1.072726e-05,6.728923e-02,4.527840e-03
/out1 (OFF=0.2441275) Y,1.825983e-01,1.545245e-15,-1.155455e-05,6.729947e-02,4.529218e-03
/out1 (OFF=0.2469799) Y,1.825983e-01,1.777951e-15,-1.239108e-05,6.731045e-02,4.530697e-03
/out1 (OFF=0.2498322) Y,1.825984e-01,2.048807e-15,-1.329296e-05,6.732224e-02,4.532284e-03
/out1 (OFF=0.2526846) Y,1.825985e-01,2.358861e-15,-1.426020e-05,6.733489e-02,4.533987e-03
/out1 (OFF=0.2555369) Y,1.825986e-01,2.704081e-15,-1.527971e-05,6.734845e-02,4.535814e-03
/out1 (OFF=0.2583893) Y,1.825987e-01,3.119871e-15,-1.641687e-05,6.736299e-02,4.537773e-03
/out1 (OFF=0.2612416) Y,1.825988e-01,3.588013e-15,-1.760631e-05,6.737858e-02,4.539873e-03
/out1 (OFF=0.264094) Y,1.825990e-01,4.098113e-15,-1.880882e-05,6.739529e-02,4.542125e-03
/out1 (OFF=0.2669463) Y,1.825991e-01,4.714212e-15,-2.015511e-05,6.741320e-02,4.544539e-03
/out1 (OFF=0.2697987) Y,1.825992e-01,5.419537e-15,-2.161903e-05,6.743239e-02,4.547127e-03
/out1 (OFF=0.272651) Y,1.825994e-01,6.211597e-15,-2.315824e-05,6.745295e-02,4.549901e-03
/out1 (OFF=0.2755034) Y,1.825996e-01,7.134321e-15,-2.480289e-05,6.747498e-02,4.552873e-03
/out1 (OFF=0.2783557) Y,1.825997e-01,8.172452e-15,-2.655978e-05,6.749859e-02,4.556059e-03
/out1 (OFF=0.2812081) Y,1.825999e-01,9.384106e-15,-2.846811e-05,6.752388e-02,4.559474e-03
/out1 (OFF=0.2840604) Y,1.826001e-01,1.075505e-14,-3.046793e-05,6.755097e-02,4.563134e-03
/out1 (OFF=0.2869128) Y,1.826003e-01,1.239590e-14,-3.271610e-05,6.758001e-02,4.567059e-03
/out1 (OFF=0.2897651) Y,1.826006e-01,1.421030e-14,-3.496323e-05,6.761114e-02,4.571266e-03
/out1 (OFF=0.2926174) Y,1.826008e-01,1.632569e-14,-3.752022e-05,6.764450e-02,4.575779e-03
/out1 (OFF=0.2954698) Y,1.826011e-01,1.875037e-14,-4.020913e-05,6.768027e-02,4.580620e-03
/out1 (OFF=0.2983221) Y,1.826014e-01,2.154067e-14,-4.311572e-05,6.771864e-02,4.585815e-03
/out1 (OFF=0.3011745) Y,1.826017e-01,2.481287e-14,-4.627048e-05,6.775973e-02,4.591382e-03
/out1 (OFF=0.3040268) Y,1.826020e-01,2.856702e-14,-4.966417e-05,6.780398e-02,4.597380e-03
/out1 (OFF=0.3068792) Y,1.826024e-01,3.292979e-14,-5.328442e-05,6.785144e-02,4.603819e-03
/out1 (OFF=0.3097315) Y,1.826028e-01,3.800220e-14,-5.725410e-05,6.790241e-02,4.610738e-03
/out1 (OFF=0.3125839) Y,1.826032e-01,4.387306e-14,-6.151203e-05,6.795722e-02,4.618185e-03
/out1 (OFF=0.3154362) Y,1.826036e-01,5.074913e-14,-6.617985e-05,6.801618e-02,4.626202e-03
/out1 (OFF=0.3182886) Y,1.826041e-01,5.876153e-14,-7.120965e-05,6.807966e-02,4.634840e-03
/out1 (OFF=0.3211409) Y,1.826046e-01,6.825950e-14,-7.676142e-05,6.814804e-02,4.644157e-03
/out1 (OFF=0.3239933) Y,1.826051e-01,7.930469e-14,-8.270809e-05,6.822179e-02,4.654214e-03
/out1 (OFF=0.3268456) Y,1.826057e-01,9.234721e-14,-8.927745e-05,6.830140e-02,4.665083e-03
/out1 (OFF=0.329698) Y,1.826064e-01,1.078299e-13,-9.646480e-05,6.838743e-02,4.676843e-03
/out1 (OFF=0.3325503) Y,1.826070e-01,1.261845e-13,-1.043512e-04,6.848052e-02,4.689583e-03
/out1 (OFF=0.3354027) Y,1.826078e-01,1.480054e-13,-1.130061e-04,6.858135e-02,4.703405e-03
/out1 (OFF=0.338255) Y,1.826086e-01,1.740794e-13,-1.224514e-04,6.869071e-02,4.718416e-03
/out1 (OFF=0.3411074) Y,1.826095e-01,2.053410e-13,-1.331087e-04,6.880961e-02,4.734766e-03
/out1 (OFF=0.3439597) Y,1.826104e-01,2.429305e-13,-1.447733e-04,6.893896e-02,4.752585e-03
/out1 (OFF=0.3468121) Y,1.826115e-01,2.885654e-13,-1.577815e-04,6.907999e-02,4.772050e-03
/out1 (OFF=0.3496644) Y,1.826126e-01,3.440705e-13,-1.722898e-04,6.923404e-02,4.793358e-03
/out1 (OFF=0.3525168) Y,1.826138e-01,4.118011e-13,-1.883276e-04,6.940267e-02,4.816738e-03
/out1 (OFF=0.3553691) Y,1.826152e-01,4.949873e-13,-2.066572e-04,6.958767e-02,4.842453e-03
/out1 (OFF=0.3582215) Y,1.826167e-01,5.978878e-13,-2.271140e-04,6.979110e-02,4.870809e-03
/out1 (OFF=0.3610738) Y,1.826183e-01,7.260394e-13,-2.497525e-04,7.001551e-02,4.902185e-03
/out1 (OFF=0.3639262) Y,1.826201e-01,8.861181e-13,-2.764977e-04,7.026362e-02,4.936993e-03
/out1 (OFF=0.3667785) Y,1.826221e-01,1.088154e-12,-3.063932e-04,7.053885e-02,4.975750e-03
/out1 (OFF=0.3696309) Y,1.826243e-01,1.344856e-12,-3.406026e-04,7.084519e-02,5.019066e-03
/out1 (OFF=0.3724832) Y,1.826268e-01,1.673398e-12,-3.799343e-04,7.118739e-02,5.067676e-03
/out1 (OFF=0.3753356) Y,1.826296e-01,2.097563e-12,-4.253404e-04,7.157115e-02,5.122470e-03
/out1 (OFF=0.3781879) Y,1.826327e-01,2.650752e-12,-4.781724e-04,7.200338e-02,5.184537e-03
/out1 (OFF=0.3810403) Y,1.826362e-01,3.378362e-12,-5.397806e-04,7.249246e-02,5.255222e-03
/out1 (OFF=0.3838926) Y,1.826401e-01,4.345658e-12,-6.122097e-04,7.304868e-02,5.336195e-03
/out1 (OFF=0.386745) Y,1.826446e-01,5.646371e-12,-6.978268e-04,7.368478e-02,5.429560e-03
/out1 (OFF=0.3895973) Y,1.826498e-01,7.415535e-12,-7.996614e-04,7.441663e-02,5.537986e-03
/out1 (OFF=0.3924497) Y,1.826557e-01,9.852180e-12,-9.217011e-04,7.526413e-02,5.664892e-03
/out1 (OFF=0.395302) Y,1.826625e-01,1.325356e-11,-1.068965e-03,7.625303e-02,5.814803e-03
/out1 (OFF=0.3981544) Y,1.826704e-01,1.806598e-11,-1.247991e-03,7.741575e-02,5.993586e-03
/out1 (OFF=0.4010067) Y,1.826798e-01,2.497264e-11,-1.467183e-03,7.879496e-02,6.209196e-03
