FeaturesParamTransientACNNP.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out1 (OFF=0.2869128) Y,2.501803e-01,2.261263e-10,-4.267427e-03,7.233491e-08,7.836174e-13
/out1 (OFF=0.2897651) Y,2.502117e-01,2.588463e-10,-4.726460e-03,2.941302e-10,1.116920e-19
/out1 (OFF=0.2926174) Y,2.502453e-01,2.975074e-10,-5.066798e-03,4.057188e-10,4.835954e-18
/out1 (OFF=0.2954698) Y,2.502814e-01,3.421234e-10,-5.433524e-03,1.314583e-09,1.671829e-16
/out1 (OFF=0.2983221) Y,2.503200e-01,3.936802e-10,-5.827962e-03,2.591422e-10,9.816019e-20
/out1 (OFF=0.3011745) Y,2.503614e-01,4.540716e-10,-6.122732e-03,1.042806e-08,1.564573e-14
/out1 (OFF=0.3040268) Y,2.504060e-01,5.225014e-10,-6.715133e-03,1.777461e-08,4.637515e-14
/out1 (OFF=0.3068792) Y,2.504538e-01,6.028042e-10,-7.212701e-03,3.434312e-09,1.556633e-15
/out1 (OFF=0.3097315) Y,2.505052e-01,6.962272e-10,-7.751467e-03,1.213300e-08,2.130068e-14
/out1 (OFF=0.3125839) Y,2.505604e-01,8.051403e-10,-8.335717e-03,2.942172e-09,1.123836e-15
/out1 (OFF=0.3154362) Y,2.506198e-01,9.323974e-10,-8.970268e-03,3.222740e-10,1.431025e-19
/out1 (OFF=0.3182886) Y,2.506837e-01,1.081449e-09,-9.660662e-03,2.641924e-10,1.110188e-19
/out1 (OFF=0.3211409) Y,2.507526e-01,1.256484e-09,-1.041312e-02,7.307345e-10,3.164947e-17
/out1 (OFF=0.3239933) Y,2.508269e-01,1.462609e-09,-1.123477e-02,3.472595e-10,2.134718e-19
/out1 (OFF=0.3268456) Y,2.509071e-01,1.706075e-09,-1.213365e-02,4.048354e-10,1.035814e-18
/out1 (OFF=0.329698) Y,2.509938e-01,1.994576e-09,-1.311961e-02,3.908010e-10,2.168724e-19
/out1 (OFF=0.3325503) Y,2.510876e-01,2.337620e-09,-1.420292e-02,3.399812e-10,1.727835e-19
/out1 (OFF=0.3354027) Y,2.511891e-01,2.747024e-09,-1.539473e-02,4.960381e-10,3.239522e-18
/out1 (OFF=0.338255) Y,2.512992e-01,3.239726e-09,-1.649201e-02,6.945437e-08,7.200518e-13
/out1 (OFF=0.3411074) Y,2.514191e-01,3.827730e-09,-1.817414e-02,4.526329e-10,2.799152e-19
/out1 (OFF=0.3439597) Y,2.515494e-01,4.541021e-09,-1.979505e-02,3.983405e-10,2.478643e-19
/out1 (OFF=0.3468121) Y,2.516915e-01,5.407228e-09,-2.160045e-02,4.832551e-10,3.283096e-19
/out1 (OFF=0.3496644) Y,2.518466e-01,6.464525e-09,-2.361752e-02,4.964670e-10,3.479127e-19
/out1 (OFF=0.3525168) Y,2.520165e-01,7.762128e-09,-2.587949e-02,5.614007e-10,5.199664e-19
/out1 (OFF=0.3553691) Y,2.522029e-01,9.363977e-09,-2.842251e-02,1.554097e-09,1.353279e-16
/out1 (OFF=0.3582215) Y,2.524078e-01,1.135377e-08,-3.129847e-02,3.953675e-08,2.278805e-13
/out1 (OFF=0.3610738) Y,2.526339e-01,1.384202e-08,-3.455766e-02,6.925053e-10,6.380405e-19
/out1 (OFF=0.3639262) Y,2.528838e-01,1.697594e-08,-3.826934e-02,1.093382e-09,1.430411e-17
