FeaturesParamTransientACPPN.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out0 (OFF=0.5036913) Y,7.806559e-02,5.209205e-10,-6.703603e-03,7.183300e-01,5.160698e-01
/out0 (OFF=0.5065436) Y,7.811221e-02,5.483299e-10,-6.865411e-03,7.354871e-01,5.410133e-01
/out0 (OFF=0.509396) Y,7.816005e-02,5.765348e-10,-7.052627e-03,7.526744e-01,5.665910e-01
/out0 (OFF=0.5122483) Y,7.820908e-02,6.055529e-10,-7.227736e-03,7.698770e-01,5.927829e-01
/out0 (OFF=0.5151007) Y,7.825930e-02,6.353897e-10,-7.380335e-03,7.870798e-01,6.195668e-01
/out0 (OFF=0.517953) Y,7.831076e-02,6.659461e-10,-7.579636e-03,8.042674e-01,6.469182e-01
/out0 (OFF=0.5208054) Y,7.836341e-02,6.972915e-10,-7.755987e-03,8.214249e-01,6.748105e-01
/out0 (OFF=0.5236577) Y,7.841727e-02,7.293810e-10,-7.932464e-03,8.385368e-01,7.032153e-01
/out0 (OFF=0.5265101) Y,7.847235e-02,7.621971e-10,-8.108964e-03,8.555883e-01,7.321021e-01
/out0 (OFF=0.5293624) Y,7.852864e-02,7.957210e-10,-8.285389e-03,8.725645e-01,7.614388e-01
/out0 (OFF=0.5322148) Y,7.858614e-02,8.299336e-10,-8.461644e-03,8.894508e-01,7.911919e-01
/out0 (OFF=0.5350671) Y,7.864485e-02,8.648147e-10,-8.637641e-03,9.062329e-01,8.213264e-01
/out0 (OFF=0.5379195) Y,7.870476e-02,9.003435e-10,-8.813292e-03,9.228968e-01,8.518058e-01
/out0 (OFF=0.5407718) Y,7.876588e-02,9.364990e-10,-8.988516e-03,9.394286e-01,8.825923e-01
/out0 (OFF=0.5436242) Y,7.882820e-02,9.732594e-10,-9.163235e-03,9.558145e-01,9.136462e-01
/out0 (OFF=0.5464765) Y,7.889172e-02,1.010603e-09,-9.337376e-03,9.720402e-01,9.449257e-01
/out0 (OFF=0.5493289) Y,7.895644e-02,1.048507e-09,-9.510870e-03,9.880906e-01,9.763853e-01
/out0 (OFF=0.5521812) Y,7.902234e-02,1.086949e-09,-9.683651e-03,1.003949e+00,1.007975e+00
/out0 (OFF=0.5550336) Y,7.908943e-02,1.125907e-09,-9.855657e-03,1.019596e+00,1.039636e+00
/out0 (OFF=0.5578859) Y,7.915769e-02,1.165358e-09,-1.002683e-02,1.035008e+00,1.071299e+00
/out0 (OFF=0.5607383) Y,7.922713e-02,1.205279e-09,-1.019712e-02,1.050154e+00,1.102878e+00
/out0 (OFF=0.5635906) Y,7.929773e-02,1.245649e-09,-1.036647e-02,1.064993e+00,1.134262e+00
/out0 (OFF=0.566443) Y,7.936949e-02,1.286443e-09,-1.053484e-02,1.079472e+00,1.165310e+00
/out0 (OFF=0.5692953) Y,7.944241e-02,1.327642e-09,-1.070219e-02,1.093527e+00,1.195848e+00
/out0 (OFF=0.5721477) Y,7.951647e-02,1.369221e-09,-1.086846e-02,1.107084e+00,1.225678e+00
/out0 (OFF=0.575) Y,7.959167e-02,1.411159e-09,-1.103363e-02,1.120073e+00,1.254602e+00
Stage 2 Output
/out1 (OFF=0.15) Y,7.503370e-02,6.832819e-26,-1.175420e-11,1.747316e-01,3.053113e-02
/out1 (OFF=0.1528523) Y,7.503370e-02,3.090830e-17,8.930837e-07,1.747328e-01,3.053155e-02
/out1 (OFF=0.1557047) Y,7.503370e-02,3.090772e-17,8.930624e-07,1.747335e-01,3.053179e-02
/out1 (OFF=0.158557) Y,7.503370e-02,2.975496e-24,2.412586e-10,1.747345e-01,3.053216e-02
/out1 (OFF=0.1614094) Y,7.503370e-02,4.506117e-25,-7.778162e-12,1.747357e-01,3.053256e-02
/out1 (OFF=0.1642617) Y,7.503370e-02,2.183412e-22,2.366119e-09,1.747369e-01,3.053299e-02
/out1 (OFF=0.1671141) Y,7.503370e-02,2.005258e-25,-2.221891e-11,1.747383e-01,3.053346e-02
/out1 (OFF=0.1699664) Y,7.503370e-02,1.130699e-25,-1.302130e-11,1.747397e-01,3.053397e-02
/out1 (OFF=0.1728188) Y,7.503370e-02,5.874231e-26,-1.541446e-11,1.747413e-01,3.053452e-02
/out1 (OFF=0.1756711) Y,7.503370e-02,1.158509e-24,1.378985e-10,1.747430e-01,3.053512e-02
/out1 (OFF=0.1785235) Y,7.503370e-02,1.172231e-24,1.450743e-10,1.747448e-01,3.053576e-02
/out1 (OFF=0.1813758) Y,7.503370e-02,1.528780e-25,-2.279871e-11,1.747468e-01,3.053646e-02
/out1 (OFF=0.1842282) Y,7.503370e-02,3.863685e-25,-3.158464e-11,1.747490e-01,3.053721e-02
/out1 (OFF=0.1870805) Y,7.503370e-02,9.127675e-26,-2.306536e-11,1.747513e-01,3.053803e-02
/out1 (OFF=0.1899329) Y,7.503370e-02,8.671284e-23,1.460315e-09,1.747539e-01,3.053891e-02
/out1 (OFF=0.1927852) Y,7.503370e-02,1.273468e-25,-2.489769e-11,1.747566e-01,3.053987e-02
/out1 (OFF=0.1956376) Y,7.503370e-02,4.402864e-22,3.346230e-09,1.747595e-01,3.054089e-02
