FeaturesParamTransientACNNN.csv
Stage 1 Output
Signal, RMS, Variance, Slope, MAE, MSE
/out1 (OFF=0.1984899) Y,2.497964e-01,2.679147e-12,-4.808559e-04,0,0
/out1 (OFF=0.2013423) Y,2.497998e-01,3.119203e-12,-5.188459e-04,0,0
/out1 (OFF=0.2041946) Y,2.498035e-01,3.628867e-12,-5.596020e-04,0,0
/out1 (OFF=0.207047) Y,2.498075e-01,4.218821e-12,-6.033977e-04,0,0
/out1 (OFF=0.2098993) Y,2.498118e-01,4.901125e-12,-6.503792e-04,0,0
/out1 (OFF=0.2127517) Y,2.498165e-01,5.689528e-12,-6.999238e-04,0,0
/out1 (OFF=0.215604) Y,2.498215e-01,6.600608e-12,-7.547522e-04,0,0
/out1 (OFF=0.2184564) Y,2.498268e-01,7.651410e-12,-8.125885e-04,0,0
/out1 (OFF=0.2213087) Y,2.498326e-01,8.873285e-12,-8.588383e-04,0,0
/out1 (OFF=0.2241611) Y,2.498389e-01,1.025929e-11,-9.409059e-04,0,0
/out1 (OFF=0.2270134) Y,2.498456e-01,1.186733e-11,-1.012017e-03,0,0
/out1 (OFF=0.2298658) Y,2.498528e-01,1.371810e-11,-1.088018e-03,0,0
/out1 (OFF=0.2327181) Y,2.498605e-01,1.584643e-11,-1.169363e-03,0,0
/out1 (OFF=0.2355705) Y,2.498689e-01,1.829341e-11,-1.256406e-03,0,0
/out1 (OFF=0.2384228) Y,2.498778e-01,2.110541e-11,-1.349568e-03,0,0
/out1 (OFF=0.2412752) Y,2.498874e-01,2.433298e-11,-1.449150e-03,0,0
/out1 (OFF=0.2441275) Y,2.498977e-01,2.803917e-11,-1.555593e-03,0,0
/out1 (OFF=0.2469799) Y,2.499088e-01,3.229055e-11,-1.669374e-03,0,0
/out1 (OFF=0.2498322) Y,2.499207e-01,3.716792e-11,-1.791008e-03,0,0
/out1 (OFF=0.2526846) Y,2.499334e-01,4.276085e-11,-1.921070e-03,0,0
/out1 (OFF=0.2555369) Y,2.499471e-01,4.917304e-11,-2.059652e-03,0,0
/out1 (OFF=0.2583893) Y,2.499617e-01,5.652283e-11,-2.208677e-03,0,0
/out1 (OFF=0.2612416) Y,2.499774e-01,6.494834e-11,-2.367100e-03,0,0
/out1 (OFF=0.264094) Y,2.499943e-01,7.460844e-11,-2.537543e-03,0,0
/out1 (OFF=0.2669463) Y,2.500123e-01,8.568066e-11,-2.719331e-03,0,0
/out1 (OFF=0.2697987) Y,2.500316e-01,9.837481e-11,-2.913796e-03,0,0
/out1 (OFF=0.272651) Y,2.500523e-01,1.129370e-10,-3.122023e-03,0,0
/out1 (OFF=0.2755034) Y,2.500745e-01,1.296453e-10,-3.344848e-03,0,0
/out1 (OFF=0.2783557) Y,2.500983e-01,1.488235e-10,-3.583845e-03,0,0
/out1 (OFF=0.2812081) Y,2.501238e-01,1.708555e-10,-3.838862e-03,0,0
/out1 (OFF=0.2840604) Y,2.501511e-01,1.961780e-10,-4.112593e-03,0,0
/out1 (OFF=0.2869128) Y,2.501804e-01,2.253055e-10,-4.409625e-03,0,0
/out1 (OFF=0.2897651) Y,2.502117e-01,2.588440e-10,-4.726421e-03,0,0
/out1 (OFF=0.2926174) Y,2.502453e-01,2.975088e-10,-5.067158e-03,0,0
/out1 (OFF=0.2954698) Y,2.502814e-01,3.421261e-10,-5.431445e-03,0,0
/out1 (OFF=0.2983221) Y,2.503200e-01,3.936810e-10,-5.827975e-03,0,0
/out1 (OFF=0.3011745) Y,2.503614e-01,4.543022e-10,-6.102633e-03,0,0
/out1 (OFF=0.3040268) Y,2.504060e-01,5.225635e-10,-6.680567e-03,0,0
/out1 (OFF=0.3068792) Y,2.504538e-01,6.028065e-10,-7.206356e-03,0,0
/out1 (OFF=0.3097315) Y,2.505052e-01,6.962565e-10,-7.728009e-03,0,0
/out1 (OFF=0.3125839) Y,2.505604e-01,8.051449e-10,-8.330340e-03,0,0
/out1 (OFF=0.3154362) Y,2.506198e-01,9.324001e-10,-8.970259e-03,0,0
/out1 (OFF=0.3182886) Y,2.506837e-01,1.081448e-09,-9.660631e-03,0,0
/out1 (OFF=0.3211409) Y,2.507526e-01,1.256483e-09,-1.041220e-02,0,0
/out1 (OFF=0.3239933) Y,2.508269e-01,1.462610e-09,-1.123475e-02,0,0
/out1 (OFF=0.3268456) Y,2.509071e-01,1.706073e-09,-1.213350e-02,0,0
/out1 (OFF=0.329698) Y,2.509938e-01,1.994582e-09,-1.311964e-02,0,0
/out1 (OFF=0.3325503) Y,2.510876e-01,2.337621e-09,-1.420291e-02,0,0
/out1 (OFF=0.3354027) Y,2.511891e-01,2.747031e-09,-1.539503e-02,0,0
/out1 (OFF=0.338255) Y,2.512993e-01,3.237932e-09,-1.662836e-02,0,0
/out1 (OFF=0.3411074) Y,2.514191e-01,3.827734e-09,-1.817417e-02,0,0
/out1 (OFF=0.3439597) Y,2.515494e-01,4.541022e-09,-1.979507e-02,0,0
/out1 (OFF=0.3468121) Y,2.516915e-01,5.407226e-09,-2.160043e-02,0,0
/out1 (OFF=0.3496644) Y,2.518466e-01,6.464527e-09,-2.361755e-02,0,0
/out1 (OFF=0.3525168) Y,2.520165e-01,7.762139e-09,-2.587956e-02,0,0
/out1 (OFF=0.3553691) Y,2.522029e-01,9.363967e-09,-2.842436e-02,0,0
/out1 (OFF=0.3582215) Y,2.524078e-01,1.135421e-08,-3.122174e-02,0,0
/out1 (OFF=0.3610738) Y,2.526339e-01,1.384201e-08,-3.455761e-02,0,0
/out1 (OFF=0.3639262) Y,2.528838e-01,1.697592e-08,-3.826994e-02,0,0
/out1 (OFF=0.3667785) Y,2.531610e-01,2.095344e-08,-4.251680e-02,0,0
/out1 (OFF=0.3696309) Y,2.534696e-01,2.604329e-08,-4.739926e-02,0,0
/out1 (OFF=0.3724832) Y,2.538143e-01,3.261444e-08,-5.304183e-02,0,0
/out1 (OFF=0.3753356) Y,2.542008e-01,4.117923e-08,-5.959899e-02,0,0
/out1 (OFF=0.3781879) Y,2.546362e-01,5.245747e-08,-6.726560e-02,0,0
/out1 (OFF=0.3810403) Y,2.551288e-01,6.747418e-08,-7.628580e-02,0,0
/out1 (OFF=0.3838926) Y,2.556890e-01,8.770952e-08,-8.696329e-02,0,0
/out1 (OFF=0.386745) Y,2.563296e-01,1.153323e-07,-9.972764e-02,0,0
/out1 (OFF=0.3895973) Y,2.570667e-01,1.535734e-07,-1.150739e-01,0,0
/out1 (OFF=0.3924497) Y,2.579202e-01,2.073330e-07,-1.334888e-01,0,0
/out1 (OFF=0.395302) Y,2.589161e-01,2.841516e-07,-1.565080e-01,0,0
/out1 (OFF=0.3981544) Y,2.600869e-01,3.959423e-07,-1.847353e-01,0,0
/out1 (OFF=0.4010067) Y,2.614758e-01,5.618335e-07,-2.200409e-01,0,0
/out1 (OFF=0.4038591) Y,2.631390e-01,8.133003e-07,-2.647180e-01,0,0
/out1 (OFF=0.4067114) Y,2.651520e-01,1.203371e-06,-3.219657e-01,0,0
/out1 (OFF=0.4095638) Y,2.676165e-01,1.823669e-06,-3.963033e-01,0,0
/out1 (OFF=0.4124161) Y,2.706720e-01,2.836783e-06,-4.942020e-01,0,0
/out1 (OFF=0.4152685) Y,2.745128e-01,4.539650e-06,-6.250717e-01,0,0
/out1 (OFF=0.4181208) Y,2.794135e-01,7.492693e-06,-8.028837e-01,0,0
/out1 (OFF=0.4209732) Y,2.857705e-01,1.279788e-05,-1.049056e+00,0,0
/out1 (OFF=0.4238255) Y,2.941731e-01,2.274444e-05,-1.398075e+00,0,0
/out1 (OFF=0.4266779) Y,3.055340e-01,4.244569e-05,-1.909079e+00,0,0
/out1 (OFF=0.4295302) Y,3.213394e-01,8.426230e-05,-2.688316e+00,0,0
/out1 (OFF=0.4323826) Y,3.440653e-01,1.785654e-04,-3.912259e+00,0,0
/out1 (OFF=0.4352349) Y,3.771875e-01,3.754944e-04,-5.681860e+00,0,0
/out1 (OFF=0.4380872) Y,4.226929e-01,6.489943e-04,-7.483542e+00,0,0
/out1 (OFF=0.4409396) Y,4.787717e-01,8.961710e-04,-8.837736e+00,0,0
/out1 (OFF=0.4437919) Y,5.427353e-01,1.114335e-03,-9.865438e+00,0,0
/out1 (OFF=0.4466443) Y,6.130681e-01,1.317950e-03,-1.073476e+01,0,0
/out1 (OFF=0.4494966) Y,6.887624e-01,1.500506e-03,-1.144847e+01,0,0
/out1 (OFF=0.452349) Y,7.688001e-01,1.647342e-03,-1.193252e+01,0,0
/out1 (OFF=0.4552013) Y,8.518024e-01,1.742142e-03,-1.227613e+01,0,0
/out1 (OFF=0.4580537) Y,9.362640e-01,1.770394e-03,-1.236412e+01,0,0
/out1 (OFF=0.460906) Y,1.020512e+00,1.724174e-03,-1.220191e+01,0,0
/out1 (OFF=0.4637584) Y,1.102513e+00,1.587802e-03,-1.171156e+01,0,0
/out1 (OFF=0.4666107) Y,1.178621e+00,1.269562e-03,-1.047664e+01,0,0
/out1 (OFF=0.4694631) Y,1.242051e+00,7.540514e-04,-8.052022e+00,0,0
/out1 (OFF=0.4723154) Y,1.289619e+00,4.019398e-04,-5.877534e+00,0,0
/out1 (OFF=0.4751678) Y,1.324932e+00,2.302859e-04,-4.451288e+00,0,0
/out1 (OFF=0.4780201) Y,1.352175e+00,1.429048e-04,-3.508027e+00,0,0
/out1 (OFF=0.4808725) Y,1.373947e+00,9.413034e-05,-2.847923e+00,0,0
/out1 (OFF=0.4837248) Y,1.391788e+00,6.448864e-05,-2.357661e+00,0,0
/out1 (OFF=0.4865772) Y,1.406639e+00,4.520216e-05,-1.974074e+00,0,0
/out1 (OFF=0.4894295) Y,1.419104e+00,3.200456e-05,-1.661160e+00,0,0
/out1 (OFF=0.4922819) Y,1.429595e+00,2.265748e-05,-1.397707e+00,0,0
/out1 (OFF=0.4951342) Y,1.438405e+00,1.590101e-05,-1.170880e+00,0,0
/out1 (OFF=0.4979866) Y,1.445758e+00,1.098016e-05,-9.729255e-01,0,0
/out1 (OFF=0.5008389) Y,1.451837e+00,7.414899e-06,-7.994439e-01,0,0
/out1 (OFF=0.5036913) Y,1.456803e+00,4.878946e-06,-6.484035e-01,0,0
/out1 (OFF=0.5065436) Y,1.460808e+00,3.130488e-06,-5.193142e-01,0,0
/out1 (OFF=0.509396) Y,1.464002e+00,1.973011e-06,-4.122323e-01,0,0
/out1 (OFF=0.5122483) Y,1.466536e+00,1.238933e-06,-3.266519e-01,0,0
/out1 (OFF=0.5151007) Y,1.468549e+00,7.894345e-07,-2.607620e-01,0,0
/out1 (OFF=0.517953) Y,1.470169e+00,5.191984e-07,-2.115008e-01,0,0
/out1 (OFF=0.5208054) Y,1.471495e+00,3.563517e-07,-1.752506e-01,0,0
/out1 (OFF=0.5236577) Y,1.472605e+00,2.561224e-07,-1.485996e-01,0,0
/out1 (OFF=0.5265101) Y,1.473557e+00,1.922821e-07,-1.287732e-01,0,0
/out1 (OFF=0.5293624) Y,1.474389e+00,1.499185e-07,-1.137188e-01,0,0
/out1 (OFF=0.5322148) Y,1.475129e+00,1.205877e-07,-1.019982e-01,0,0
/out1 (OFF=0.5350671) Y,1.475796e+00,9.944345e-08,-9.262984e-02,0,0
/out1 (OFF=0.5379195) Y,1.476406e+00,8.363539e-08,-8.495361e-02,0,0
/out1 (OFF=0.5407718) Y,1.476967e+00,7.143496e-08,-7.851568e-02,0,0
/out1 (OFF=0.5436242) Y,1.477487e+00,6.175854e-08,-7.300621e-02,0,0
/out1 (OFF=0.5464765) Y,1.477971e+00,5.390299e-08,-6.820646e-02,0,0
/out1 (OFF=0.5493289) Y,1.478425e+00,4.739550e-08,-6.395938e-02,0,0
/out1 (OFF=0.5521812) Y,1.478851e+00,4.190672e-08,-6.014117e-02,0,0
/out1 (OFF=0.5550336) Y,1.479252e+00,3.719826e-08,-5.666244e-02,0,0
/out1 (OFF=0.5578859) Y,1.479630e+00,3.309095e-08,-5.344315e-02,0,0
/out1 (OFF=0.5607383) Y,1.479986e+00,2.944464e-08,-5.041309e-02,0,0
/out1 (OFF=0.5635906) Y,1.480322e+00,2.614766e-08,-4.750713e-02,0,0
