v /net06; tran (V) X,v /net06; tran (V) Y,v /net09; tran (V) X,v /net09; tran (V) Y,v /net08; tran (V) X,v /net08; tran (V) Y,v /net07; tran (V) X,v /net07; tran (V) Y,v /vout; tran (V) X,v /vout; tran (V) Y
0,0,0,0,0,0,0,0,0,0.08535617418105272
1e-10,0,1e-10,0,1e-10,0,1e-10,0,1e-10,0.08535611644829554
3e-10,0,3e-10,0,3e-10,0,3e-10,0,3e-10,0.08535608216012142
7e-10,0,7e-10,0,7e-10,0,7e-10,0,7e-10,0.08535606850790987
1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0.08535607726879789
3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0.08535607016209995
4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0.08535607637197215
6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0.08535607094757869
6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0.3124999999999987,6.312499999999999e-09,0.1025443820745925
6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0.9374999999999959,6.437499999999999e-09,0.1376870640578846
6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,2.187499999999991,6.687499999999998e-09,0.209010379972296
6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,3.593749999999997,6.968749999999999e-09,0.2911352985822641
7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999,7.25e-09,0.3757458820843043
7.390625e-09,0,7.390625e-09,0,7.390625e-09,0,7.390625e-09,5,7.390625e-09,0.3761027313837831
7.613115793650587e-09,0,7.613115793650587e-09,0,7.613115793650587e-09,0,7.613115793650587e-09,5,7.613115793650587e-09,0.3761111983516185
7.829994946549652e-09,0,7.829994946549652e-09,0,7.829994946549652e-09,0,7.829994946549652e-09,5,7.829994946549652e-09,0.3761006131208477
8.26375325234778e-09,0,8.26375325234778e-09,0,8.26375325234778e-09,0,8.26375325234778e-09,5,8.26375325234778e-09,0.3761119511172005
9.131269863944038e-09,0,9.131269863944038e-09,0,9.131269863944038e-09,0,9.131269863944038e-09,5,9.131269863944038e-09,0.3761005986753727
1.086630308713655e-08,0,1.086630308713655e-08,0,1.086630308713655e-08,0,1.086630308713655e-08,5,1.086630308713655e-08,0.376111906321717
1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5,1.25e-08,0.3761007505084734
1.275e-08,0,1.275e-08,0,1.275e-08,1.249999999999995,1.275e-08,5,1.275e-08,0.5315471271446288
1.3125e-08,0,1.3125e-08,0,1.3125e-08,3.124999999999995,1.3125e-08,5,1.3125e-08,0.7744363733359467
1.35e-08,0,1.35e-08,0,1.35e-08,4.999999999999995,1.35e-08,5,1.35e-08,1.01765177357971
1.362195961799191e-08,0,1.362195961799191e-08,0,1.362195961799191e-08,5,1.362195961799191e-08,4.390201910040433,1.362195961799191e-08,0.9787175903610899
1.379589529856674e-08,0,1.379589529856674e-08,0,1.379589529856674e-08,5,1.379589529856674e-08,3.520523507166319,1.379589529856674e-08,0.9222881685412687
1.395546923446876e-08,0,1.395546923446876e-08,0,1.395546923446876e-08,5,1.395546923446876e-08,2.722653827656218,1.395546923446876e-08,0.8705390069871096
1.42746171062728e-08,0,1.42746171062728e-08,0,1.42746171062728e-08,5,1.42746171062728e-08,1.126914468636017,1.42746171062728e-08,0.7669605848900475
1.45e-08,0,1.45e-08,0,1.45e-08,5,1.45e-08,0,1.45e-08,0.6938549984774723
1.468747508945182e-08,0,1.468747508945182e-08,0,1.468747508945182e-08,5,1.468747508945182e-08,0,1.468747508945182e-08,0.6936316003106774
1.490992031358072e-08,0,1.490992031358072e-08,0,1.490992031358072e-08,5,1.490992031358072e-08,0,1.490992031358072e-08,0.6935860249513495
1.512217565751164e-08,0,1.512217565751164e-08,0,1.512217565751164e-08,5,1.512217565751164e-08,0,1.512217565751164e-08,0.6936235754163438
1.554668634537347e-08,0,1.554668634537347e-08,0,1.554668634537347e-08,5,1.554668634537347e-08,0,1.554668634537347e-08,0.6935917411603514
1.618733419372134e-08,0,1.618733419372134e-08,0,1.618733419372134e-08,5,1.618733419372134e-08,0,1.618733419372134e-08,0.6936041592333366
1.712308751983038e-08,0,1.712308751983038e-08,0,1.712308751983038e-08,5,1.712308751983038e-08,0,1.712308751983038e-08,0.6936108163594648
1.793654375991519e-08,0,1.793654375991519e-08,0,1.793654375991519e-08,5,1.793654375991519e-08,0,1.793654375991519e-08,0.6936072264890476
1.875e-08,0,1.875e-08,0,1.875e-08,5,1.875e-08,0,1.875e-08,0.6936163746153217
1.905695103861499e-08,0,1.905695103861499e-08,0,1.905695103861499e-08,5,1.905695103861499e-08,1.534755193074931,1.905695103861499e-08,0.7930183802428514
1.940347551930749e-08,0,1.940347551930749e-08,0,1.940347551930749e-08,5,1.940347551930749e-08,3.267377596537455,1.940347551930749e-08,0.9055308943449004
1.975e-08,0,1.975e-08,0,1.975e-08,5,1.975e-08,4.999999999999995,1.975e-08,1.017893792825951
1.998242521840395e-08,0,1.998242521840395e-08,0,1.998242521840395e-08,5,1.998242521840395e-08,5,1.998242521840395e-08,1.018070470982801
2.025163428490036e-08,0,2.025163428490036e-08,0,2.025163428490036e-08,5,2.025163428490036e-08,5,2.025163428490036e-08,1.018016322585754
2.051320479815196e-08,0,2.051320479815196e-08,0,2.051320479815196e-08,5,2.051320479815196e-08,5,2.051320479815196e-08,1.018051543448484
2.103634582465518e-08,0,2.103634582465518e-08,0,2.103634582465518e-08,5,2.103634582465518e-08,5,2.103634582465518e-08,1.018025272345773
2.19842869000376e-08,0,2.19842869000376e-08,0,2.19842869000376e-08,5,2.19842869000376e-08,5,2.19842869000376e-08,1.018043598379132
2.349340463200517e-08,0,2.349340463200517e-08,0,2.349340463200517e-08,5,2.349340463200517e-08,5,2.349340463200517e-08,1.018030936367979
2.5e-08,0,2.5e-08,0,2.5e-08,5,2.5e-08,5,2.5e-08,1.018043326870343
2.518035720870424e-08,0,2.518035720870424e-08,0.9017860435211996,2.518035720870424e-08,5,2.518035720870424e-08,5,2.518035720870424e-08,1.25084119000424
2.548978495524511e-08,0,2.548978495524511e-08,2.448924776225545,2.548978495524511e-08,5,2.548978495524511e-08,5,2.548978495524511e-08,1.651193220969606
2.574489247762255e-08,0,2.574489247762255e-08,3.724462388112762,2.574489247762255e-08,5,2.574489247762255e-08,5,2.574489247762255e-08,1.983047124099675
2.6e-08,0,2.6e-08,4.999999999999995,2.6e-08,5,2.6e-08,5,2.6e-08,2.318433132694475
2.605311159336243e-08,0,2.605311159336243e-08,5,2.605311159336243e-08,4.734442033187869,2.605311159336243e-08,4.734442033187864,2.605311159336243e-08,2.266752714981717
2.614961888709813e-08,0,2.614961888709813e-08,5,2.614961888709813e-08,4.25190556450934,2.614961888709813e-08,4.251905564509335,2.614961888709813e-08,2.171002256451724
2.623629028622232e-08,0,2.623629028622232e-08,5,2.623629028622232e-08,3.818548568888398,2.623629028622232e-08,3.818548568888394,2.623629028622232e-08,2.085856164326203
2.638678343679325e-08,0,2.638678343679325e-08,5,2.638678343679325e-08,3.066082816033754,2.638678343679325e-08,3.06608281603375,2.638678343679325e-08,1.938117171263583
2.660120308712277e-08,0,2.660120308712277e-08,5,2.660120308712277e-08,1.993984564386126,2.660120308712277e-08,1.993984564386122,2.660120308712277e-08,1.72892635208533
2.680060154356139e-08,0,2.680060154356139e-08,5,2.680060154356139e-08,0.9969922821930695,2.680060154356139e-08,0.996992282193065,2.680060154356139e-08,1.535225058705043
2.7e-08,0,2.7e-08,5,2.7e-08,1.332267629550188e-14,2.7e-08,8.881784197001252e-15,2.7e-08,1.341868843704115
2.710185684718221e-08,0,2.710185684718221e-08,5,2.710185684718221e-08,0,2.710185684718221e-08,0,2.710185684718221e-08,1.341419831888609
2.722427318509297e-08,0,2.722427318509297e-08,5,2.722427318509297e-08,0,2.722427318509297e-08,0,2.722427318509297e-08,1.341506148985598
2.734015042234334e-08,0,2.734015042234334e-08,5,2.734015042234334e-08,0,2.734015042234334e-08,0,2.734015042234334e-08,1.341462459754699
2.757190489684407e-08,0,2.757190489684407e-08,5,2.757190489684407e-08,0,2.757190489684407e-08,0,2.757190489684407e-08,1.341478790314865
2.801070300025741e-08,0,2.801070300025741e-08,5,2.801070300025741e-08,0,2.801070300025741e-08,0,2.801070300025741e-08,1.341472502067521
2.871766550051264e-08,0,2.871766550051264e-08,5,2.871766550051264e-08,0,2.871766550051264e-08,0,2.871766550051264e-08,1.341473818865188
3.01234251448518e-08,0,3.01234251448518e-08,5,3.01234251448518e-08,0,3.01234251448518e-08,0,3.01234251448518e-08,1.341475262706601
3.125e-08,0,3.125e-08,5,3.125e-08,0,3.125e-08,0,3.125e-08,1.341472239705024
3.158256332990253e-08,0,3.158256332990253e-08,5,3.158256332990253e-08,0,3.158256332990253e-08,1.662816649512673,3.158256332990253e-08,1.448796892088784
3.191628166495127e-08,0,3.191628166495127e-08,5,3.191628166495127e-08,0,3.191628166495127e-08,3.331408324756359,3.191628166495127e-08,1.556749961237395
3.225e-08,0,3.225e-08,5,3.225e-08,0,3.225e-08,5,3.225e-08,1.664734718860479
3.247817525474802e-08,0,3.247817525474802e-08,5,3.247817525474802e-08,0,3.247817525474802e-08,5,3.247817525474802e-08,1.664904912816484
3.274183691829118e-08,0,3.274183691829118e-08,5,3.274183691829118e-08,0,3.274183691829118e-08,5,3.274183691829118e-08,1.664839277699159
3.299855506352145e-08,0,3.299855506352145e-08,5,3.299855506352145e-08,0,3.299855506352145e-08,5,3.299855506352145e-08,1.664946391004295
3.3511991353982e-08,0,3.3511991353982e-08,5,3.3511991353982e-08,0,3.3511991353982e-08,5,3.3511991353982e-08,1.664831289174331
3.444711184987751e-08,0,3.444711184987751e-08,5,3.444711184987751e-08,0,3.444711184987751e-08,5,3.444711184987751e-08,1.664945162719728
3.583153781455358e-08,0,3.583153781455358e-08,5,3.583153781455358e-08,0,3.583153781455358e-08,5,3.583153781455358e-08,1.664833175169479
3.75e-08,0,3.75e-08,5,3.75e-08,0,3.75e-08,5,3.75e-08,1.664947873535359
3.776293337732902e-08,0,3.776293337732902e-08,5,3.776293337732902e-08,1.3146668866451,3.776293337732902e-08,5,3.776293337732902e-08,1.835306962909361
3.813146668866451e-08,0,3.813146668866451e-08,5,3.813146668866451e-08,3.157333443322555,3.813146668866451e-08,5,3.813146668866451e-08,2.076072496768168
3.85e-08,0,3.85e-08,5,3.85e-08,5,3.85e-08,5,3.85e-08,2.318570041598148
3.862234050633097e-08,0,3.862234050633097e-08,5,3.862234050633097e-08,5,3.862234050633097e-08,4.388297468345124,3.862234050633097e-08,2.278558031821745
3.879432686786243e-08,0,3.879432686786243e-08,5,3.879432686786243e-08,5,3.879432686786243e-08,3.528365660687816,3.879432686786243e-08,2.221763204663943
3.895222347064152e-08,0,3.895222347064152e-08,5,3.895222347064152e-08,5,3.895222347064152e-08,2.738882646792387,3.895222347064152e-08,2.169891586096504
3.926801667619969e-08,0,3.926801667619969e-08,5,3.926801667619969e-08,5,3.926801667619969e-08,1.159916619001527,3.926801667619969e-08,2.06617050471663
3.95e-08,0,3.95e-08,5,3.95e-08,5,3.95e-08,0,3.95e-08,1.990315847696237
3.968991876868892e-08,0,3.968991876868892e-08,5,3.968991876868892e-08,5,3.968991876868892e-08,0,3.968991876868892e-08,1.990171782166893
