/Vin X,/Vin Y,/out0 X,/out0 Y,/out1 X,/out1 Y,/out2 X,/out2 Y
-60,0.45,-60,0.1292137297901631,-60,0.1281066560214234,-60,0.1281061627976184
-58.6,0.45,-58.6,0.130155278256037,-58.6,0.1290290778063478,-58.6,0.1290290776592309
-57.2,0.45,-57.2,0.1310953295636141,-57.2,0.1299497973480207,-57.2,0.1299497971736892
-55.8,0.45,-55.8,0.1320338823071777,-55.8,0.1308688128924818,-55.8,0.1308688126863473
-54.40000000000001,0.45,-54.40000000000001,0.1329709354877831,-54.40000000000001,0.1317861231221412,-54.40000000000001,0.1317861228789227
-53.00000000000001,0.45,-53.00000000000001,0.1339064884627539,-53.00000000000001,0.1327017271092919,-53.00000000000001,0.1327017268229206
-51.60000000000001,0.45,-51.60000000000001,0.1348405409418517,-51.60000000000001,0.1336156243115691,-51.60000000000001,0.133615623975085
-50.20000000000001,0.45,-50.20000000000001,0.1357730929689867,-50.20000000000001,0.1345278145528043,-50.20000000000001,0.1345278141582421
-48.80000000000001,0.45,-48.80000000000001,0.1367041449066009,-48.80000000000001,0.1354382980065446,-48.80000000000001,0.1354382975448039
-47.40000000000001,0.45,-47.40000000000001,0.1376336974202977,-47.40000000000001,0.1363470751797243,-47.40000000000001,0.1363470746404317
-46.00000000000001,0.45,-46.00000000000001,0.1385617514636936,-46.00000000000001,0.1372541468965716,-46.00000000000001,0.1372541462679198
-44.60000000000002,0.45,-44.60000000000002,0.1394883082635517,-44.60000000000002,0.1381595142826707,-44.60000000000002,0.1381595135512491
-43.20000000000002,0.45,-43.20000000000002,0.1404133693051144,-43.20000000000002,0.1390631787492656,-43.20000000000002,0.1390631778998697
-41.80000000000002,0.45,-41.80000000000002,0.141336936317732,-41.80000000000002,0.139965141977763,-41.80000000000002,0.1399651409931841
-40.40000000000002,0.45,-40.40000000000002,0.1422590112607131,-40.40000000000002,0.1408654059044451,-40.40000000000002,0.1408654047652422
-39.00000000000002,0.45,-39.00000000000002,0.1431795963094643,-39.00000000000002,0.1417639727054198,-39.00000000000002,0.1417639713896677
-37.60000000000002,0.45,-37.60000000000002,0.1440986938418904,-37.60000000000002,0.1426608447818104,-37.60000000000002,0.1426608432648235
-36.20000000000002,0.45,-36.20000000000002,0.1450163064250635,-36.20000000000002,0.1435560247451666,-36.20000000000002,0.1435560229992013
-34.80000000000003,0.45,-34.80000000000003,0.1459324368021761,-34.80000000000003,0.144449515403146,-34.80000000000003,0.1444495133970723
-33.40000000000003,0.45,-33.40000000000003,0.146847087879786,-33.40000000000003,0.1453413197454257,-33.40000000000003,0.1453413174443699
-32.00000000000003,0.45,-32.00000000000003,0.1477602627153458,-32.00000000000003,0.1462314409298948,-32.00000000000003,0.1462314382948544
-30.60000000000003,0.45,-30.60000000000003,0.1486719645050229,-30.60000000000003,0.1471198822690982,-30.60000000000003,0.147119879256522
-29.20000000000003,0.45,-29.20000000000003,0.1495821965718592,-29.20000000000003,0.148006647216964,-29.20000000000003,0.1480066437782986
-27.80000000000003,0.45,-27.80000000000003,0.150490962354183,-27.80000000000003,0.1488917393557987,-27.80000000000003,0.1488917354369951
-26.40000000000003,0.45,-26.40000000000003,0.1513982653943824,-26.40000000000003,0.149775162383563,-26.40000000000003,0.1497751579245486
-25.00000000000004,0.45,-25.00000000000004,0.1523041093279764,-25.00000000000004,0.1506569201014421,-25.00000000000004,0.1506569150355507
-23.60000000000004,0.45,-23.60000000000004,0.1532140759723567,-23.60000000000004,0.1515425169467263,-23.60000000000004,0.151542511198583
-22.20000000000004,0.45,-22.20000000000004,0.1541242172658289,-22.20000000000004,0.1524280590197589,-22.20000000000004,0.152428052506748
-20.80000000000004,0.45,-20.80000000000004,0.1550329684570638,-20.80000000000004,0.1533120034491197,-20.80000000000004,0.1533119960803357
-19.40000000000004,0.45,-19.40000000000004,0.1559403335469373,-19.40000000000004,0.1541943544285613,-19.40000000000004,0.1541943461036613
-18.00000000000004,0.45,-18.00000000000004,0.1568463166930479,-18.00000000000004,0.1550751163098595,-18.00000000000004,0.1550751069182409
-16.60000000000004,0.45,-16.60000000000004,0.157750922084782,-16.60000000000004,0.1559542934775557,-16.60000000000004,0.1559542828974719
-15.20000000000004,0.45,-15.20000000000004,0.1586541556677673,-15.20000000000004,0.1568318903381129,-15.20000000000004,0.1568318784357197
-13.80000000000004,0.45,-13.80000000000004,0.159556022845203,-13.80000000000004,0.1577079113093759,-13.80000000000004,0.1577078979377274
-12.40000000000004,0.45,-12.40000000000004,0.1604565272441179,-12.40000000000004,0.1585823615930655,-12.40000000000004,0.1585823465909121
-11.00000000000004,0.45,-11.00000000000004,0.1613556726640387,-11.00000000000004,0.1594552466699224,-11.00000000000004,0.1594552298608283
-9.600000000000042,0.45,-9.600000000000042,0.1622534630103401,-9.600000000000042,0.1603265705467105,-9.600000000000042,0.1603265517377525
-8.200000000000042,0.45,-8.200000000000042,0.1631499022504138,-8.200000000000042,0.1611963372915562,-8.200000000000042,0.1611963162720141
-6.800000000000042,0.45,-6.800000000000042,0.1640449943831728,-6.800000000000042,0.1620645510139404,-6.800000000000042,0.1620645275539415
-5.400000000000041,0.45,-5.400000000000041,0.164938743416777,-5.400000000000041,0.1629312158319244,-5.400000000000041,0.1629311896810025
-4.000000000000041,0.45,-4.000000000000041,0.1658311533517309,-4.000000000000041,0.1637963358481385,-4.000000000000041,0.1637963067337122
-2.600000000000041,0.45,-2.600000000000041,0.1667222281675257,-2.600000000000041,0.164659915131194,-2.600000000000041,0.1646598827569621
-1.200000000000041,0.45,-1.200000000000041,0.1676119718117774,-1.200000000000041,0.1655219577007256,-1.200000000000041,0.1655219217449661
0.1999999999999589,0.45,0.1999999999999589,0.1685003881911567,0.1999999999999589,0.1663824675148534,0.1999999999999589,0.1663824276286372
1.599999999999959,0.45,1.599999999999959,0.1693874811636769,1.599999999999959,0.167241448459359,1.599999999999959,0.1672414042646618
2.999999999999959,0.45,2.999999999999959,0.1702732545320426,2.999999999999959,0.1680989043381634,2.999999999999959,0.1680988554258915
4.399999999999959,0.45,4.399999999999959,0.1711577120377818,4.399999999999959,0.1689548388647249,4.399999999999959,0.1689547847926203
5.799999999999958,0.45,5.799999999999958,0.1720408573561325,5.799999999999958,0.1698092556542397,5.799999999999958,0.1698091959446812
7.199999999999958,0.45,7.199999999999958,0.1729226940914883,7.199999999999958,0.1706621582164231,7.199999999999958,0.1706620923541391
8.599999999999959,0.45,8.599999999999959,0.173803225773361,8.599999999999959,0.1715135499488599,8.599999999999959,0.1715134773785003
9.999999999999959,0.45,9.999999999999959,0.1746824558528142,9.999999999999959,0.172363434130768,9.999999999999959,0.1723633542543724
11.39999999999996,0.45,11.39999999999996,0.175560387699279,11.39999999999996,0.1732118139171764,11.39999999999996,0.1732117260915189
12.79999999999996,0.45,12.79999999999996,0.1764370245977847,12.79999999999996,0.1740586923334762,12.79999999999996,0.174058595867277
