/out0 (Freq=1000) X,/out0 (Freq=1000) Y,/out1 (Freq=1000) X,/out1 (Freq=1000) Y,/out2 (Freq=1000) X,/out2 (Freq=1000) Y
0,0.1844346642841076,0,0.1825815945743142,0,0.1825813986224697
0.01066666666666667,0.1844346692215359,0.01066666666666667,0.1825815945747545,0.01066666666666667,0.1825814335012718
0.02133333333333334,0.1844346760736571,0.02133333333333334,0.1825815945753653,0.02133333333333334,0.1825814335012722
0.032,0.1844346855767991,0.032,0.1825815945762118,0.032,0.1825814335012722
0.04266666666666667,0.1844346987466194,0.04266666666666667,0.1825815945773854,0.04266666666666667,0.1825814335012722
0.05333333333333334,0.184434716981715,0.05333333333333334,0.1825815945790104,0.05333333333333334,0.1825814335012723
0.06400000000000002,0.1844347422041826,0.06400000000000002,0.1825815945812583,0.06400000000000002,0.1825814335012725
0.07466666666666669,0.1844347770494439,0.07466666666666669,0.1825815945843633,0.07466666666666669,0.1825814335012728
0.08533333333333336,0.1844348251212481,0.08533333333333336,0.1825815945886469,0.08533333333333336,0.1825814335012731
0.09600000000000003,0.1844348913319267,0.09600000000000003,0.1825815945945473,0.09600000000000003,0.1825814335012737
0.1066666666666667,0.184434982353081,0.1066666666666667,0.1825815946026584,0.1066666666666667,0.1825814335012744
0.1173333333333334,0.1844351072071811,0.1173333333333334,0.1825815946137842,0.1173333333333334,0.1825814335012753
0.128,0.1844352780360444,0.128,0.1825815946290068,0.128,0.1825814335012764
0.1386666666666667,0.1844355110868405,0.1386666666666667,0.1825815946497748,0.1386666666666667,0.1825814335012785
0.1493333333333333,0.1844358279590895,0.1493333333333333,0.1825815946780125,0.1493333333333333,0.1825814335012807
0.16,0.1844362571552176,0.16,0.1825815947162598,0.16,0.1825814335012839
0.1706666666666667,0.1844368359707681,0.1706666666666667,0.1825815947678417,0.1706666666666667,0.1825814335012884
0.1813333333333333,0.1844376127460996,0.1813333333333333,0.1825815948370659,0.1813333333333333,0.1825814335012939
0.192,0.1844386494776216,0.192,0.1825815949294584,0.192,0.182581433501302
0.2026666666666666,0.1844400247533722,0.2026666666666666,0.182581595052026,0.2026666666666666,0.1825814335013123
0.2133333333333333,0.1844418369373902,0.2133333333333333,0.1825815952135392,0.2133333333333333,0.1825814335013263
0.2239999999999999,0.1844442074864005,0.2239999999999999,0.1825815954248289,0.2239999999999999,0.1825814335013438
0.2346666666666666,0.1844472842504204,0.2346666666666666,0.1825815956990844,0.2346666666666666,0.1825814335013672
0.2453333333333333,0.1844512445985425,0.2453333333333333,0.1825815960521339,0.2453333333333333,0.1825814335013971
0.2559999999999999,0.1844562982319265,0.2559999999999999,0.1825815965027003,0.2559999999999999,0.1825814335014353
0.2666666666666666,0.1844626896013302,0.2666666666666666,0.1825815970726226,0.2666666666666666,0.1825814335014835
0.2773333333333333,0.1844706999273929,0.2773333333333333,0.1825815977870472,0.2773333333333333,0.1825814335015443
0.2879999999999999,0.1844806489092254,0.2879999999999999,0.1825815986745906,0.2879999999999999,0.1825814335016193
0.2986666666666666,0.1844928962778151,0.2986666666666666,0.1825815997674986,0.2986666666666666,0.182581433501712
0.3093333333333332,0.1845078433926658,0.3093333333333332,0.1825816011018091,0.3093333333333332,0.1825814335018252
0.3199999999999999,0.1845259351043331,0.3199999999999999,0.1825816027175527,0.3199999999999999,0.1825814335019618
0.3306666666666666,0.1845476621538532,0.3306666666666666,0.1825816046590031,0.3306666666666666,0.1825814335021267
0.3413333333333332,0.1845735645191175,0.3413333333333332,0.1825816069750278,0.3413333333333332,0.1825814335023228
0.3519999999999999,0.1846042364247436,0.3519999999999999,0.1825816097196042,0.3519999999999999,0.1825814335025554
0.3626666666666665,0.1846403342773354,0.3626666666666665,0.1825816129526067,0.3626666666666665,0.1825814335028297
0.3733333333333332,0.1846825896398651,0.3733333333333332,0.1825816167410838,0.3733333333333332,0.1825814335031508
0.3839999999999998,0.1847318306177514,0.3839999999999998,0.1825816211613029,0.3839999999999998,0.1825814335035257
0.3946666666666665,0.1847890169264946,0.3946666666666665,0.1825816263021053,0.3946666666666665,0.1825814335039609
0.4053333333333332,0.1848552970086269,0.4053333333333332,0.1825816322703022,0.4053333333333332,0.182581433504467
0.4159999999999998,0.1849321011676544,0.4159999999999998,0.1825816391994606,0.4159999999999998,0.1825814335050544
0.4266666666666665,0.1850212957539262,0.4266666666666665,0.1825816472644446,0.4266666666666665,0.1825814335057384
0.4373333333333331,0.1851254469735055,0.4373333333333331,0.1825816567063149,0.4373333333333331,0.1825814335065385
0.4479999999999998,0.1852482967381455,0.4479999999999998,0.1825816678773326,0.4479999999999998,0.1825814335074853
0.4586666666666664,0.1853956874638604,0.4586666666666664,0.1825816813286402,0.4586666666666664,0.1825814335086255
0.4693333333333331,0.185577548459113,0.4693333333333331,0.1825816979992757,0.4693333333333331,0.182581433510039
0.4799999999999998,0.1858127676763502,0.4799999999999998,0.1825817196818219,0.4799999999999998,0.1825814335118767
0.4906666666666664,0.1861434285753162,0.4906666666666664,0.1825817503927414,0.4906666666666664,0.1825814335144803
0.5013333333333331,0.1866860869078124,0.5013333333333331,0.1825818013738666,0.5013333333333331,0.1825814335188015
0.5119999999999998,0.187852052369413,0.5119999999999998,0.1825819135145964,0.5119999999999998,0.1825814335283077
0.5226666666666665,0.1901535141460527,0.5226666666666665,0.1825821453445872,0.5226666666666665,0.1825814335479593
0.5333333333333332,0.1934975610512228,0.5333333333333332,0.1825825085166222,0.5333333333333332,0.1825814335787446
0.5439999999999999,0.1977076267106619,0.5439999999999999,0.1825830134988035,0.5439999999999999,0.1825814336215519
0.5546666666666666,0.2028968702852871,0.5546666666666666,0.1825837177112999,0.5546666666666666,0.1825814336812491
0.5653333333333334,0.2093907117953556,0.5653333333333334,0.1825847427173333,0.5653333333333334,0.182581433768142
0.5760000000000001,0.2177485612612728,0.5760000000000001,0.1825863362098488,0.5760000000000001,0.1825814339032319
0.5866666666666668,0.2294504403521837,0.5866666666666668,0.1825891943011611,0.5866666666666668,0.1825814341455436
0.5973333333333335,0.2501303624635044,0.5973333333333335,0.18259671564134,0.5973333333333335,0.1825814347833017
0.6080000000000002,0.313267403484069,0.6080000000000002,0.1826560496354664,0.6080000000000002,0.1825814398189607
0.6186666666666669,1.137816883117593,0.6186666666666669,1.412611332444515,0.6186666666666669,1.412613502931072
0.6293333333333336,1.404182895572431,0.6293333333333336,1.412613459856781,0.6293333333333336,1.412613502941823
0.6400000000000003,1.434390443794967,0.6400000000000003,1.412613609884629,0.6400000000000003,1.412613502942581
0.6506666666666671,1.434621596507763,0.6506666666666671,1.412613610987409,0.6506666666666671,1.412613502942587
0.6613333333333338,1.434643477818359,0.6613333333333338,1.412613611091762,0.6613333333333338,1.412613502942588
0.6720000000000005,1.434654933887961,0.6720000000000005,1.412613611146398,0.6720000000000005,1.412613502942588
0.6826666666666672,1.434662525717757,0.6826666666666672,1.4126136111826,0.6826666666666672,1.412613502942588
0.6933333333333339,1.434668169012486,0.6933333333333339,1.412613611209513,0.6933333333333339,1.412613502942589
