/out0 X,/out0 Y,/out1 X,/out1 Y,/Vin X,/Vin Y,/out2 X,/out2 Y
0,0.3500198844808222,0,0.1827381119325813,0,0.61,0,0.1645661098771025
5e-06,0.3541518682921805,5e-06,0.182750756232764,5e-06,0.6101570537953906,5e-06,0.1645661107269062
1.5e-05,0.3633242498275954,1.5e-05,0.182781721436512,1.5e-05,0.6104705415665925,1.5e-05,0.1645661128087538
3.207725439432138e-05,0.3823006033720215,3.207725439432138e-05,0.1828606497765469,3.207725439432138e-05,0.6110009279110596,3.207725439432138e-05,0.1645661181222217
5.207725439432139e-05,0.4117246820974606,5.207725439432139e-05,0.1830325022795262,5.207725439432139e-05,0.6116070164848872,5.207725439432139e-05,0.1645661297337056
7.207725439432139e-05,0.4515041625693473,7.207725439432139e-05,0.183411696145907,7.207725439432139e-05,0.612187761448763,7.207725439432139e-05,0.1645661555315883
9.207725439432138e-05,0.5013227052308539,9.207725439432138e-05,0.1848039453631565,9.207725439432138e-05,0.6127340041076865,9.207725439432138e-05,0.164566252620797
9.311372425804074e-05,0.5040840581152215,9.311372425804074e-05,0.184966462506914,9.311372425804074e-05,0.6127612086049092,9.311372425804074e-05,0.1645662641780022
9.518666398547944e-05,0.5096734737030524,9.518666398547944e-05,0.1856143961362728,9.518666398547944e-05,0.6128152651393395,9.518666398547944e-05,0.164566310852332
9.871027670766481e-05,0.5192607172362761,9.871027670766481e-05,0.1872497006468183,9.871027670766481e-05,0.6129060504932521,9.871027670766481e-05,0.1645664322296262
0.0001013171242544973,0.5264343129309178,0.0001013171242544973,0.1892729021121763,0.0001013171242544973,0.6129723012939891,0.0001013171242544973,0.1645665900264427
0.0001050990462356091,0.5369030603791017,0.0001050990462356091,0.1926023110359701,0.0001050990462356091,0.6130669933441327,0.0001050990462356091,0.1645668687596128
0.0001079315610783605,0.5447780943337779,0.0001079315610783605,0.1959498227109189,0.0001079315610783605,0.613136782766233,0.0001079315610783605,0.1645671751492709
0.0001110701400541455,0.55352451595718,0.0001110701400541455,0.1998311753718393,0.0001110701400541455,0.6132129519326596,0.0001110701400541455,0.1645675648256111
0.0001145942825335178,0.5633431703515122,0.0001145942825335178,0.2057349335752881,0.0001145942825335178,0.6132969876850057,0.0001145942825335178,0.1645682414154941
0.0001182606170522075,0.5735368034808472,0.0001182606170522075,0.2126722132767279,0.0001182606170522075,0.6133826979187208,0.0001182606170522075,0.1645691740652964
0.0001226115710727624,0.5855601993521035,0.0001226115710727624,0.2251655273033246,0.0001226115710727624,0.6134820802384523,0.0001226115710727624,0.1645713343436613
0.0001272223738118673,0.5981808061083688,0.0001272223738118673,0.2478820048089204,0.0001272223738118673,0.6135845563583805,0.0001272223738118673,0.1645773838735633
0.0001291416642852152,0.6033790616133252,0.0001291416642852152,0.269765070166342,0.0001291416642852152,0.6136263311263913,0.0001291416642852152,0.1645870549745675
0.0001300914991047654,0.6059496331049634,0.0001300914991047654,0.2837473473050904,0.0001300914991047654,0.6136468102852708,0.0001300914991047654,0.1645960228510476
0.0001305664165145405,0.6072109554155379,0.0001305664165145405,0.298141725003327,0.0001305664165145405,0.6136570012022566,0.0001305664165145405,0.1646083480816311
0.0001315162513340906,0.6097847224100288,0.0001315162513340906,0.3306424413465217,0.0001315162513340906,0.6136772852576108,0.0001315162513340906,0.1646511900979826
0.0001317544986874949,0.6103835412612248,0.0001317544986874949,0.3502176696647087,0.0001317544986874949,0.6136823525953696,0.0001317544986874949,0.1646913551886034
0.0001322309933943036,0.6117124367191561,0.0001322309933943036,0.3918166970731556,0.0001322309933943036,0.613692462504578,0.0001322309933943036,0.1648248925259248
0.0001323754071426836,0.6120238642958411,0.0001323754071426836,0.4148490181068464,0.0001323754071426836,0.6136955200363605,0.0001323754071426836,0.164938042313849
0.0001326642346394438,0.6128877224812067,0.0001326642346394438,0.4779786309944892,0.0001326642346394438,0.6137016259694535,0.0001326642346394438,0.1655422613860658
0.000132755479819203,0.6130186082498285,0.000132755479819203,0.4915221971900612,0.000132755479819203,0.6137035523974019,0.000132755479819203,0.1658250374723227
0.0001328011024090826,0.6132780105251024,0.0001328011024090826,0.5157205407907177,0.0001328011024090826,0.6137045151549277,0.0001328011024090826,0.1664763751147603
0.0001328609434737642,0.6132853892845817,0.0001328609434737642,0.5236007175758167,0.0001328609434737642,0.6137057774984409,0.0001328609434737642,0.1680083398506845
0.0001329094520651434,0.6135644995931189,0.0001329094520651434,0.5420537472065118,0.0001329094520651434,0.6137068003996839,0.0001329094520651434,0.1704741487032868
0.0001329554312639858,0.613551102607375,0.0001329554312639858,0.5570984800672469,0.0001329554312639858,0.6137077696457158,0.0001329554312639858,0.175193589910509
0.000132978861047056,0.6137112069121227,0.000132978861047056,0.5593307829583812,0.000132978861047056,0.6137082634288297,0.000132978861047056,0.1777611161688367
0.000133000230139542,0.6137244537315126,0.000133000230139542,0.5713510496787687,0.000133000230139542,0.613708713712778,0.000133000230139542,0.1800641505428907
0.0001330165417191537,0.613771151077435,0.0001330165417191537,0.5737511089995299,0.0001330165417191537,0.613709057381138,0.0001330165417191537,0.1825082771525546
0.0001330357767271706,0.6138302004292095,0.0001330357767271706,0.5798564274413892,0.0001330357767271706,0.613709462593096,0.0001330357767271706,0.1856084391229093
0.0001330514005676779,0.6138735444091562,0.0001330514005676779,0.5851566006733899,0.0001330514005676779,0.6137097916909542,0.0001330514005676779,0.1882311133846568
0.0001330646816533417,0.6138980482982095,0.0001330646816533417,0.5894461051897295,0.0001330646816533417,0.6137100714133205,0.0001330646816533417,0.1909780934690928
0.000133080762240877,0.6139514408245187,0.000133080762240877,0.5941573847257764,0.000133080762240877,0.6137104100634038,0.000133080762240877,0.1948271058599603
0.0001331080657809138,0.6140174311127471,0.0001331080657809138,0.6030428651710033,0.0001331080657809138,0.6137109849771601,0.0001331080657809138,0.2035921084642788
0.0001331342440231958,0.6140910431496189,0.0001331342440231958,0.6112950753823412,0.0001331342440231958,0.6137115360936609,0.0001331342440231958,0.2179116125931659
0.000133154496833473,0.61414239816621,0.000133154496833473,0.6175187966462511,0.000133154496833473,0.6137119623963257,0.000133154496833473,0.2392517382378763
0.0001331812909892771,0.6142151406479334,0.0001331812909892771,0.6251769366900852,0.0001331812909892771,0.6137125262958142,0.0001331812909892771,0.3025302777112273
0.0001331864279381969,0.6142272679718018,0.0001331864279381969,0.6264104957848434,0.0001331864279381969,0.6137126343940438,0.0001331864279381969,0.3201927276626517
0.0001331967018360363,0.6142551519136069,0.0001331967018360363,0.6287872294188384,0.0001331967018360363,0.6137128505788998,0.0001331967018360363,0.3574823173580529
0.0001331998677412751,0.6142637411325074,0.0001331998677412751,0.6294218060920358,0.0001331998677412751,0.613712917193221,0.0001331998677412751,0.3692299474069988
0.0001332061995517526,0.6142802145878175,0.0001332061995517526,0.6308495960596001,0.0001332061995517526,0.6137130504174558,0.0001332061995517526,0.392622264024769
0.000133216400663314,0.6143080528810626,0.000133216400663314,0.632980277675406,0.000133216400663314,0.6137132650412224,0.000133216400663314,0.4294585167530168
0.0001332266572285714,0.614334655520926,0.0001332266572285714,0.6351638968422031,0.0001332266572285714,0.6137134808163136,0.0001332266572285714,0.4649360528886614
0.0001332444128916027,0.6143826574210408,0.0001332444128916027,0.6387550099550617,0.0001332444128916027,0.6137138543191164,0.0001332444128916027,0.521735744193464
0.0001332639384694253,0.6144341581877408,0.0001332639384694253,0.6430051917216217,0.0001332639384694253,0.6137142649999517,0.0001332639384694253,0.5771309372332727
0.0001332709443277403,0.6144538059964949,0.0001332709443277403,0.6446853490008839,0.0001332709443277403,0.6137144123403114,0.0001332709443277403,0.5952116545229569
0.0001332849560443703,0.6144912028666941,0.0001332849560443703,0.6490901005446019,0.0001332849560443703,0.6137147069994386,0.0001332849560443703,0.6286750725500571
0.0001332883879882151,0.6145021543557505,0.0001332883879882151,0.6506313876910949,0.0001332883879882151,0.6137147791670466,0.0001332883879882151,0.6363066920763919
0.0001332952518759048,0.6145255477044343,0.0001332952518759048,0.6563679885450076,0.0001332952518759048,0.6137149234970805,0.0001332952518759048,0.650842129433103
0.0001333026620692505,0.6145430467382709,0.0001333026620692505,0.6625805250086491,0.0001333026620692505,0.6137150793067712,0.0001333026620692505,0.6655793642552069
0.0001333089727910942,0.6145520832233459,0.0001333089727910942,0.66604229869539,0.0001333089727910942,0.6137152119921843,0.0001333089727910942,0.677475498283042
0.0001333175621677345,0.6145733766563567,0.0001333175621677345,0.6694890773608858,0.0001333175621677345,0.6137153925778266,0.0001333175621677345,0.6927701491092116
0.0001333329164349617,0.6146172061122886,0.0001333329164349617,0.6751171993865041,0.0001333329164349617,0.6137157153636043,0.0001333329164349617,0.7177319951510889
0.0001333568967050833,0.6146820146900215,0.0001333568967050833,0.6841039331669587,0.0001333568967050833,0.613716219420734,0.0001333568967050833,0.751302295819357
0.0001333915296848485,0.6147721908502617,0.0001333915296848485,0.696157621172424,0.0001333915296848485,0.61371694724529,0.0001333915296848485,0.7900511623908396
0.0001334585263135917,0.6149526384906739,0.0001334585263135917,0.718765897230252,0.0001334585263135917,0.6137183547040053,0.0001334585263135917,0.8414031392784693
0.0001335298638334672,0.6151399449166798,0.0001335298638334672,0.7429756683709687,0.0001335298638334672,0.6137198526314209,0.0001335298638334672,0.8729205466600194
0.0001336139019126012,0.6153650531055117,0.0001336139019126012,0.7712760727151198,0.0001336139019126012,0.6137216162832133,0.0001336139019126012,0.8930942613905954
0.0001337073044204749,0.6156112447478639,0.0001337073044204749,0.8027373145093276,0.0001337073044204749,0.613723575242569,0.0001337073044204749,0.9042458174104754
0.0001338229403092215,0.6159197602388861,0.0001338229403092215,0.841003072258798,0.0001338229403092215,0.6137259987326683,0.0001338229403092215,0.910517846821195
0.0001339680687074033,0.6163034537213259,0.0001339680687074033,0.887604220183846,0.0001339680687074033,0.6137290375414948,0.0001339680687074033,0.9136122085634276
0.0001341624226863818,0.616820576193866,0.0001341624226863818,0.9459055797654998,0.0001341624226863818,0.6137331022158858,0.0001341624226863818,0.9150688556959616
0.0001344358280336768,0.6175446829785541,0.0001344358280336768,1.01745260715443,0.0001344358280336768,0.6137388107271486,0.0001344358280336768,0.9158209352086465
0.0001348613055827017,0.6186734402251365,0.0001348613055827017,1.103459583791964,0.0001348613055827017,0.6137476724473381,0.0001348613055827017,0.9163665250580978
0.0001355568290906291,0.6205095284493878,0.0001355568290906291,1.197569698810047,0.0001355568290906291,0.6137621008980521,0.0001355568290906291,0.9168060990751584
0.0001361505928825957,0.6220731018733897,0.0001361505928825957,1.252399573978692,0.0001361505928825957,0.6137743615320314,0.0001361505928825957,0.9170000065179872
0.0001367807658169362,0.6237248940410219,0.0001367807658169362,1.297128668408462,0.0001367807658169362,0.6137873165115051,0.0001367807658169362,0.9171360314096889
0.0001375551473240244,0.6257483774513797,0.0001375551473240244,1.339362767074157,0.0001375551473240244,0.6138031547712599,0.0001375551473240244,0.9172447093991314
0.0001386555396074922,0.6285993370014579,0.0001386555396074922,1.384141300395179,0.0001386555396074922,0.6138255058990916,0.0001386555396074922,0.9173460224380103
0.0001389554340572039,0.6293599919208017,0.0001389554340572039,1.392969438930392,0.0001389554340572039,0.6138315656784668,0.0001389554340572039,0.9173654783347222
0.0001395552229566273,0.6308548817927315,0.0001395552229566273,1.4059276192103,0.0001395552229566273,0.6138436444031751,0.0001395552229566273,0.9174004313646819
0.0001397078552332453,0.6312170785522545,0.0001397078552332453,1.407592944140244,0.0001397078552332453,0.6138467094502561,0.0001397078552332453,0.9174077224130524
0.0001400131197864814,0.6319441075279204,0.0001400131197864814,1.409557002230743,0.0001400131197864814,0.613852828927993,0.0001400131197864814,0.9174222051072696
0.0001403158100607072,0.6326899760078089,0.0001403158100607072,1.410344978982775,0.0001403158100607072,0.6138588828053764,0.0001403158100607072,0.9174350578907995
0.0001406038195401997,0.6334162053744833,0.0001406038195401997,1.410895993905576,0.0001406038195401997,0.6138646301049066,0.0001406038195401997,0.917446684670381
0.0001409003172036666,0.6341705620046802,0.0001409003172036666,1.411095861600925,0.0001409003172036666,0.6138705335675054,0.0001409003172036666,0.9174574147558385
0.0001409644078620726,0.6343358588916365,0.0001409644078620726,1.411279523495359,0.0001409644078620726,0.6138718078895187,0.0001409644078620726,0.9174597773620363
0.0001410925891788847,0.6346621226011361,0.0001410925891788847,1.411228523323938,0.0001410925891788847,0.6138743546497578,0.0001410925891788847,0.9174640690357119
0.0001411197536195527,0.6347332504004316,0.0001411197536195527,1.411388364493807,0.0001411197536195527,0.6138748940416073,0.0001411197536195527,0.9174650008059592
0.0001411740825008887,0.634871683747438,0.0001411740825008887,1.411305695640491,0.0001411740825008887,0.6138759724866475,0.0001411740825008887,0.9174668322942208
0.0001412386397087101,0.6350378059903885,0.0001412386397087101,1.411451933008092,0.0001412386397087101,0.6138772533799106,0.0001412386397087101,0.9174688809523344
0.0001413037638476854,0.6352047488180674,0.0001413037638476854,1.411399097281429,0.0001413037638476854,0.613878544875416,0.0001413037638476854,0.9174710321294286
0.000141434012125636,0.6355397138987842,0.000141434012125636,1.411563009336329,0.000141434012125636,0.6138811259180097,0.000141434012125636,0.9174750361142012
0.0001416361019701864,0.6360600263912936,0.0001416361019701864,1.411583918399113,0.0001416361019701864,0.6138851254507038,0.0001416361019701864,0.9174811707871345
0.0001419792225938106,0.6369460955436472,0.0001419792225938106,1.411822086848962,0.0001419792225938106,0.6138919017544886,0.0001419792225938106,0.9174907439384232
0.0001426654638410592,0.6387236069156746,0.0001426654638410592,1.41197895166953,0.0001426654638410592,0.6139054000635814,0.0001426654638410592,0.9175079680787269
0.0001436981234231892,0.6414175814966796,0.0001436981234231892,1.412285654522188,0.0001436981234231892,0.6139255754770212,0.0001436981234231892,0.9175293933752913
0.0001446941474892831,0.6440400812011196,0.0001446941474892831,1.412261611150265,0.0001446941474892831,0.6139448785670867,0.0001446941474892831,0.9175464310205425
0.0001449278517898304,0.6445935612672358,0.0001449278517898304,1.412378123853498,0.0001449278517898304,0.6139493854390977,0.0001449278517898304,0.9175499135101987
0.0001453952603909251,0.6457967469215726,0.0001453952603909251,1.412300067285059,0.0001453952603909251,0.6139583736261889,0.0001453952603909251,0.9175566641001756
0.0001460676911445605,0.6474536521821592,0.0001460676911445605,1.41242494441758,0.0001460676911445605,0.613971244446558,0.0001460676911445605,0.9175653500642573
0.0001474125526518313,0.6508178420506154,0.0001474125526518313,1.412361552619907,0.0001474125526518313,0.6139967731908313,0.0001474125526518313,0.9175804020872769
0.0001494559751423426,0.6558029238051137,0.0001494559751423426,1.412497655512577,0.0001494559751423426,0.6140350154955905,0.0001494559751423426,0.9175982794729243
0.0001515513611735274,0.6608928413481252,0.0001515513611735274,1.412423326719858,0.0001515513611735274,0.6140735395043555,0.0001515513611735274,0.9176124992695309
0.0001554168905727443,0.670005677328361,0.0001554168905727443,1.412551806890741,0.0001554168905727443,0.6141427502839523,0.0001554168905727443,0.917631493581983
0.0001603159041224271,0.6812107085172482,0.0001603159041224271,1.412476092796422,0.0001603159041224271,0.6142269490784239,0.0001603159041224271,0.9176477503348465
0.0001686281854147352,0.6990530524751678,0.0001686281854147352,1.412596983133576,0.0001686281854147352,0.6143606088442954,0.0001686281854147352,0.9176648466827302
0.0001796169310324974,0.7203885651632493,0.0001796169310324974,1.41251507581377,0.0001796169310324974,0.6145189981361814,0.0001796169310324974,0.9176780073425225
0.000195079903700777,0.7455261598301348,0.000195079903700777,1.412625671421519,0.000195079903700777,0.6147052535683092,0.000195079903700777,0.9176883783577916
0.000215079903700777,0.7691747739786344,0.000215079903700777,1.412535608213037,0.000215079903700777,0.6148801307885201,0.000215079903700777,0.9176960707792934
0.000235079903700777,0.7823466617892011,0.000235079903700777,1.41263784394802,0.000235079903700777,0.6149780454309471,0.000235079903700777,0.917700501222094
0.000255079903700777,0.7849937851327845,0.000255079903700777,1.412541302970221,0.000255079903700777,0.6149974533231879,0.000255079903700777,0.9177036511259329
0.000275079903700777,0.7770053409812628,0.000275079903700777,1.412639242456719,0.000275079903700777,0.6149380483911882,0.000275079903700777,0.9177057157529154
0.000295079903700777,0.7585387314322924,0.000295079903700777,1.412538911394084,0.000295079903700777,0.6148007674862123,0.000295079903700777,0.9177074594006185
0.000315079903700777,0.7297587211309046,0.000315079903700777,1.41263121954383,0.000315079903700777,0.6145877756101392,0.000315079903700777,0.9177086239795567
0.000335079903700777,0.6914164264399424,0.000335079903700777,1.412518993979177,0.000335079903700777,0.6143024317720901,0.000335079903700777,0.9177097481761383
0.000340079903700777,0.6804373334564681,0.000340079903700777,1.412609891462382,0.000340079903700777,0.6142202940369604,0.000340079903700777,0.9177098790571393
0.0003500799037007771,0.6571031348699546,0.0003500799037007771,1.4124848458025,0.0003500799037007771,0.6140436089749265,0.0003500799037007771,0.9177103002693985
0.0003536427578258792,0.6483373074707318,0.0003536427578258792,1.412555833108218,0.0003536427578258792,0.6139767648453971,0.0003536427578258792,0.9177104692388154
0.0003554241848884303,0.6439239938805992,0.0003554241848884303,1.412420444736219,0.0003554241848884303,0.61394259334121,0.0003554241848884303,0.9177105729728029
0.0003562843174342672,0.641781769109803,0.0003562843174342672,1.412452500726086,0.0003562843174342672,0.6139259171092789,0.0003562843174342672,0.9177105399047171
0.0003571378695188692,0.639712044069757,0.0003571378695188692,1.412224555841331,0.0003571378695188692,0.6139092551055544,0.0003571378695188692,0.9177106407073575
0.0003580147244476679,0.6375259596097985,0.0003580147244476679,1.412099197355987,0.0003580147244476679,0.6138920211323482,0.0003580147244476679,0.9177106085262641
0.000359304205000191,0.6342793577955242,0.000359304205000191,1.411655055864264,0.000359304205000191,0.6138664628324764,0.000359304205000191,0.9177107151099567
0.0003603063256136751,0.6316781338278347,0.0003603063256136751,1.411349794023421,0.0003603063256136751,0.6138464248301441,0.0003603063256136751,0.9177106794458868
0.0003606383486621449,0.6308207231425237,0.0003606383486621449,1.411140734410331,0.0003606383486621449,0.6138397521587651,0.0003606383486621449,0.9177107606883405
0.0003608043601863798,0.630337834180428,0.0003608043601863798,1.411130358477573,0.0003608043601863798,0.6138364095546789,0.0003608043601863798,0.9177106900916902
0.0003608694278313086,0.6301611308752467,0.0003608694278313086,1.411027397679661,0.0003608694278313086,0.6138350982936985,0.0003608694278313086,0.9177107638811313
0.0003609250901836424,0.6299786540042474,0.0003609250901836424,1.411058329177588,0.0003609250901836424,0.6138339760620142,0.0003609250901836424,0.9177106959517083
0.0003609439196192809,0.6299324807695019,0.0003609439196192809,1.410974617141227,0.0003609439196192809,0.6138335963278242,0.0003609439196192809,0.9177107551861559
0.000360981578490558,0.6298106821396477,0.000360981578490558,1.410899917048027,0.000360981578490558,0.6138328366984731,0.000360981578490558,0.9177106844041611
0.0003610209107942657,0.6296876851708376,0.0003610209107942657,1.409983736536026,0.0003610209107942657,0.6138320430846643,0.0003610209107942657,0.9177105862781316
0.0003610522575635847,0.6295695483520709,0.0003610522575635847,1.408234200634281,0.0003610522575635847,0.6138314104285936,0.0003610522575635847,0.9177102012699823
0.0003610877547033528,0.6294183362630112,0.0003610877547033528,1.403796897410858,0.0003610877547033528,0.6138306938282359,0.0003610877547033528,0.9177094066135018
0.0003611317080108223,0.6292015470261574,0.0003611317080108223,1.394967053638768,0.0003611317080108223,0.6138298062545008,0.0003611317080108223,0.9177076678352403
0.0003611795588863898,0.6290379554883467,0.0003611795588863898,1.387861632980463,0.0003611795588863898,0.6138288396429018,0.0003611795588863898,0.9177065075622109
0.0003612478658118248,0.6289784771393974,0.0003612478658118248,1.388671532292852,0.0003612478658118248,0.6138274592092278,0.0003612478658118248,0.9177080777452638
0.0003613053744471313,0.6289316672867039,0.0003613053744471313,1.390915261866301,0.0003613053744471313,0.613826296454547,0.0003613053744471313,0.9177099305263557
0.000361366654446904,0.6287671171881093,0.000361366654446904,1.389620392148817,0.000361366654446904,0.6138250568976694,0.000361366654446904,0.9177100338100883
0.0003614555281012417,0.6284870299839304,0.0003614555281012417,1.384684038109778,0.0003614555281012417,0.6138232581755586,0.0003614555281012417,0.917709383355263
0.0003615558771939063,0.6282164755407379,0.0003615558771939063,1.380453365115867,0.0003615558771939063,0.613821225768006,0.0003615558771939063,0.9177091429964725
0.0003616750753396162,0.6279296474393063,0.0003616750753396162,1.377001590224694,0.0003616750753396162,0.6138188096297053,0.0003616750753396162,0.9177095349853976
0.0003618556631168959,0.6274392727284039,0.0003618556631168959,1.369407939614021,0.0003618556631168959,0.6138151450472815,0.0003618556631168959,0.9177092530507736
0.0003620793055170808,0.6268626225554573,0.0003620793055170808,1.360169504012105,0.0003620793055170808,0.6138105999701979,0.0003620793055170808,0.917709199025972
0.0003623799715883923,0.6260723475583877,0.0003623799715883923,1.346909724536985,0.0003623799715883923,0.6138044776876932,0.0003623799715883923,0.9177091245815484
0.0003628489094118185,0.6248461484960226,0.0003628489094118185,1.323069330437618,0.0003628489094118185,0.6137949018944228,0.0003628489094118185,0.917708770727816
0.0003637227434642229,0.6225529224598824,0.0003637227434642229,1.268721148976996,0.0003637227434642229,0.6137769702182139,0.0003637227434642229,0.917708230709955
0.0003648637533873516,0.6195496316287699,0.0003648637533873516,1.157933682174207,0.0003648637533873516,0.6137533845956754,0.0003648637533873516,0.9177062108313734
0.0003658881786759666,0.6168422457864614,0.0003658881786759666,0.965914043444307,0.0003658881786759666,0.6137320444864089,0.0003658881786759666,0.9177006964008223
0.0003666700861984792,0.6147668833149867,0.0003666700861984792,0.7176290685079252,0.0003666700861984792,0.613715652243327,0.0003666700861984792,0.9176803232551243
