/out0 X,/out0 YRe,/out0 YReImag,/out1 X,/out1 YRe,/out1 YReImag,/Vin X,/Vin YRe,/Vin YReImag
320000000,-0.01668870274956636,-0.001816082270879073,320000000,-2.058353906276048e-06,4.281230695734055e-06,320000000,0.025,0
326666666.6666667,-0.01624342249302154,-0.001202209380821277,326666666.6666667,-1.769767479971729e-06,4.229036842792216e-06,326666666.6666667,0.025,0
333333333.3333334,-0.01579507891308984,-0.0006275538871495295,333333333.3333334,-1.494845645964517e-06,4.163152465472051e-06,333333333.3333334,0.025,0
340000000.0000001,-0.01534511090910074,-9.027692508201254e-05,340000000.0000001,-1.233981025105346e-06,4.08493971446635e-06,340000000.0000001,0.025,0
346666666.6666667,-0.01489481261528291,0.0004113949499144403,346666666.6666667,-9.874310024173319e-07,3.99574530317443e-06,346666666.6666667,0.025,0
353333333.3333334,-0.01444534566798685,0.0008791698861558158,353333333.3333334,-7.553285303108134e-07,3.896885392102302e-06,353333333.3333334,0.025,0
360000000.0000001,-0.01399775052081166,0.001314691237546807,360000000.0000001,-5.376935723896281e-07,3.789633402782785e-06,360000000.0000001,0.025,0
366666666.6666668,-0.01355295686698801,0.00171953838559457,366666666.6666668,-3.344447887794509e-07,3.675210444069006e-06,366666666.6666668,0.025,0
373333333.3333335,-0.0131117932270703,0.002095227828528199,373333333.3333335,-1.454111525810112e-07,3.554778039619928e-06,373333333.3333335,0.025,0
380000000.0000002,-0.0126749957580258,0.002443214489011238,380000000.0000002,2.965673808161955e-08,3.429432858820937e-06,380000000.0000002,0.025,0
386666666.6666669,-0.01224321633817523,0.002764893196964384,386666666.6666669,1.910758255180971e-07,3.300203172070516e-06,386666666.6666669,0.025,0
393333333.3333336,-0.01181702997991305,0.003061600308121002,393333333.3333336,3.392203569555223e-07,3.168046773015092e-06,393333333.3333336,0.025,0
400000000.0000002,-0.01139694162034414,0.003334615424756323,400000000.0000002,4.745123280977342e-07,3.033850133982786e-06,400000000.0000002,0.025,0
406666666.6666669,-0.01098339233712868,0.003585163188497784,406666666.6666669,5.974126521855856e-07,2.898428584647352e-06,406666666.6666669,0.025,0
413333333.3333336,-0.01057676503468384,0.003814415119809004,413333333.3333336,7.084130748498695e-07,2.762527327658438e-06,413333333.3333336,0.025,0
420000000.0000003,-0.01017738964295042,0.004023491482314367,420000000.0000003,8.080288347679351e-07,2.626823127475676e-06,420000000.0000003,0.025,0
426666666.666667,-0.009785547868554633,0.004213463153600489,426666666.666667,8.967920548796998e-07,2.491926529880562e-06,426666666.666667,0.025,0
433333333.3333337,-0.009401477535589032,0.0043853534873759,433333333.3333337,9.752458378473154e-07,2.35838448919289e-06,433333333.3333337,0.025,0
440000000.0000004,-0.009025376550489333,0.00454014015420218,440000000.0000004,1.043939031538468e-06,2.226683297909073e-06,440000000.0000004,0.025,0
446666666.666667,-0.00865740652325447,0.004678756950979234,446666666.666667,1.103421625330979e-06,2.097251729507136e-06,446666666.666667,0.025,0
453333333.3333337,-0.008297696074642258,0.004802095570839091,453333333.3333337,1.154240734854965e-06,1.970464319258496e-06,453333333.3333337,0.025,0
460000000.0000004,-0.007946343856780998,0.004911007327499854,460000000.0000004,1.196937131521672e-06,1.84664472039458e-06,460000000.0000004,0.025,0
466666666.6666671,-0.007603421312470476,0.005006304829131217,466666666.6666671,1.232042272895023e-06,1.726069083866031e-06,466666666.6666671,0.025,0
473333333.3333338,-0.0072689751962799,0.005088763598647798,473333333.3333338,1.260075790822533e-06,1.608969419344141e-06,473333333.3333338,0.025,0
480000000.0000005,-0.006943029878720541,0.005159123637936858,480000000.0000005,1.281543395526115e-06,1.495536903275297e-06,480000000.0000005,0.025,0
486666666.6666672,-0.006625589452873557,0.005218090934937416,486666666.6666672,1.296935155804192e-06,1.385925106737398e-06,486666666.6666672,0.025,0
493333333.3333338,-0.006316639661251535,0.00526633891288002,493333333.3333338,1.306724117565156e-06,1.280253121799702e-06,493333333.3333338,0.025,0
500000000.0000005,-0.006016149658995195,0.005304509821860734,500000000.0000005,1.311365225263345e-06,1.178608570081677e-06,500000000.0000005,0.025,0
506666666.6666672,-0.005724073628167158,0.005333216073363655,506666666.6666672,1.311294513201086e-06,1.081050481474212e-06,506666666.6666672,0.025,0
513333333.3333339,-0.00544035225647858,0.005353041518795424,513333333.3333339,1.306928536059286e-06,9.876120345160983e-07,513333333.3333339,0.025,0
520000000.0000006,-0.005164914092667267,0.005364542673241925,520000000.0000006,1.298664010349849e-06,8.983031529200269e-07,520000000.0000006,0.025,0
526666666.6666673,-0.004897676789470664,0.005368249886197536,526666666.6666673,1.286877640842418e-06,8.131129551730725e-07,526666666.6666673,0.025,0
533333333.333334,-0.004638548244248876,0.005364668460975965,533333333.333334,1.271926108157568e-06,7.320120562078745e-07,533333333.333334,0.025,0
540000000.0000006,-0.004387427646306652,0.00535427972464357,540000000.0000006,1.254146195813241e-06,6.549547218013621e-07,540000000.0000006,0.025,0
546666666.6666672,-0.004144206439100861,0.005337542050556086,546666666.6666672,1.233855037004895e-06,5.818808777153339e-07,546666666.6666672,0.025,0
553333333.3333338,-0.003908769204788399,0.005314891835376473,553333333.3333338,1.211350463198262e-06,5.127179767036986e-07,553333333.3333338,0.025,0
560000000.0000005,-0.003680994477785911,0.005286744432789368,560000000.0000005,1.186911438401834e-06,4.473827273584717e-07,560000000.0000005,0.025,0
566666666.6666671,-0.00346075549347602,0.00525349504573357,566666666.6666671,1.160798564514173e-06,3.857826894815609e-07,566666666.6666671,0.025,0
573333333.3333337,-0.003247920877512704,0.005215519579283619,573333333.3333337,1.133254644698947e-06,3.278177411528185e-07,573333333.3333337,0.025,0
580000000.0000004,-0.003042355280712626,0.005173175456046585,580000000.0000004,1.104505293070878e-06,2.73381423068447e-07,580000000.0000004,0.025,0
586666666.666667,-0.002843919964024068,0.005126802395970203,586666666.666667,1.07475958027025e-06,2.223621659782885e-07,586666666.666667,0.025,0
593333333.3333336,-0.002652473337670692,0.005076723162373142,593333333.3333336,1.044210705668774e-06,1.746444072256854e-07,593333333.3333336,0.025,0
600000000.0000002,-0.002467871458095872,0.00502324427592722,600000000.0000002,1.013036688021474e-06,1.301096024595721e-07,600000000.0000002,0.025,0
606666666.6666669,-0.002289968486116547,0.004966656698244062,606666666.6666669,9.81401067370099e-07,8.863713863040416e-08,606666666.6666669,0.025,0
613333333.3333335,-0.00211861710924095,0.004907236486653185,613333333.3333335,9.49453611905536e-07,5.010515430628308e-08,613333333.3333335,0.025,0
620000000.0000001,-0.001953668930939332,0.004845245421641564,620000000.0000001,9.173310243132268e-07,1.439127328217428e-08,620000000.0000001,0.025,0
626666666.6666667,-0.001794974829335328,0.004780931608379176,626666666.6666667,8.851576428826106e-07,-1.862674269284276e-08,626666666.6666667,0.025,0
633333333.3333334,-0.001642385287587677,0.004714530053660543,633333333.3333334,8.530461333362213e-07,-4.907041640050638e-08,633333333.3333334,0.025,0
640000000,-0.001495750698027569,0.004646263219469536,640000000,8.210981679454235e-07,-7.706004736592714e-08,640000000,0.025,0
646666666.6666666,-0.001354921641885963,0.004576341554432237,646666666.6666666,7.894050890708931e-07,-1.027142685362502e-07,646666666.6666666,0.025,0
653333333.3333333,-0.001219749146409975,0.004504964004114898,653333333.3333333,7.580485547362914e-07,-1.261496623485386e-07,653333333.3333333,0.025,0
659999999.9999999,-0.001090084920841724,0.004432318501338522,659999999.9999999,7.271011643271127e-07,-1.474804313923e-07,659999999.9999999,0.025,0
666666666.6666665,-0.0009657815727221073,0.004358582437383351,666666666.6666665,6.966270628731821e-07,-1.668181190714059e-07,666666666.6666665,0.025,0
673333333.3333331,-0.0008466928058938629,0.004283923114982816,673333333.3333331,6.666825227499744e-07,-1.84271375919006e-07,673333333.3333331,0.025,0
679999999.9999998,-0.0007326736013144191,0.004208498183991058,679999999.9999998,6.373165019401773e-07,-1.999457674852065e-07,679999999.9999998,0.025,0
686666666.6666664,-0.000623580381875115,0.004132456060458997,686666666.6666664,6.085711782753083e-07,-2.139436199272296e-07,686666666.6666664,0.025,0
693333333.333333,-0.0005192711621969273,0.004055936329874469,693333333.333333,5.804824593207796e-07,-2.263638996968521e-07,693333333.333333,0.025,0
699999999.9999996,-0.0004196056844157422,0.003979070135233284,699999999.9999996,5.530804677817305e-07,-2.373021239316628e-07,699999999.9999996,0.025,0
706666666.6666663,-0.0003244455407796559,0.003901980550587576,706666666.6666663,5.263900024857774e-07,-2.46850298404783e-07,706666666.6666663,0.025,0
713333333.3333329,-0.0002336542839214038,0.003824782940651581,713333333.3333329,5.004309751606332e-07,-2.550968800910693e-07,713333333.3333329,0.025,0
719999999.9999995,-0.0001470975255731361,0.003747585307032977,719999999.9999995,4.752188233588784e-07,-2.621267616280836e-07,719999999.9999995,0.025,0
726666666.6666662,-6.464302439359877e-05,0.00367048862160708,726666666.6666662,4.507648999907143e-07,-2.680212751589828e-07,726666666.6666662,0.025,0
733333333.3333328,1.383923635935058e-05,0.003593587147513949,733333333.3333328,4.270768400260989e-07,-2.728582132234974e-07,733333333.3333328,0.025,0
739999999.9999994,8.847698072330821e-05,0.003516968748244021,739999999.9999994,4.041589050002685e-07,-2.767118645650905e-07,739999999.9999994,0.025,0
746666666.666666,0.0001593955808853154,0.003440715185236245,746666666.666666,3.820123060204017e-07,-2.796530628873287e-07,746666666.666666,0.025,0
753333333.3333327,0.0002267180064700295,0.00336490240440833,753333333.3333327,3.606355060189241e-07,-2.817492467680358e-07,753333333.3333327,0.025,0
759999999.9999993,0.0002905647816679126,0.003289600811981975,759999999.9999993,3.400245020391661e-07,-2.830645290808013e-07,759999999.9999993,0.025,0
766666666.6666659,0.0003510539497812103,0.003214875539980112,766666666.6666659,3.20173088358171e-07,-2.836597744403619e-07,766666666.6666659,0.025,0
773333333.3333325,0.00040830104467777,0.003140786701741027,773333333.3333325,3.010731012761538e-07,-2.835926833124133e-07,773333333.3333325,0.025,0
779999999.9999992,0.0004624190687148554,0.003067389637766223,779999999.9999992,2.827146464049919e-07,-2.829178815609688e-07,779999999.9999992,0.025,0
786666666.6666658,0.0005135184767206468,0.00299473515222546,786666666.6666658,2.650863092936521e-07,-2.816870143295659e-07,786666666.6666658,0.025,0
793333333.3333324,0.0005617071656022494,0.002922869740409753,793333333.3333324,2.481753502241665e-07,-2.79948843257919e-07,793333333.3333324,0.025,0
799999999.999999,0.0006070904692518327,0.002851835807423066,799999999.999999,2.319678839984373e-07,-2.777493461494117e-07,799999999.999999,0.025,0
806666666.6666657,0.0006497711583218712,0.00278167187837876,806666666.6666657,2.164490455301403e-07,-2.751318182869837e-07,806666666.6666657,0.025,0
813333333.3333323,0.0006898494445885587,0.002712412800378781,813333333.3333323,2.0160314203088e-07,-2.72136974698852e-07,813333333.3333323,0.025,0
819999999.9999989,0.0007274229895322362,0.002644089936516062,819999999.9999989,1.874137925656698e-07,-2.688030527436315e-07,819999999.9999989,0.025,0
826666666.6666656,0.0007625869168288335,0.00257673135215299,826666666.6666656,1.738640557279121e-07,-2.651659144671306e-07,826666666.6666656,0.025,0
833333333.3333322,0.0007954338284736087,0.002510361993714864,833333333.3333322,1.609365461588034e-07,-2.612591482503272e-07,833333333.3333322,0.025,0
839999999.9999988,0.0008260538242420542,0.002445003860227125,839999999.9999988,1.486135406114607e-07,-2.571141693302037e-07,839999999.9999988,0.025,0
846666666.6666654,0.0008545345241992884,0.002380676167821184,846666666.6666654,1.368770742349482e-07,-2.527603188295571e-07,846666666.6666654,0.025,0
853333333.3333321,0.0008809610940431292,0.0023173955074268,853333333.3333321,1.257090277198003e-07,-2.482249609917242e-07,853333333.3333321,0.025,0
859999999.9999987,0.0009054162729911959,0.002255175995867236,859999999.9999987,1.150912059268383e-07,-2.435335783538058e-07,859999999.9999987,0.025,0
866666666.6666653,0.000927980404026642,0.002194029420558195,866666666.6666653,1.050054085832678e-07,-2.387098646441426e-07,866666666.6666653,0.025,0
873333333.3333319,0.0009487314662243541,0.002133965378021122,873333333.3333319,9.543349361275915e-08,-2.337758152189002e-07,873333333.3333319,0.025,0
879999999.9999986,0.0009677451090207553,0.002074991406401706,879999999.9999986,8.63574336254122e-08,-2.287518148983225e-07,879999999.9999986,0.025,0
886666666.6666652,0.0009850946881563378,0.0020171131121874,886666666.6666652,7.775936607836727e-08,-2.236567230826341e-07,886666666.6666652,0.025,0
893333333.3333318,0.001000851303152631,0.001960334291321913,893333333.3333318,6.962163758182655e-08,-2.185079560660235e-07,893333333.3333318,0.025,0
899999999.9999985,0.001015083836130708,0.001904657044889485,899999999.9999985,6.192684280183673e-08,-2.133215664852383e-07,899999999.9999985,0.025,0
906666666.6666651,0.001027858991801231,0.00185008188955605,906666666.6666651,5.465785838591796e-08,-2.081123198640158e-07,906666666.6666651,0.025,0
913333333.3333317,0.001039241338458073,0.001796607862946861,913333333.3333317,4.779787231296788e-08,-2.028937682330647e-07,913333333.3333317,0.025,0
919999999.9999983,0.001049293349857434,0.001744232624126607,919999999.9999983,4.13304090406101e-08,-1.976783208248418e-07,919999999.9999983,0.025,0
926666666.666665,0.001058075447805055,0.001692952549358717,926666666.666665,3.523935080634196e-08,-1.924773118535183e-07,926666666.666665,0.025,0
933333333.3333316,0.001065646045336707,0.001642762823306452,933333333.3333316,2.950895541152598e-08,-1.873010654067806e-07,933333333.3333316,0.025,0
939999999.9999982,0.001072061590374849,0.00159365752583771,939999999.9999982,2.412387079680841e-08,-1.821589574866721e-07,939999999.9999982,0.025,0
946666666.6666648,0.001077376609735416,0.001545629714590824,946666666.6666648,1.906914669839921e-08,-1.770594752452342e-07,946666666.6666648,0.025,0
953333333.3333315,0.001081643753369021,0.001498671503460202,953333333.3333315,1.433024365509349e-08,-1.720102734696934e-07,953333333.3333315,0.025,0
959999999.9999981,0.001084913838751869,0.001452774137154532,959999999.9999981,9.893039615420136e-09,-1.67018228379891e-07,959999999.9999981,0.025,0
966666666.6666647,0.001087235895321995,0.001407928061963771,966666666.6666647,5.743834378134465e-09,-1.620894888038825e-07,966666666.6666647,0.025,0
973333333.3333313,0.001088657208879708,0.001364122992893698,973333333.3333313,1.869352082495356e-09,-1.572295248051058e-07,973333333.3333313,0.025,0
979999999.999998,0.001089223365851697,0.001321347977302722,979999999.999998,-1.743258050223383e-09,-1.524431738353606e-07,979999999.999998,0.025,0
986666666.6666646,0.001088978297376694,0.001279591455173487,986666666.6666646,-5.106422541004508e-09,-1.477346844936211e-07,986666666.6666646,0.025,0
993333333.3333312,0.001087964323110292,0.001238841316161074,993333333.3333312,-8.232145868906121e-09,-1.431077579699242e-07,993333333.3333312,0.025,0
1000000000,0.001086222194708112,0.00119908495354139,1000000000,-1.113201392246847e-08,-1.385655872572833e-07,1000000000,0.025,0
