/Vin X,/Vin Y,/out0 X,/out0 Y,/out1 X,/out1 Y
0,0.5,0,0.7251013153027879,0,0.08249273850321628
2e-05,0.5,2e-05,0.7251089690671051,2e-05,0.0824932625124611
4e-05,0.5,4e-05,0.725108970666993,4e-05,0.08249326491739112
6.000000000000001e-05,0.5,6.000000000000001e-05,0.7251089707856614,6.000000000000001e-05,0.08249326494144993
8.000000000000001e-05,0.5,8.000000000000001e-05,0.7251089707977824,8.000000000000001e-05,0.08249326492027546
0.0001,0.5,0.0001,0.7251089707884354,0.0001,0.08249326494075335
0.00012,0.5,0.00012,0.7251089708052213,0.00012,0.08249326492085958
0.00014,0.5,0.00014,0.7251089707862827,0.00014,0.0824932649404525
0.00016,0.5,0.00016,0.7251089708023151,0.00016,0.0824932649208785
0.00018,0.5,0.00018,0.7251089707798299,0.00018,0.08249326494008584
0.0002,0.5,0.0002,0.725108970802967,0.0002,0.08249326492106
0.00022,0.5,0.00022,0.7251089707922695,0.00022,0.08249326494030723
0.00024,0.5,0.00024,0.7251089707887985,0.00024,0.08249326492089057
0.00026,0.5,0.00026,0.7251089707905751,0.00026,0.08249326493995494
0.00028,0.5,0.00028,0.7251089707988591,0.00028,0.08249326492160053
0.0003,0.5,0.0003,0.7251089707827922,0.0003,0.08249326493947247
0.00032,0.5,0.00032,0.7251089708088395,0.00032,0.08249326492204818
0.00034,0.5,0.00034,0.7251089707789901,0.00034,0.08249326493912727
0.00036,0.5,0.00036,0.725108970818516,0.00036,0.08249326492269257
0.00038,0.5,0.00038,0.7251089707596516,0.00038,0.08249326493802457
0.0004,0.5,0.0004,0.7251089708260184,0.0004,0.08249326492336957
0.00042,0.5,0.00042,0.7251089707540932,0.00042,0.08249326493748807
0.00044,0.5,0.00044,0.7251089708466593,0.00044,0.08249326492448555
0.00046,0.5,0.00046,0.7251089707429167,0.00046,0.08249326493678984
0.00048,0.5,0.00048,0.7251089708515956,0.00048,0.08249326492502763
0.0005,0.5,0.0005,0.7251089707317986,0.0005,0.08249326493589346
0.0005200000000000001,0.5,0.0005200000000000001,0.7251089708642777,0.0005200000000000001,0.0824932649259244
0.0005400000000000001,0.5,0.0005400000000000001,0.7251089707148488,0.0005400000000000001,0.08249326493500446
0.0005600000000000002,0.5,0.0005600000000000002,0.7251089708751008,0.0005600000000000002,0.08249326492648053
0.0005800000000000002,0.5,0.0005800000000000002,0.7251089707058522,0.0005800000000000002,0.08249326493452899
0.0006000000000000003,0.5,0.0006000000000000003,0.7251089708811943,0.0006000000000000003,0.08249326492669586
0.0006200000000000003,0.5,0.0006200000000000003,0.7251089707113939,0.0006200000000000003,0.08249326493480733
0.0006400000000000004,0.5,0.0006400000000000004,0.7251089708741119,0.0006400000000000004,0.08249326492645971
0.0006600000000000004,0.5,0.0006600000000000004,0.7251089707055294,0.0006600000000000004,0.08249326493443475
0.0006800000000000005,0.5,0.0006800000000000005,0.7251089708759355,0.0006800000000000005,0.08249326492673693
0.0007000000000000005,0.5,0.0007000000000000005,0.7251089707084679,0.0007000000000000005,0.08249326493423478
0.0007200000000000006,0.5,0.0007200000000000006,0.7251089708908068,0.0007200000000000006,0.0824932649275134
0.0007400000000000006,0.5,0.0007400000000000006,0.7251089706850494,0.0007400000000000006,0.0824932649333978
0.0007600000000000007,0.5,0.0007600000000000007,0.7251089709090003,0.0007600000000000007,0.08249326492823027
0.0007800000000000007,0.5,0.0007800000000000007,0.7251089706760255,0.0007800000000000007,0.08249326493273136
0.0008000000000000008,0.5,0.0008000000000000008,0.7251089709191898,0.0008000000000000008,0.08249326492888587
0.0008200000000000008,0.5,0.0008200000000000008,0.725108970674948,0.0008200000000000008,0.08249326493272394
0.0008400000000000009,0.5,0.0008400000000000009,0.7251089709122996,0.0008400000000000009,0.08249326492866824
0.000860000000000001,0.5,0.000860000000000001,0.725108970670151,0.000860000000000001,0.08249326493226164
0.000880000000000001,0.5,0.000880000000000001,0.7251089709183665,0.000880000000000001,0.082493264929102
0.0009000000000000011,0.5,0.0009000000000000011,0.7251089706670881,0.0009000000000000011,0.08249326493212648
0.0009200000000000011,0.5,0.0009200000000000011,0.72510897091344,0.0009200000000000011,0.08249326492872257
0.0009400000000000012,0.5,0.0009400000000000012,0.7251089706719595,0.0009400000000000012,0.08249326493251342
0.0009600000000000012,0.5,0.0009600000000000012,0.7251089709083802,0.0009600000000000012,0.08249326492860912
0.0009800000000000013,0.5,0.0009800000000000013,0.7251089706899969,0.0009800000000000013,0.08249326493316453
0.001000000000000001,0.5,0.001000000000000001,0.7251089708934545,0.001000000000000001,0.08249326492798757
0.001020000000000001,0.5,0.001020000000000001,0.7251089707025539,0.001020000000000001,0.08249326493347577
0.001040000000000001,0.5,0.001040000000000001,0.7251089708767265,0.001040000000000001,0.08249326492751928
0.001060000000000001,0.5,0.001060000000000001,0.7251089707049732,0.001060000000000001,0.08249326493345169
0.001080000000000002,0.5,0.001080000000000002,0.7251089708912143,0.001080000000000002,0.08249326492817609
0.001100000000000002,0.5,0.001100000000000002,0.7251089706887213,0.001100000000000002,0.08249326493274391
0.001120000000000002,0.5,0.001120000000000002,0.7251089708910397,0.001120000000000002,0.08249326492833969
0.001140000000000002,0.5,0.001140000000000002,0.7251089707034636,0.001140000000000002,0.08249326493318519
0.001160000000000002,0.5,0.001160000000000002,0.7251089708816084,0.001160000000000002,0.08249326492805513
0.001180000000000002,0.5,0.001180000000000002,0.7251089707048654,0.001180000000000002,0.08249326493317109
0.001200000000000002,0.5,0.001200000000000002,0.7251089708821014,0.001200000000000002,0.0824932649280728
0.001220000000000002,0.5,0.001220000000000002,0.7251089707014265,0.001220000000000002,0.08249326493305141
0.001240000000000002,0.5,0.001240000000000002,0.7251089708840289,0.001240000000000002,0.08249326492821601
0.001260000000000002,0.5,0.001260000000000002,0.7251089707105954,0.001260000000000002,0.08249326493331494
0.001280000000000002,0.5,0.001280000000000002,0.7251089708654214,0.001280000000000002,0.08249326492763304
0.001300000000000002,0.5,0.001300000000000002,0.7251089707288458,0.001300000000000002,0.08249326493392334
0.001320000000000002,0.5,0.001320000000000002,0.7251089708560625,0.001320000000000002,0.08249326492729585
0.001340000000000002,0.5,0.001340000000000002,0.7251089707250138,0.001340000000000002,0.08249326493378496
0.001360000000000002,0.5,0.001360000000000002,0.7251089708619699,0.001360000000000002,0.08249326492753739
0.001380000000000002,0.5,0.001380000000000002,0.7251089707356602,0.001380000000000002,0.08249326493423059
0.001400000000000002,0.5,0.001400000000000002,0.7251089708575719,0.001400000000000002,0.0824932649272746
0.001420000000000002,0.5,0.001420000000000002,0.7251089707347438,0.001420000000000002,0.08249326493414386
0.001440000000000002,0.5,0.001440000000000002,0.7251089708585335,0.001440000000000002,0.0824932649273368
0.001460000000000003,0.5,0.001460000000000003,0.7251089707241849,0.001460000000000003,0.08249326493352668
0.001480000000000003,0.5,0.001480000000000003,0.7251089708609205,0.001480000000000003,0.08249326492773151
0.001500000000000003,0.5,0.001500000000000003,0.7251089707190105,0.001500000000000003,0.08249326493322802
0.001520000000000003,0.5,0.001520000000000003,0.7251089708619081,0.001520000000000003,0.08249326492791265
0.001540000000000003,0.5,0.001540000000000003,0.7251089707281684,0.001540000000000003,0.08249326493333384
0.001560000000000003,0.5,0.001560000000000003,0.7251089708519934,0.001560000000000003,0.08249326492789461
0.001580000000000003,0.5,0.001580000000000003,0.7251089707335404,0.001580000000000003,0.08249326493336789
0.001600000000000003,0.5,0.001600000000000003,0.7251089708513624,0.001600000000000003,0.0824932649279065
0.001620000000000003,0.5,0.001620000000000003,0.7251089707438388,0.001620000000000003,0.08249326493356952
0.001640000000000003,0.5,0.001640000000000003,0.7251089708372208,0.001640000000000003,0.08249326492757622
0.001660000000000003,0.5,0.001660000000000003,0.7251089707475322,0.001660000000000003,0.08249326493339718
0.001680000000000003,0.5,0.001680000000000003,0.7251089708415247,0.001680000000000003,0.08249326492811448
0.001700000000000003,0.5,0.001700000000000003,0.7251089707404809,0.001700000000000003,0.08249326493288064
0.001720000000000003,0.5,0.001720000000000003,0.7251089708387144,0.001720000000000003,0.08249326492812983
0.001740000000000003,0.5,0.001740000000000003,0.7251089707431276,0.001740000000000003,0.0824932649329958
0.001760000000000003,0.5,0.001760000000000003,0.7251089708427771,0.001760000000000003,0.08249326492825912
0.001780000000000003,0.5,0.001780000000000003,0.7251089707542198,0.001780000000000003,0.08249326493334705
0.001800000000000003,0.5,0.001800000000000003,0.7251089708394225,0.001800000000000003,0.0824932649282063
0.001820000000000003,0.5,0.001820000000000003,0.725108970741936,0.001820000000000003,0.08249326493289869
0.001840000000000004,0.5,0.001840000000000004,0.7251089708417966,0.001840000000000004,0.08249326492828044
0.001860000000000004,0.5,0.001860000000000004,0.7251089707401616,0.001860000000000004,0.08249326493285393
0.001880000000000004,0.5,0.001880000000000004,0.7251089708435885,0.001880000000000004,0.08249326492832584
0.001900000000000004,0.5,0.001900000000000004,0.7251089707379974,0.001900000000000004,0.08249326493263809
0.001920000000000004,0.5,0.001920000000000004,0.725108970849027,0.001920000000000004,0.08249326492852478
0.001940000000000004,0.5,0.001940000000000004,0.7251089707337456,0.001940000000000004,0.08249326493263216
0.001960000000000004,0.5,0.001960000000000004,0.7251089708485542,0.001960000000000004,0.08249326492844256
0.001980000000000004,0.5,0.001980000000000004,0.725108970737363,0.001980000000000004,0.08249326493263483
0.002000000000000004,0.5,0.002000000000000004,0.7251089708565712,0.002000000000000004,0.08249326492885214
0.002020000000000004,0.5,0.002020000000000004,0.7251089707308529,0.002020000000000004,0.08249326493260153
0.002040000000000004,0.5,0.002040000000000004,0.725108970846808,0.002040000000000004,0.08249326492832121
0.002060000000000004,0.5,0.002060000000000004,0.7251089707394159,0.002060000000000004,0.08249326493292637
0.002080000000000004,0.5,0.002080000000000004,0.7251089708483098,0.002080000000000004,0.08249326492832613
0.002100000000000004,0.5,0.002100000000000004,0.7251089707439621,0.002100000000000004,0.08249326493299573
0.002120000000000004,0.5,0.002120000000000004,0.7251089708480284,0.002120000000000004,0.08249326492867391
0.002140000000000004,0.5,0.002140000000000004,0.7251089707442906,0.002140000000000004,0.08249326493277384
0.002160000000000004,0.5,0.002160000000000004,0.7251089708633371,0.002160000000000004,0.08249326492939139
0.002180000000000004,0.5,0.002180000000000004,0.725108970724866,0.002180000000000004,0.08249326493198129
0.002200000000000004,0.5,0.002200000000000004,0.7251089708579145,0.002200000000000004,0.08249326492917508
0.002220000000000005,0.5,0.002220000000000005,0.7251089707394678,0.002220000000000005,0.08249326493260074
0.002240000000000005,0.5,0.002240000000000005,0.7251089708389877,0.002240000000000005,0.08249326492839183
0.002260000000000005,0.5,0.002260000000000005,0.7251089707506632,0.002260000000000005,0.0824932649330497
0.002280000000000005,0.5,0.002280000000000005,0.7251089708238473,0.002280000000000005,0.08249326492785981
0.002300000000000005,0.5,0.002300000000000005,0.725108970771104,0.002300000000000005,0.08249326493382848
0.002320000000000005,0.5,0.002320000000000005,0.7251089708089818,0.002320000000000005,0.08249326492720903
0.002340000000000005,0.5,0.002340000000000005,0.7251089707792625,0.002340000000000005,0.08249326493416018
0.002360000000000005,0.5,0.002360000000000005,0.7251089708130724,0.002360000000000005,0.08249326492736765
0.002380000000000005,0.5,0.002380000000000005,0.7251089707732474,0.002380000000000005,0.08249326493387608
0.002400000000000005,0.5,0.002400000000000005,0.7251089708193156,0.002400000000000005,0.08249326492760668
0.002420000000000005,0.5,0.002420000000000005,0.7251089707634936,0.002420000000000005,0.08249326493344596
0.002440000000000005,0.5,0.002440000000000005,0.7251089708276179,0.002440000000000005,0.08249326492806579
0.002460000000000005,0.5,0.002460000000000005,0.7251089707762236,0.002460000000000005,0.08249326493377838
0.002480000000000005,0.5,0.002480000000000005,0.72510897081546,0.002480000000000005,0.08249326492769661
0.002500000000000005,0.5,0.002500000000000005,0.7251089707805385,0.002500000000000005,0.08249326493379401
0.002520000000000005,0.5,0.002520000000000005,0.7251089708080934,0.002520000000000005,0.08249326492768592
0.002540000000000005,0.5,0.002540000000000005,0.7251089707977235,0.002540000000000005,0.08249326493419584
0.002560000000000005,0.5,0.002560000000000005,0.7251089707788309,0.002560000000000005,0.08249326492677811
0.002580000000000005,0.5,0.002580000000000005,0.7251089708086004,0.002580000000000005,0.08249326493437134
0.002600000000000006,0.5,0.002600000000000006,0.7251089707698268,0.002600000000000006,0.08249326492656657
0.002620000000000006,0.5,0.002620000000000006,0.7251089708125884,0.002620000000000006,0.08249326493432965
0.002640000000000006,0.5,0.002640000000000006,0.7251089707708018,0.002640000000000006,0.08249326492696661
0.002660000000000006,0.5,0.002660000000000006,0.7251089708145282,0.002660000000000006,0.08249326493399171
0.002680000000000006,0.5,0.002680000000000006,0.7251089707645315,0.002680000000000006,0.08249326492704454
0.002700000000000006,0.5,0.002700000000000006,0.7251089708191097,0.002700000000000006,0.08249326493402918
0.002720000000000006,0.5,0.002720000000000006,0.7251089707627199,0.002720000000000006,0.08249326492704655
0.002740000000000006,0.5,0.002740000000000006,0.7251089708160874,0.002740000000000006,0.08249326493399652
0.002760000000000006,0.5,0.002760000000000006,0.7251089707807261,0.002760000000000006,0.08249326492761601
0.002780000000000006,0.5,0.002780000000000006,0.7251089708049858,0.002780000000000006,0.0824932649336387
0.002800000000000006,0.5,0.002800000000000006,0.7251089707839148,0.002800000000000006,0.08249326492774704
0.002820000000000006,0.5,0.002820000000000006,0.7251089708068357,0.002820000000000006,0.08249326493353995
0.002840000000000006,0.5,0.002840000000000006,0.7251089707703557,0.002840000000000006,0.08249326492741828
0.002860000000000006,0.5,0.002860000000000006,0.7251089708194453,0.002860000000000006,0.08249326493378237
0.002880000000000006,0.5,0.002880000000000006,0.7251089707755238,0.002880000000000006,0.08249326492788449
0.002900000000000006,0.5,0.002900000000000006,0.7251089708050796,0.002900000000000006,0.08249326493313296
0.002920000000000006,0.5,0.002920000000000006,0.7251089707887993,0.002920000000000006,0.08249326492845355
0.002940000000000006,0.5,0.002940000000000006,0.725108970797579,0.002940000000000006,0.08249326493275456
0.002960000000000006,0.5,0.002960000000000006,0.7251089707821695,0.002960000000000006,0.08249326492829555
0.002980000000000007,0.5,0.002980000000000007,0.7251089708128636,0.002980000000000007,0.08249326493326703
0.003000000000000007,0.5,0.003000000000000007,0.7251089707830288,0.003000000000000007,0.08249326492837251
