/out0 X,/out0 Y,/out1 X,/out1 Y
0,0.2472634076571415,0,0.07504178160967648
0.01066666666666667,0.2472642292141782,0.01066666666666667,0.07504178192726577
0.02133333333333334,0.2472651087858163,0.02133333333333334,0.07504178211101983
0.032,0.2472663286671622,0.032,0.07504178236587268
0.04266666666666667,0.2472680192490032,0.04266666666666667,0.0750417827190776
0.05333333333333334,0.2472703600931102,0.05333333333333334,0.07504178320815905
0.06400000000000002,0.2472735979905395,0.06400000000000002,0.07504178388471304
0.07466666666666669,0.2472780713581255,0.07466666666666669,0.07504178481949925
0.08533333333333336,0.2472842430222681,0.08533333333333336,0.0750417861093351
0.09600000000000003,0.2472927439987291,0.09600000000000003,0.07504178788628961
0.1066666666666667,0.2473044315312286,0.1066666666666667,0.07504179032990814
0.1173333333333334,0.2473204653789207,0.1173333333333334,0.0750417936833465
0.128,0.2473424071006443,0.128,0.07504179827445319
0.1386666666666667,0.2473723477900479,0.1386666666666667,0.07504180454309978
0.1493333333333333,0.2474130702479459,0.1493333333333333,0.07504181307621004
0.16,0.2474682517708034,0.16,0.0750418246521847
0.1706666666666667,0.2475427133963178,0.1706666666666667,0.07504184029659945
0.1813333333333333,0.247642720410452,0.1813333333333333,0.0750418613513141
0.192,0.2477763371263736,0.192,0.0750418895594291
0.2026666666666666,0.2479538365759715,0.2026666666666666,0.07504192716917957
0.2133333333333333,0.2481881633865592,0.2133333333333333,0.07504197706101333
0.2239999999999999,0.2484954468462953,0.2239999999999999,0.07504204290442525
0.2346666666666666,0.2488955626305211,0.2346666666666666,0.07504212935509512
0.2453333333333333,0.249412747859847,0.2453333333333333,0.0750422423098794
0.2559999999999999,0.2500762870585247,0.2559999999999999,0.07504238924838533
0.2666666666666666,0.250921307691003,0.2666666666666666,0.07504257970768353
0.2773333333333333,0.2519897542409113,0.2773333333333333,0.07504282596484749
0.2879999999999999,0.2533316504400973,0.2879999999999999,0.07504314404723611
0.2986666666666666,0.2550068137305092,0.2986666666666666,0.07504355526606174
0.3093333333333332,0.2570872637568641,0.3093333333333332,0.07504408860054576
0.3199999999999999,0.2596606884016384,0.3199999999999999,0.07504478450085553
0.3306666666666666,0.2628355368824644,0.3306666666666666,0.07504570113799773
0.3413333333333332,0.2667486737863454,0.3413333333333332,0.07504692504840139
0.3519999999999999,0.2715771864148537,0.3519999999999999,0.07504859005344354
0.3626666666666665,0.2775571450083621,0.3626666666666665,0.07505091263386569
0.3733333333333332,0.2850143535320452,0.3733333333333332,0.07505426215471378
0.3839999999999998,0.2944162648853456,0.3839999999999998,0.07505931051399349
0.3946666666666665,0.306461406185665,0.3946666666666665,0.07506737880387622
0.4053333333333332,0.3222311677970219,0.4053333333333332,0.07508132099923162
0.4159999999999998,0.3434079505112865,0.4159999999999998,0.07510800481963111
0.4266666666666665,0.3723307673888053,0.4266666666666665,0.07516599863722219
0.4373333333333331,0.4102566576011973,0.4373333333333331,0.07530058666629273
0.4479999999999998,0.4553596064884436,0.4479999999999998,0.07560125475676523
0.4586666666666664,0.5051476522586915,0.4586666666666664,0.07619624015778029
0.4693333333333331,0.5583814588850685,0.4693333333333331,0.07719863629045902
0.4799999999999998,0.6144028094201748,0.4799999999999998,0.0786539195233901
0.4906666666666664,0.6726793026704937,0.4906666666666664,0.08054008673295875
0.5013333333333331,0.732685012576106,0.5013333333333331,0.0827912471741223
0.5119999999999998,0.793866829394183,0.5119999999999998,0.08530267133517455
0.5226666666666665,0.8556365948595976,0.5226666666666665,0.08792755726421828
0.5333333333333332,0.9173786180858222,0.5333333333333332,0.09044351527699021
0.5439999999999999,0.9784697374322794,0.5439999999999999,0.09257687119376511
0.5546666666666666,1.038297492633926,0.5546666666666666,0.09408192206554086
0.5653333333333334,1.096221512608649,0.5653333333333334,0.0949342050182273
0.5760000000000001,1.151279963426955,0.5760000000000001,0.09538746193185853
