/Aout X,/Aout Y,/Bout X,/Bout Y,/Cout X,/Cout Y,/Vin X,/Vin Y
0,0.4957364671687201,0,0.7010178116878569,0,1.082073834629685,0,0.45
5e-06,0.4965082104349651,5e-06,0.7053519410592999,5e-06,1.093062167244115,5e-06,0.4501570537953907
1.290163721524084e-05,0.4977304734764987,1.290163721524084e-05,0.712251430517098,1.290163721524084e-05,1.109802483533743,1.290163721524084e-05,0.4504048731249147
2.393798923760701e-05,0.4994318914568235,2.393798923760701e-05,0.7218801897038446,2.393798923760701e-05,1.132168322107844,2.393798923760701e-05,0.4507492018709093
4.393798923760701e-05,0.5024744861578513,4.393798923760701e-05,0.7391787645292474,4.393798923760701e-05,1.168555518400443,4.393798923760701e-05,0.4513628854233511
6.393798923760701e-05,0.5054228160758114,6.393798923760701e-05,0.7560284512105019,6.393798923760701e-05,1.198719123949502,6.393798923760701e-05,0.4519550754585184
8.393798923760701e-05,0.5082286431578714,8.393798923760701e-05,0.7721319184788759,8.393798923760701e-05,1.222332581990425,8.393798923760701e-05,0.4525164327857994
0.000103937989237607,0.5108456173790239,0.000103937989237607,0.7872019352519829,0.000103937989237607,1.240088166289014,0.000103937989237607,0.4530381044648042
0.000123937989237607,0.5132300818582929,0.000123937989237607,0.8009676909742721,0.000123937989237607,1.253131427045259,0.000123937989237607,0.4535118634215235
0.000143937989237607,0.5153419647058827,0.000143937989237607,0.8131819110112305,0.000143937989237607,1.262590419840659,0.000143937989237607,0.4539302381941998
0.000163937989237607,0.5171454986965534,0.000163937989237607,0.8236254424960644,0.000163937989237607,1.269357653995751,0.000163937989237607,0.4542866307627431
0.000183937989237607,0.5186099873872791,0.000183937989237607,0.8321122578764938,0.000183937989237607,1.274101197769514,0.000183937989237607,0.4545754206034487
0.000203937989237607,0.5197103595038925,0.000203937989237607,0.8384918477127569,0.000203937989237607,1.277275784687293,0.000203937989237607,0.4547920533280143
0.000223937989237607,0.5204277348961134,0.000223937989237607,0.8426521532402567,0.000223937989237607,1.279187561506679,0.000223937989237607,0.4549331125089632
0.000243937989237607,0.5207497491548974,0.000243937989237607,0.8445201905930861,0.000243937989237607,1.280006059261321,0.000243937989237607,0.4549963735587471
0.000263937989237607,0.5206708657401875,0.000263937989237607,0.8440635718113574,0.000263937989237607,1.279810488270176,0.000263937989237607,0.4549808388128207
0.000283937989237607,0.5201924302539659,0.000283937989237607,0.8412900724423831,0.000283937989237607,1.278577633333208,0.000283937989237607,0.4548867532634073
0.000303937989237607,0.5193227018537759,0.000303937989237607,0.8362482999651617,0.000303937989237607,1.276201988904265,0.000303937989237607,0.454715600695825
0.000323937989237607,0.518076625226105,0.000323937989237607,0.8290264706394367,0.000323937989237607,1.272457308732149,0.000323937989237607,0.4544700802883062
0.000343937989237607,0.5164755844345823,0.000343937989237607,0.819752162142558,0.000343937989237607,1.266991312147749,0.000343937989237607,0.4541540640443443
0.000363937989237607,0.5145469100459507,0.000363937989237607,0.8085899043129094,0.000363937989237607,1.259264139088804,0.000363937989237607,0.4537725357288855
0.000383937989237607,0.5123233880262591,0.000383937989237607,0.7957393784122998,0.000383937989237607,1.248531159810199,0.000383937989237607,0.4533315122713786
0.000403937989237607,0.5098425479776473,0.000403937989237607,0.781431105364942,0.000403937989237607,1.233795629651158,0.000403937989237607,0.4528379488752031
0.000423937989237607,0.5071459850115156,0.000423937989237607,0.7659225071583292,0.000423937989237607,1.213892847504655,0.000423937989237607,0.4522996293299572
0.000443937989237607,0.5042784977619303,0.000443937989237607,0.749491403252318,0.000443937989237607,1.187762405673104,0.000443937989237607,0.4517250432564459
0.000463937989237607,0.5012873002177815,0.000463937989237607,0.732430074075277,0.000463937989237607,1.155087886906832,0.000463937989237607,0.4511232522202895
0.000483937989237607,0.4982210923815124,0.000483937989237607,0.715037263082268,0.000483937989237607,1.116549926575347,0.000483937989237607,0.4505037468256208
0.0005039379892376071,0.4951292474637682,0.0005039379892376071,0.697611441210145,0.0005039379892376071,1.073368468608501,0.0005039379892376071,0.4498762970425882
0.0005239379892376071,0.4920609011571879,0.0005239379892376071,0.6804428401315622,0.0005239379892376071,1.026878925086635,0.0005239379892376071,0.4492507981290907
0.0005439379892376072,0.4890641964188406,0.0005439379892376072,0.6638076305622649,0.0005439379892376072,0.9784981261719794,0.0005439379892376072,0.4486371145766489
0.0005639379892376072,0.4861854676991443,0.0005639379892376072,0.6479616794295128,0.0005639379892376072,0.9296765752418893,0.0005639379892376072,0.4480449245414816
0.0005839379892376073,0.4834686103296968,0.0005839379892376073,0.6331370599925259,0.0005839379892376073,0.881873063967531,0.0005839379892376073,0.4474835672142006
0.0006039379892376073,0.480954414769956,0.0006039379892376073,0.6195385437159248,0.0006039379892376073,0.8364488120375843,0.0006039379892376073,0.4469618955351958
0.0006239379892376074,0.4786801018975403,0.0006239379892376074,0.6073429524097173,0.0006239379892376074,0.7946341696577107,0.0006239379892376074,0.4464881365784765
0.0006439379892376074,0.4766788321793269,0.0006439379892376074,0.5966983756031404,0.0006439379892376074,0.7574534479762199,0.0006439379892376074,0.4460697618058003
0.0006639379892376075,0.4749794151524291,0.0006639379892376075,0.5877258753920819,0.0006639379892376075,0.7257413168487534,0.0006639379892376075,0.445713369237257
0.0006839379892376075,0.4736059849856972,0.0006839379892376075,0.5805205449126157,0.0006839379892376075,0.700124844712281,0.0006839379892376075,0.4454245793965513
0.0007039379892376076,0.4725778604219669,0.0007039379892376076,0.5751543950749052,0.0007039379892376076,0.681083658643875,0.0007039379892376076,0.4452079466719857
0.0007239379892376076,0.471909351140233,0.0007239379892376076,0.5716779090601884,0.0007239379892376076,0.6687465991674142,0.0007239379892376076,0.4450668874910368
0.0007439379892376077,0.4716097246027916,0.0007439379892376077,0.5701227432756464,0.0007439379892376077,0.6632185421188435,0.0007439379892376077,0.4450036264412529
0.0007639379892376078,0.4716830989651072,0.0007639379892376078,0.5705024510227305,0.0007639379892376078,0.6645534286631644,0.0007639379892376078,0.4450191611871793
0.0007839379892376078,0.4721284769269974,0.0007839379892376078,0.5728138767073266,0.0007839379892376078,0.6727444678080616,0.0007839379892376078,0.4451132467365928
0.0008039379892376079,0.4729396958332908,0.0008039379892376079,0.5770362795531444,0.0008039379892376079,0.687690153068592,0.0008039379892376079,0.4452843993041751
0.0008239379892376079,0.4741055151829669,0.0008239379892376079,0.583131046338441,0.0008239379892376079,0.7093323606982332,0.0008239379892376079,0.4455299197116939
0.000843937989237608,0.4756096269951151,0.000843937989237608,0.5910392875280955,0.000843937989237608,0.7373827047607872,0.000843937989237608,0.4458459359556557
0.000863937989237608,0.4774308173364465,0.000863937989237608,0.600680429983893,0.000863937989237608,0.7713096426471495,0.000863937989237608,0.4462274642711145
