signal,mean_bit0,variance_bit0,slope_bit0,mean_bit1,variance_bit1,slope_bit1,mean_bit2,variance_bit2,slope_bit2,mean_bit3,variance_bit3,slope_bit3
1,6.795643765917016e-05,6.514222584099787e-30,-5.882419202729401e-07,6.795643765999405e-05,2.345034578489369e-30,-2.2425414548227908e-07,6.795643766043967e-05,1.8562814406440004e-29,7.58536436525123e-07,6.094256728368286e-05,5.751826915843855e-29,-3.5481125043896864e-06
2,6.795643765960219e-05,2.128538049565717e-30,-2.5820455511763813e-07,6.795643765991213e-05,2.419543543987229e-29,8.618769684300962e-06,6.795643765971915e-05,2.328521423043929e-28,-2.295524058401989e-05,6.094256762892217e-05,4.0177819374200354e-24,0.0030612428500370985
3,6.795643765948046e-05,1.1904096483582391e-29,3.7145499981124894e-06,6.795643765985014e-05,1.8148357447777055e-29,1.173905484023989e-05,6.795643766065825e-05,2.688381508328019e-28,-9.114875313790152e-06,6.094256721613693e-05,1.8636465888991065e-24,0.0012585288278900693
4,6.795643766020151e-05,4.525284709781892e-30,-6.130485960284326e-07,6.795643766003771e-05,4.709984518224243e-30,6.7297404605720115e-06,6.795643766823944e-05,1.2161803465748938e-27,0.00012349735702339888,6.094256747813692e-05,4.559103349939668e-25,0.0024176364515174557
5,1.3226074418023217,3.959927359936783,22134046305.395874,6.795663554272936e-05,4.367840087937177e-16,1.9501164670793576,6.795677839079008e-05,9.840454096776353e-17,0.8491156676051673,0.00013461613445450745,1.9312912103148825e-06,4195036.725951041
6,4.997488447610266,1.3170014122604636e-11,30808.154153847456,6.80048214637698e-05,2.9064923937066905e-13,472.8488010181823,6.795711797078019e-05,2.991200137262181e-16,3.7412318485586775,4.5550332318865774e-05,7.929056367340113e-09,-213873.74023529346
7,4.161567564749417,2.7106546026279594,-16768520588.791376,3.5677828143067605,4.466162680047942,22204802298.100292,6.795638566806043e-05,4.688667125032503e-16,-2.310340350345947,0.00038876442994824004,3.4088087995198315e-06,683189.4860565314
8,0.00043034854890022854,3.259067170241732e-05,-139009.11646190984,4.997489639780585,4.603697766053439e-13,3940.5238634947073,6.795752760563191e-05,2.8630144045570263e-16,17.675003721351633,-0.0004349706985577146,8.369507634530308e-07,-6746082.800170143
9,3.263180616464693,3.8908417028262243,19688144039.93874,4.997489978624383,9.641081273663026e-14,219.47029755049016,6.795546416419251e-05,1.1501756351916706e-16,18.555671537928465,0.00073400132189376,2.5485934113652075e-06,-8180824.66000872
10,4.99749031466411,3.230343929988995e-10,-14611.085361268171,4.997469421148949,2.9462463492561373e-07,-107233.26763352813,1.0050509275585813,2.4299448666113532,14772435967.62583,0.00020868543474605823,6.740761689916099e-07,3030603.534688549
11,4.997490032216628,1.1149005258772425e-13,169.09055633220288,2.496435628545471,4.692875940471781,-25692738558.02266,4.99468843882216,5.385241893326215e-05,41103768.548544206,0.00011649829676382378,4.968724064615809e-07,-1757677.755392949
12,4.997490148125532,6.756166675995128e-15,76.92847501229193,6.918637701718957e-05,1.2689107153768923e-11,-17788.352438251786,4.997489696588575,1.679072729487796e-12,4271.223594247558,6.091448651575332e-05,9.569351811571818e-15,342.8424008663831
13,4.997490192464211,6.023931921558783e-15,51.944902917597965,6.77055167875613e-05,1.1195517969899534e-11,1149.7962253992575,4.997489984161034,1.3970055634868616e-12,1058.0742442941762,6.095431373249999e-05,2.6701610214036843e-15,209.57572582916657
14,4.52472945945847,1.5045007451235655,-9516183158.840937,2.9090429113877447,5.506707026031166,26355410162.817814,4.997490150869095,2.7105568572788195e-13,45.71069094899211,0.0001164574648760373,1.7602588946398123e-06,1170927.762612697
15,0.03759432899131014,0.011222644738447377,-758653529.9074124,4.997489128400794,8.123206991005531e-13,9455.326703375456,4.997490188420655,6.2111153897520925e-15,74.33329215977213,5.9564677835068234e-05,1.6747149537334645e-11,25764.435867345543
16,1.9605276325087864,4.891322016340124,32694584371.339542,4.997489924140363,2.1818532089199785e-14,1003.1520390635582,4.997490200453012,1.1454103361935744e-14,72.02505923649171,0.00010409250996256388,2.584069769177734e-06,3272809.206770864
17,4.997447986558026,1.8158563084866392e-08,-696065.3212148625,4.997449217326581,1.7503622401725937e-08,-748420.7408667372,4.997449273352435,1.7469044088269783e-08,-748908.8802980821,0.25954543702051314,0.15681279334073966,4144465019.1343055
18,2.6041921605994625,4.722180840394359,-29279251045.16002,2.604216915243292,4.722185576586151,-29279319069.79475,2.604327251634072,4.722132311033454,-29279565801.22448,3.9440592553938796,1.160521696327603,13967339858.313211
19,0.017616205057607276,0.004886649039852497,284885850.8110562,6.68745820654224e-05,4.943989794799509e-10,31502.814876061093,6.68749212391374e-05,4.943704391448776e-10,31514.30339189514,4.997210614408772,4.127234250734694e-05,-5979606.484825207
20,3.698009940090923,2.9908343359041742,13990459899.091854,6.813997545442557e-05,2.560655822922335e-11,2320.926734464465,6.81395442075768e-05,2.556061095571957e-11,2321.455288255744,4.985869157330436,0.00011661871260956995,110109385.20248094
21,4.933364850612606,0.08774198571696598,-1414919227.269112,2.3546838376746932,5.599597271272119,28287000060.051422,0.21228434291094833,0.07355284449938579,2403269222.994529,4.997483946679234,0.00023904143745365704,51006601.59841001
22,0.45201808470610316,0.3322531838672724,-4331233159.054188,4.996843034338254,8.132485319792497e-07,6307942.821637638,0.002873680470781563,2.0029078869325222e-05,-27996971.54973723,4.9963730099173835,1.8882749796622478e-06,9351020.133929435
23,2.4805712628500554,4.951997605646952,17517090510.63586,4.513965966659393,1.5036796288357166,-9701235990.67351,1.7573024160849693,4.756488951662733,25113878510.807125,4.998599730404842,0.00023552492242165512,79158252.58567034
24,0.08522497683011653,0.031114410748059818,-1141180678.3853824,0.08575515211611784,0.03138216557996355,-1147834635.2324774,4.996187794607268,1.8954337335930898e-08,1150773.9069787487,4.997081978462621,6.234296717526773e-07,-7438704.959825685
25,6.827437993729382e-05,1.6070861428678114e-10,-25967.49491765799,6.829990370220994e-05,1.1650683174439274e-10,-22934.78978208533,4.99715709776856,4.901460191361387e-08,1973968.8087272125,4.995456803084229,3.3814334441116513e-06,-3389639.4220465873
26,6.80159959877369e-05,9.814973537309717e-11,-9273.326207793729,6.799348698455671e-05,6.532279965546169e-11,-7733.408764382846,4.997487583887535,3.0842514945350566e-11,25856.396201052772,4.997350873520919,2.0221461365134567e-08,715003.9670614348
27,2.3835011539675364,5.1008685685210935,25363854014.20849,6.799846157842702e-05,1.648209018685498e-11,-2263.1333684764245,4.9974892424547495,5.082119588397215e-12,3782.906445001682,4.99018389337405,0.00013700165697179385,18751004.442888446
28,4.997473536925521,4.56788690217105e-08,-248695.38272115926,1.9256363637732778,5.222782721544145,27496378052.58606,4.9974898896063324,6.553799481081906e-13,911.9719688902707,4.99384561495932,0.00012354190101708233,-5801444.838726134
29,2.140078205648679,4.60498964208539,-19915791703.29154,4.997433685663177,3.218838222915058e-09,496863.88258069707,4.997490002530178,2.258575694312662e-14,392.20566210993826,5.002206112135978,2.771396025458148e-05,-45011131.979564145
30,1.5990389632378719,4.454459691340731,30596425630.488216,4.997488968155303,1.6802687641776632e-12,5000.422360189827,4.997490098062144,5.708244224450008e-14,143.3803114608354,4.991207149208701,0.00012396060386300636,-57436067.4177544
31,4.997467485506675,8.467135387508108e-09,104939.21674105473,4.997489836686147,4.045393461128078e-13,1260.7835870934023,4.997490132616816,8.323514847465993e-16,108.5304027177007,4.997307353994667,2.3022937279085667e-13,1883.6920357100719
32,4.997494620781716,3.5751655338339733e-10,-4423.756031229279,4.997490112321607,4.591235540717528e-14,97.74169805491148,4.99749020982288,7.169677604924906e-16,18.46575118898516,4.997307358587329,1.788606064750644e-14,32.205251854342485
