/out0 (OFF=0.25) X,/out0 (OFF=0.25) Y,/out0 (OFF=0.2533557) X,/out0 (OFF=0.2533557) Y,/out0 (OFF=0.2567114) X,/out0 (OFF=0.2567114) Y,/out0 (OFF=0.2600671) X,/out0 (OFF=0.2600671) Y,/out0 (OFF=0.2634228) X,/out0 (OFF=0.2634228) Y,/out0 (OFF=0.2667785) X,/out0 (OFF=0.2667785) Y,/out0 (OFF=0.2701342) X,/out0 (OFF=0.2701342) Y,/out0 (OFF=0.2734899) X,/out0 (OFF=0.2734899) Y,/out0 (OFF=0.2768456) X,/out0 (OFF=0.2768456) Y,/out0 (OFF=0.2802013) X,/out0 (OFF=0.2802013) Y,/out0 (OFF=0.283557) X,/out0 (OFF=0.283557) Y,/out0 (OFF=0.2869128) X,/out0 (OFF=0.2869128) Y,/out0 (OFF=0.2902685) X,/out0 (OFF=0.2902685) Y,/out0 (OFF=0.2936242) X,/out0 (OFF=0.2936242) Y,/out0 (OFF=0.2969799) X,/out0 (OFF=0.2969799) Y,/out0 (OFF=0.3003356) X,/out0 (OFF=0.3003356) Y,/out0 (OFF=0.3036913) X,/out0 (OFF=0.3036913) Y,/out0 (OFF=0.307047) X,/out0 (OFF=0.307047) Y,/out0 (OFF=0.3104027) X,/out0 (OFF=0.3104027) Y,/out0 (OFF=0.3137584) X,/out0 (OFF=0.3137584) Y,/out0 (OFF=0.3171141) X,/out0 (OFF=0.3171141) Y,/out0 (OFF=0.3204698) X,/out0 (OFF=0.3204698) Y,/out0 (OFF=0.3238255) X,/out0 (OFF=0.3238255) Y,/out0 (OFF=0.3271812) X,/out0 (OFF=0.3271812) Y,/out0 (OFF=0.3305369) X,/out0 (OFF=0.3305369) Y,/out0 (OFF=0.3338926) X,/out0 (OFF=0.3338926) Y,/out0 (OFF=0.3372483) X,/out0 (OFF=0.3372483) Y,/out0 (OFF=0.340604) X,/out0 (OFF=0.340604) Y,/out0 (OFF=0.3439597) X,/out0 (OFF=0.3439597) Y,/out0 (OFF=0.3473154) X,/out0 (OFF=0.3473154) Y,/out0 (OFF=0.3506711) X,/out0 (OFF=0.3506711) Y,/out0 (OFF=0.3540268) X,/out0 (OFF=0.3540268) Y,/out0 (OFF=0.3573826) X,/out0 (OFF=0.3573826) Y,/out0 (OFF=0.3607383) X,/out0 (OFF=0.3607383) Y,/out0 (OFF=0.364094) X,/out0 (OFF=0.364094) Y,/out0 (OFF=0.3674497) X,/out0 (OFF=0.3674497) Y,/out0 (OFF=0.3708054) X,/out0 (OFF=0.3708054) Y,/out0 (OFF=0.3741611) X,/out0 (OFF=0.3741611) Y,/out0 (OFF=0.3775168) X,/out0 (OFF=0.3775168) Y,/out0 (OFF=0.3808725) X,/out0 (OFF=0.3808725) Y,/out0 (OFF=0.3842282) X,/out0 (OFF=0.3842282) Y,/out0 (OFF=0.3875839) X,/out0 (OFF=0.3875839) Y,/out0 (OFF=0.3909396) X,/out0 (OFF=0.3909396) Y,/out0 (OFF=0.3942953) X,/out0 (OFF=0.3942953) Y,/out0 (OFF=0.397651) X,/out0 (OFF=0.397651) Y,/out0 (OFF=0.4010067) X,/out0 (OFF=0.4010067) Y,/out0 (OFF=0.4043624) X,/out0 (OFF=0.4043624) Y,/out0 (OFF=0.4077181) X,/out0 (OFF=0.4077181) Y,/out0 (OFF=0.4110738) X,/out0 (OFF=0.4110738) Y,/out0 (OFF=0.4144295) X,/out0 (OFF=0.4144295) Y,/out0 (OFF=0.4177852) X,/out0 (OFF=0.4177852) Y,/out0 (OFF=0.4211409) X,/out0 (OFF=0.4211409) Y,/out0 (OFF=0.4244966) X,/out0 (OFF=0.4244966) Y,/out0 (OFF=0.4278523) X,/out0 (OFF=0.4278523) Y,/out0 (OFF=0.4312081) X,/out0 (OFF=0.4312081) Y,/out0 (OFF=0.4345638) X,/out0 (OFF=0.4345638) Y,/out0 (OFF=0.4379195) X,/out0 (OFF=0.4379195) Y,/out0 (OFF=0.4412752) X,/out0 (OFF=0.4412752) Y,/out0 (OFF=0.4446309) X,/out0 (OFF=0.4446309) Y,/out0 (OFF=0.4479866) X,/out0 (OFF=0.4479866) Y,/out0 (OFF=0.4513423) X,/out0 (OFF=0.4513423) Y,/out0 (OFF=0.454698) X,/out0 (OFF=0.454698) Y,/out0 (OFF=0.4580537) X,/out0 (OFF=0.4580537) Y,/out0 (OFF=0.4614094) X,/out0 (OFF=0.4614094) Y,/out0 (OFF=0.4647651) X,/out0 (OFF=0.4647651) Y,/out0 (OFF=0.4681208) X,/out0 (OFF=0.4681208) Y,/out0 (OFF=0.4714765) X,/out0 (OFF=0.4714765) Y,/out0 (OFF=0.4748322) X,/out0 (OFF=0.4748322) Y,/out0 (OFF=0.4781879) X,/out0 (OFF=0.4781879) Y,/out0 (OFF=0.4815436) X,/out0 (OFF=0.4815436) Y,/out0 (OFF=0.4848993) X,/out0 (OFF=0.4848993) Y,/out0 (OFF=0.488255) X,/out0 (OFF=0.488255) Y,/out0 (OFF=0.4916107) X,/out0 (OFF=0.4916107) Y,/out0 (OFF=0.4949664) X,/out0 (OFF=0.4949664) Y,/out0 (OFF=0.4983221) X,/out0 (OFF=0.4983221) Y,/out0 (OFF=0.5016779) X,/out0 (OFF=0.5016779) Y,/out0 (OFF=0.5050336) X,/out0 (OFF=0.5050336) Y,/out0 (OFF=0.5083893) X,/out0 (OFF=0.5083893) Y,/out0 (OFF=0.511745) X,/out0 (OFF=0.511745) Y,/out0 (OFF=0.5151007) X,/out0 (OFF=0.5151007) Y,/out0 (OFF=0.5184564) X,/out0 (OFF=0.5184564) Y,/out0 (OFF=0.5218121) X,/out0 (OFF=0.5218121) Y,/out0 (OFF=0.5251678) X,/out0 (OFF=0.5251678) Y,/out0 (OFF=0.5285235) X,/out0 (OFF=0.5285235) Y,/out0 (OFF=0.5318792) X,/out0 (OFF=0.5318792) Y,/out0 (OFF=0.5352349) X,/out0 (OFF=0.5352349) Y,/out0 (OFF=0.5385906) X,/out0 (OFF=0.5385906) Y,/out0 (OFF=0.5419463) X,/out0 (OFF=0.5419463) Y,/out0 (OFF=0.545302) X,/out0 (OFF=0.545302) Y,/out0 (OFF=0.5486577) X,/out0 (OFF=0.5486577) Y,/out0 (OFF=0.5520134) X,/out0 (OFF=0.5520134) Y,/out0 (OFF=0.5553691) X,/out0 (OFF=0.5553691) Y,/out0 (OFF=0.5587248) X,/out0 (OFF=0.5587248) Y,/out0 (OFF=0.5620805) X,/out0 (OFF=0.5620805) Y,/out0 (OFF=0.5654362) X,/out0 (OFF=0.5654362) Y,/out0 (OFF=0.5687919) X,/out0 (OFF=0.5687919) Y,/out0 (OFF=0.5721477) X,/out0 (OFF=0.5721477) Y,/out0 (OFF=0.5755034) X,/out0 (OFF=0.5755034) Y,/out0 (OFF=0.5788591) X,/out0 (OFF=0.5788591) Y,/out0 (OFF=0.5822148) X,/out0 (OFF=0.5822148) Y,/out0 (OFF=0.5855705) X,/out0 (OFF=0.5855705) Y,/out0 (OFF=0.5889262) X,/out0 (OFF=0.5889262) Y,/out0 (OFF=0.5922819) X,/out0 (OFF=0.5922819) Y,/out0 (OFF=0.5956376) X,/out0 (OFF=0.5956376) Y,/out0 (OFF=0.5989933) X,/out0 (OFF=0.5989933) Y,/out0 (OFF=0.602349) X,/out0 (OFF=0.602349) Y,/out0 (OFF=0.6057047) X,/out0 (OFF=0.6057047) Y,/out0 (OFF=0.6090604) X,/out0 (OFF=0.6090604) Y,/out0 (OFF=0.6124161) X,/out0 (OFF=0.6124161) Y,/out0 (OFF=0.6157718) X,/out0 (OFF=0.6157718) Y,/out0 (OFF=0.6191275) X,/out0 (OFF=0.6191275) Y,/out0 (OFF=0.6224832) X,/out0 (OFF=0.6224832) Y,/out0 (OFF=0.6258389) X,/out0 (OFF=0.6258389) Y,/out0 (OFF=0.6291946) X,/out0 (OFF=0.6291946) Y,/out0 (OFF=0.6325503) X,/out0 (OFF=0.6325503) Y,/out0 (OFF=0.635906) X,/out0 (OFF=0.635906) Y,/out0 (OFF=0.6392617) X,/out0 (OFF=0.6392617) Y,/out0 (OFF=0.6426174) X,/out0 (OFF=0.6426174) Y,/out0 (OFF=0.6459732) X,/out0 (OFF=0.6459732) Y,/out0 (OFF=0.6493289) X,/out0 (OFF=0.6493289) Y,/out0 (OFF=0.6526846) X,/out0 (OFF=0.6526846) Y,/out0 (OFF=0.6560403) X,/out0 (OFF=0.6560403) Y,/out0 (OFF=0.659396) X,/out0 (OFF=0.659396) Y,/out0 (OFF=0.6627517) X,/out0 (OFF=0.6627517) Y,/out0 (OFF=0.6661074) X,/out0 (OFF=0.6661074) Y,/out0 (OFF=0.6694631) X,/out0 (OFF=0.6694631) Y,/out0 (OFF=0.6728188) X,/out0 (OFF=0.6728188) Y,/out0 (OFF=0.6761745) X,/out0 (OFF=0.6761745) Y,/out0 (OFF=0.6795302) X,/out0 (OFF=0.6795302) Y,/out0 (OFF=0.6828859) X,/out0 (OFF=0.6828859) Y,/out0 (OFF=0.6862416) X,/out0 (OFF=0.6862416) Y,/out0 (OFF=0.6895973) X,/out0 (OFF=0.6895973) Y,/out0 (OFF=0.692953) X,/out0 (OFF=0.692953) Y,/out0 (OFF=0.6963087) X,/out0 (OFF=0.6963087) Y,/out0 (OFF=0.6996644) X,/out0 (OFF=0.6996644) Y,/out0 (OFF=0.7030201) X,/out0 (OFF=0.7030201) Y,/out0 (OFF=0.7063758) X,/out0 (OFF=0.7063758) Y,/out0 (OFF=0.7097315) X,/out0 (OFF=0.7097315) Y,/out0 (OFF=0.7130872) X,/out0 (OFF=0.7130872) Y,/out0 (OFF=0.716443) X,/out0 (OFF=0.716443) Y,/out0 (OFF=0.7197987) X,/out0 (OFF=0.7197987) Y,/out0 (OFF=0.7231544) X,/out0 (OFF=0.7231544) Y,/out0 (OFF=0.7265101) X,/out0 (OFF=0.7265101) Y,/out0 (OFF=0.7298658) X,/out0 (OFF=0.7298658) Y,/out0 (OFF=0.7332215) X,/out0 (OFF=0.7332215) Y,/out0 (OFF=0.7365772) X,/out0 (OFF=0.7365772) Y,/out0 (OFF=0.7399329) X,/out0 (OFF=0.7399329) Y,/out0 (OFF=0.7432886) X,/out0 (OFF=0.7432886) Y,/out0 (OFF=0.7466443) X,/out0 (OFF=0.7466443) Y,/out0 (OFF=0.75) X,/out0 (OFF=0.75) Y
0,0.182596656,0,0.182583236,0,0.182599734,0,0.182601788,0,0.1825997,0,0.182593598,0,0.182608132,0,0.182610621,0,0.182613244,0,0.182615987,0,0.182619058,0,0.182622011,0,0.1826257,0,0.182629359,0,0.182534816,0,0.182634861,0,0.18264184,0,0.182646526,0,0.182650746,0,0.182656844,0,0.182662474,0,0.182668438,0,0.182674759,0,0.182681401,0,0.182688521,0,0.182695646,0,0.182705498,0,0.182712096,0,0.182721018,0,0.182731332,0,0.182740016,0,0.182750424,0,0.182760983,0,0.18277251,0,0.182784454,0,0.18279702,0,0.182810207,0,0.182824049,0,0.182838571,0,0.182853803,0,0.182869772,0,0.18288651,0,0.18290405,0,0.182922425,0,0.182941674,0,0.182961834,0,0.182982949,0,0.183005065,0,0.18302823,0,0.183052499,0,0.183077932,0,0.183104592,0,0.183132553,0,0.183161895,0,0.183192707,0,0.183225092,0,0.183259162,0,0.183295051,0,0.183332907,0,0.183372231,0,0.183415143,0,0.183460091,0,0.183507909,0,0.183558905,0,0.183613518,0,0.183672256,0,0.183735764,0,0.183804846,0,0.183880667,0,0.183964274,0,0.184054677,0,0.184163143,0,0.184284611,0,0.184427002,0,0.184590855,0,0.184798592,0,0.185070891,0,0.185423967,0,0.185876009,0,0.186446108,0,0.187139746,0,0.187938835,0,0.188842574,0,0.18984018,0,0.190926254,0,0.19209289,0,0.193338431,0,0.194666352,0,0.196082912,0,0.197595526,0,0.199212837,0,0.200944706,0,0.202802527,0,0.204799382,0,0.206950774,0,0.209276059,0,0.21180036,0,0.214557271,0,0.217596448,0,0.221001658,0,0.224902695,0,0.229478047,0,0.23500761,0,0.241927737,0,0.251035657,0,0.263773173,0,0.283522792,0,0.320824469,0,0.44379625,0,0.834141237,0,1.133819886,0,1.265620078,0,1.341819594,0,1.392562031,0,1.411545786,0,1.411979564,0,1.412293053,0,1.412459565,0,1.412501315,0,1.412518565,0,1.412529278,0,1.41253707,0,1.412543202,0,1.412548255,0,1.412552548,0,1.412556273,0,1.412559554,0,1.41256248,0,1.412565114,0,1.412567502,0,1.412569683,0,1.412571683,0,1.412573527,0,1.412575234,0,1.412576819,0,1.412578295,0,1.412579673,0,1.412580964,0,1.412582175,0,1.412583314,0,1.412584387,0,1.412585399,0,1.412586356,0,1.412587261,0,1.41258812,0,1.412588934,0,1.412589708,0,1.412590444,0,1.412591145,0,1.412591813
2.00E-05,0.182599712,2.00E-05,0.182601508,2.00E-05,0.182603491,2.00E-05,0.182605596,2.00E-05,0.182607849,2.00E-05,0.182610259,2.00E-05,0.182612878,2.00E-05,0.18261566,2.00E-05,0.182618637,2.00E-05,0.182621819,2.00E-05,0.182625217,2.00E-05,0.182628843,2.00E-05,0.18263271,2.00E-05,0.182636828,2.00E-05,0.182641035,2.00E-05,0.182645868,2.00E-05,0.182650826,2.00E-05,0.182656085,2.00E-05,0.182661663,2.00E-05,0.182667579,2.00E-05,0.182673843,2.00E-05,0.182680474,2.00E-05,0.182687488,2.00E-05,0.182694901,2.00E-05,0.18270273,2.00E-05,0.182710993,2.00E-05,0.182719715,2.00E-05,0.182728898,2.00E-05,0.182738578,2.00E-05,0.182748771,2.00E-05,0.182759491,2.00E-05,0.182770767,2.00E-05,0.182782619,2.00E-05,0.18279507,2.00E-05,0.182808144,2.00E-05,0.182821866,2.00E-05,0.182836262,2.00E-05,0.18285136,2.00E-05,0.182867188,2.00E-05,0.182883777,2.00E-05,0.182901157,2.00E-05,0.182919364,2.00E-05,0.182938433,2.00E-05,0.182958402,2.00E-05,0.182979314,2.00E-05,0.183001211,2.00E-05,0.183024143,2.00E-05,0.183048161,2.00E-05,0.183073324,2.00E-05,0.183099693,2.00E-05,0.183127339,2.00E-05,0.183156338,2.00E-05,0.183186777,2.00E-05,0.183218752,2.00E-05,0.183252372,2.00E-05,0.183287762,2.00E-05,0.183325063,2.00E-05,0.183364439,2.00E-05,0.183406081,2.00E-05,0.183450171,2.00E-05,0.183497084,2.00E-05,0.183547028,2.00E-05,0.183600411,2.00E-05,0.18365769,2.00E-05,0.183719432,2.00E-05,0.183786344,2.00E-05,0.183859324,2.00E-05,0.183939534,2.00E-05,0.184028504,2.00E-05,0.184144859,2.00E-05,0.184262319,2.00E-05,0.184399323,2.00E-05,0.184562111,2.00E-05,0.184760761,2.00E-05,0.185028447,1.27E-05,0.185123449,1.13E-05,0.185435843,1.03E-05,0.185853138,5.00E-06,0.186125291,5.00E-06,0.186753949,5.00E-06,0.187497709,5.00E-06,0.188346383,5.00E-06,0.18929354,5.00E-06,0.190333525,8.85E-06,0.191881311,8.99E-06,0.193129863,9.15E-06,0.194427633,9.31E-06,0.195847651,9.47E-06,0.197365255,9.64E-06,0.198989315,9.81E-06,0.200729947,9.98E-06,0.202598702,1.02E-05,0.204684629,1.03E-05,0.206863207,1.05E-05,0.209219958,1.07E-05,0.211779064,1.08E-05,0.214572609,1.09E-05,0.21764489,1.10E-05,0.221068029,1.10E-05,0.224963857,1.09E-05,0.229496959,1.07E-05,0.234920274,1.05E-05,0.241632534,1.02E-05,0.250288213,5.00E-06,0.256301659,5.00E-06,0.271585711,5.00E-06,0.296899495,1.25E-06,0.326861227,1.25E-06,0.472613882,3.13E-07,0.841264998,3.13E-07,1.137920015,1.25E-06,1.275989004,3.13E-07,1.343378685,3.13E-07,1.393476484,1.25E-06,1.411611124,3.13E-07,1.411995898,2.92E-06,1.412362296,1.25E-06,1.412470576,5.00E-06,1.4125109,2.00E-05,1.412536501,2.00E-05,1.412542901,2.00E-05,1.41254764,2.00E-05,1.412552117,2.00E-05,1.412555939,2.00E-05,1.412559284,2.00E-05,1.412562254,2.00E-05,1.412564922,2.00E-05,1.41256748,2.00E-05,1.412569653,2.00E-05,1.41257165,2.00E-05,1.412573495,2.00E-05,1.412575203,2.00E-05,1.412576792,2.00E-05,1.412578273,2.00E-05,1.412579656,2.00E-05,1.412580953,2.00E-05,1.412582169,2.00E-05,1.412583313,2.00E-05,1.412584392,2.00E-05,1.41258541,2.00E-05,1.412586372,2.00E-05,1.41258728,2.00E-05,1.412588146,2.00E-05,1.412588965,2.00E-05,1.412589744,2.00E-05,1.412590485,2.00E-05,1.412591191,2.00E-05,1.412591863,2.00E-05,1.412592505,2.00E-05,1.412593118
4.00E-05,0.182603169,4.00E-05,0.182605249,4.00E-05,0.182607484,4.00E-05,0.182609882,4.00E-05,0.182612453,4.00E-05,0.182615206,4.00E-05,0.182618152,4.00E-05,0.182621302,4.00E-05,0.182624666,4.00E-05,0.182628257,4.00E-05,0.182632086,4.00E-05,0.182636165,4.00E-05,0.182640508,4.00E-05,0.182645127,4.00E-05,0.182650018,4.00E-05,0.182655248,4.00E-05,0.18266078,4.00E-05,0.182666644,4.00E-05,0.182672857,4.00E-05,0.182679435,4.00E-05,0.182686393,4.00E-05,0.182693749,4.00E-05,0.182701519,4.00E-05,0.182709722,4.00E-05,0.182718376,4.00E-05,0.1827275,4.00E-05,0.182737113,4.00E-05,0.182747236,4.00E-05,0.182757889,4.00E-05,0.182769094,4.00E-05,0.182780873,4.00E-05,0.18279325,4.00E-05,0.182806248,4.00E-05,0.182819894,4.00E-05,0.182834212,4.00E-05,0.18284923,4.00E-05,0.182864978,4.00E-05,0.182881485,4.00E-05,0.182898784,4.00E-05,0.182916907,4.00E-05,0.182935893,4.00E-05,0.182955778,4.00E-05,0.182976606,4.00E-05,0.182998419,4.00E-05,0.183021267,4.00E-05,0.183045202,4.00E-05,0.183070281,4.00E-05,0.183096569,4.00E-05,0.183124135,4.00E-05,0.183153056,4.00E-05,0.183183419,4.00E-05,0.183215322,4.00E-05,0.183248876,4.00E-05,0.183284205,4.00E-05,0.183321455,4.00E-05,0.183360789,4.00E-05,0.183402403,4.00E-05,0.183446523,4.00E-05,0.183493416,4.00E-05,0.183543409,4.00E-05,0.183596872,4.00E-05,0.183654294,4.00E-05,0.183716255,4.00E-05,0.183783492,4.00E-05,0.183856943,4.00E-05,0.18393783,4.00E-05,0.184027768,4.00E-05,0.184128951,4.00E-05,0.184244414,4.00E-05,0.184380725,3.98E-05,0.184537588,3.87E-05,0.184710746,3.73E-05,0.184918498,3.60E-05,0.185175288,3.42E-05,0.185489862,2.47E-05,0.185542687,2.19E-05,0.185893871,1.96E-05,0.186339591,1.29E-05,0.186578907,1.24E-05,0.187254283,1.21E-05,0.188047404,1.19E-05,0.188947662,1.18E-05,0.189949367,1.19E-05,0.191044752,1.63E-05,0.192730072,1.66E-05,0.194052262,1.68E-05,0.195463273,1.72E-05,0.196977996,1.75E-05,0.198601295,1.78E-05,0.200343434,1.82E-05,0.202216411,1.85E-05,0.204234155,1.89E-05,0.206420914,1.92E-05,0.208781311,1.96E-05,0.211347293,1.99E-05,0.214151147,2.03E-05,0.217237898,2.05E-05,0.220678353,2.06E-05,0.224577172,2.06E-05,0.229080232,2.05E-05,0.234428688,2.01E-05,0.240978926,1.97E-05,0.249323536,1.91E-05,0.260515314,1.30E-05,0.267080342,1.27E-05,0.288210309,1.22E-05,0.327931322,3.75E-06,0.343931951,2.72E-06,0.517623678,9.38E-07,0.862983581,9.38E-07,1.14811894,3.75E-06,1.295911663,9.38E-07,1.346885082,9.38E-07,1.395730233,3.27E-06,1.411697513,9.38E-07,1.41201995,5.68E-06,1.412411325,3.75E-06,1.412482307,1.49E-05,1.412523946,3.78E-05,1.412546108,4.00E-05,1.412551707,4.00E-05,1.412555459,4.00E-05,1.412558826,4.00E-05,1.412561828,4.00E-05,1.412564528,4.00E-05,1.412566974,4.00E-05,1.412569206,4.00E-05,1.412571251,4.00E-05,1.412573135,4.00E-05,1.412574877,4.00E-05,1.412576493,4.00E-05,1.412577998,4.00E-05,1.412579403,4.00E-05,1.412580718,4.00E-05,1.412581952,4.00E-05,1.412583111,4.00E-05,1.412584202,4.00E-05,1.412585231,4.00E-05,1.412586205,4.00E-05,1.412587125,4.00E-05,1.412587997,4.00E-05,1.412588824,4.00E-05,1.412589611,4.00E-05,1.412590359,4.00E-05,1.412591071,4.00E-05,1.412591749,4.00E-05,1.412592397,4.00E-05,1.412593015,4.00E-05,1.412593606,4.00E-05,1.412594171
6.00E-05,0.182606978,6.00E-05,0.182609339,6.00E-05,0.182611871,6.00E-05,0.182614583,6.00E-05,0.182617486,6.00E-05,0.182620589,6.00E-05,0.182623906,6.00E-05,0.182627445,6.00E-05,0.182631221,6.00E-05,0.182635244,6.00E-05,0.182639527,6.00E-05,0.182644084,6.00E-05,0.182648928,6.00E-05,0.182654073,6.00E-05,0.182659533,6.00E-05,0.182665323,6.00E-05,0.182671458,6.00E-05,0.182677954,6.00E-05,0.182684827,6.00E-05,0.182692093,6.00E-05,0.182699771,6.00E-05,0.182707877,6.00E-05,0.18271643,6.00E-05,0.182725449,6.00E-05,0.182734952,6.00E-05,0.182744961,6.00E-05,0.182755495,6.00E-05,0.182766577,6.00E-05,0.182778228,6.00E-05,0.182790471,6.00E-05,0.182803331,6.00E-05,0.182816832,6.00E-05,0.182831,6.00E-05,0.182845862,6.00E-05,0.182861446,6.00E-05,0.182877784,6.00E-05,0.182894906,6.00E-05,0.182912845,6.00E-05,0.182931638,6.00E-05,0.182951322,6.00E-05,0.182971939,6.00E-05,0.182993532,6.00E-05,0.183016148,6.00E-05,0.18303984,6.00E-05,0.183064664,6.00E-05,0.183090681,6.00E-05,0.183117961,6.00E-05,0.183146578,6.00E-05,0.183176619,6.00E-05,0.183208178,6.00E-05,0.183241362,6.00E-05,0.183276294,6.00E-05,0.183313114,6.00E-05,0.183351983,6.00E-05,0.183393088,6.00E-05,0.183436649,6.00E-05,0.183482926,6.00E-05,0.183532228,6.00E-05,0.18358493,6.00E-05,0.183641485,6.00E-05,0.183702466,6.00E-05,0.183768578,6.00E-05,0.183840729,6.00E-05,0.183920103,6.00E-05,0.184008271,6.00E-05,0.18410738,6.00E-05,0.18422043,6.00E-05,0.184351744,6.00E-05,0.18450772,6.00E-05,0.184695216,5.98E-05,0.184926518,5.87E-05,0.185196721,5.73E-05,0.185533049,5.60E-05,0.185952751,5.42E-05,0.186440502,4.43E-05,0.186510105,3.94E-05,0.186886378,3.46E-05,0.187298652,2.50E-05,0.187392895,2.35E-05,0.188102217,2.27E-05,0.188950482,2.22E-05,0.189914338,2.20E-05,0.190983499,2.19E-05,0.192146405,2.74E-05,0.194051521,2.78E-05,0.195482405,2.81E-05,0.196994922,2.86E-05,0.198644141,2.91E-05,0.200417704,2.96E-05,0.202327766,3.01E-05,0.204389185,3.07E-05,0.206619763,3.14E-05,0.209083413,3.20E-05,0.211726935,3.26E-05,0.214627421,3.31E-05,0.217839265,3.37E-05,0.221454851,3.41E-05,0.225611371,3.44E-05,0.230467447,3.45E-05,0.236260323,3.44E-05,0.243441257,3.40E-05,0.252691109,3.34E-05,0.265310804,3.26E-05,0.284116588,2.47E-05,0.291781278,2.42E-05,0.3359947,1.50E-05,0.348614238,8.75E-06,0.400916537,5.66E-06,0.623589861,2.19E-06,0.908524559,2.19E-06,1.167682995,8.75E-06,1.330041386,2.19E-06,1.353701181,2.19E-06,1.399975965,7.32E-06,1.411856634,2.19E-06,1.412064389,1.01E-05,1.412457154,8.75E-06,1.412495721,2.67E-05,1.412533123,5.78E-05,1.412553851,6.00E-05,1.412557702,6.00E-05,1.412561024,6.00E-05,1.412563844,6.00E-05,1.412566377,6.00E-05,1.412568674,6.00E-05,1.412570772,6.00E-05,1.412572698,6.00E-05,1.412574472,6.00E-05,1.412576122,6.00E-05,1.412577655,6.00E-05,1.412579084,6.00E-05,1.41258042,6.00E-05,1.412581673,6.00E-05,1.412582849,6.00E-05,1.412583956,6.00E-05,1.412585,6.00E-05,1.412585985,6.00E-05,1.412586917,6.00E-05,1.4125878,6.00E-05,1.412588638,6.00E-05,1.412589433,6.00E-05,1.412590189,6.00E-05,1.412590909,6.00E-05,1.412591595,6.00E-05,1.412592249,6.00E-05,1.412592874,6.00E-05,1.41259347,6.00E-05,1.412594041,6.00E-05,1.412594587,6.00E-05,1.412595111
