/Vin X,/Vin Y,/out0 X,/out0 Y
0,0.75,0,1.412591813378306
2e-05,0.75,2e-05,1.412591812514707
4e-05,0.75,4e-05,1.41259181309392
6.000000000000001e-05,0.75,6.000000000000001e-05,1.41259181324886
8.000000000000001e-05,0.75,8.000000000000001e-05,1.412591813176872
0.0001,0.75,0.0001,1.412591813218951
0.00012,0.75,0.00012,1.412591813202225
0.00014,0.75,0.00014,1.412591813220297
0.00016,0.75,0.00016,1.412591813212602
0.00018,0.75,0.00018,1.412591813227051
0.0002,0.75,0.0002,1.412591813218714
0.00022,0.75,0.00022,1.412591813237959
0.00024,0.75,0.00024,1.412591813226956
0.00026,0.75,0.00026,1.412591813240754
0.00028,0.75,0.00028,1.412591813236411
0.0003,0.75,0.0003,1.412591813244924
0.00032,0.75,0.00032,1.412591813240888
0.00034,0.75,0.00034,1.412591813252468
0.00036,0.75,0.00036,1.412591813245651
0.00038,0.75,0.00038,1.412591813258738
0.0004,0.75,0.0004,1.412591813252563
0.00042,0.75,0.00042,1.412591813262192
0.00044,0.75,0.00044,1.412591813259385
0.00046,0.75,0.00046,1.412591813264686
0.00048,0.75,0.00048,1.412591813264888
0.0005,0.75,0.0005,1.412591813270993
0.0005200000000000001,0.75,0.0005200000000000001,1.412591813267315
0.0005400000000000001,0.75,0.0005400000000000001,1.412591813275121
0.0005600000000000002,0.75,0.0005600000000000002,1.412591813273831
0.0005800000000000002,0.75,0.0005800000000000002,1.41259181328181
0.0006000000000000003,0.75,0.0006000000000000003,1.412591813276474
0.0006200000000000003,0.75,0.0006200000000000003,1.412591813285722
0.0006400000000000004,0.75,0.0006400000000000004,1.41259181328184
0.0006600000000000004,0.75,0.0006600000000000004,1.412591813288804
0.0006800000000000005,0.75,0.0006800000000000005,1.412591813283513
0.0007000000000000005,0.75,0.0007000000000000005,1.412591813294304
0.0007200000000000006,0.75,0.0007200000000000006,1.41259181328408
0.0007400000000000006,0.75,0.0007400000000000006,1.41259181330167
0.0007600000000000007,0.75,0.0007600000000000007,1.412591813285877
0.0007800000000000007,0.75,0.0007800000000000007,1.41259181330769
0.0008000000000000008,0.75,0.0008000000000000008,1.412591813284631
0.0008200000000000008,0.75,0.0008200000000000008,1.412591813314171
0.0008400000000000009,0.75,0.0008400000000000009,1.412591813286365
0.000860000000000001,0.75,0.000860000000000001,1.412591813315327
0.000880000000000001,0.75,0.000880000000000001,1.41259181329046
0.0009000000000000011,0.75,0.0009000000000000011,1.41259181331877
0.0009200000000000011,0.75,0.0009200000000000011,1.41259181329044
0.0009400000000000012,0.75,0.0009400000000000012,1.412591813323394
0.0009600000000000012,0.75,0.0009600000000000012,1.412591813292359
0.0009800000000000013,0.75,0.0009800000000000013,1.412591813329354
0.001000000000000001,0.75,0.001000000000000001,1.412591813293263
0.001020000000000001,0.75,0.001020000000000001,1.412591813331983
0.001040000000000001,0.75,0.001040000000000001,1.412591813291552
0.001060000000000001,0.75,0.001060000000000001,1.412591813335591
0.001080000000000002,0.75,0.001080000000000002,1.412591813296828
0.001100000000000002,0.75,0.001100000000000002,1.41259181333211
0.001120000000000002,0.75,0.001120000000000002,1.41259181330083
0.001140000000000002,0.75,0.001140000000000002,1.412591813336912
0.001160000000000002,0.75,0.001160000000000002,1.412591813297515
0.001180000000000002,0.75,0.001180000000000002,1.412591813340544
0.001200000000000002,0.75,0.001200000000000002,1.412591813299902
0.001220000000000002,0.75,0.001220000000000002,1.412591813345172
0.001240000000000002,0.75,0.001240000000000002,1.412591813299214
0.001260000000000002,0.75,0.001260000000000002,1.412591813345912
0.001280000000000002,0.75,0.001280000000000002,1.412591813304214
0.001300000000000002,0.75,0.001300000000000002,1.412591813345661
0.001320000000000002,0.75,0.001320000000000002,1.412591813307178
0.001340000000000002,0.75,0.001340000000000002,1.412591813345885
0.001360000000000002,0.75,0.001360000000000002,1.412591813305306
0.001380000000000002,0.75,0.001380000000000002,1.412591813349988
0.001400000000000002,0.75,0.001400000000000002,1.412591813306453
0.001420000000000002,0.75,0.001420000000000002,1.412591813350777
0.001440000000000002,0.75,0.001440000000000002,1.412591813308504
0.001460000000000003,0.75,0.001460000000000003,1.412591813353445
0.001480000000000003,0.75,0.001480000000000003,1.412591813308375
0.001500000000000003,0.75,0.001500000000000003,1.412591813352331
0.001520000000000003,0.75,0.001520000000000003,1.412591813308245
0.001540000000000003,0.75,0.001540000000000003,1.412591813355519
0.001560000000000003,0.75,0.001560000000000003,1.412591813312368
0.001580000000000003,0.75,0.001580000000000003,1.412591813355498
0.001600000000000003,0.75,0.001600000000000003,1.412591813310951
0.001620000000000003,0.75,0.001620000000000003,1.412591813358723
0.001640000000000003,0.75,0.001640000000000003,1.412591813313908
0.001660000000000003,0.75,0.001660000000000003,1.412591813358016
0.001680000000000003,0.75,0.001680000000000003,1.412591813312535
0.001700000000000003,0.75,0.001700000000000003,1.41259181336174
0.001720000000000003,0.75,0.001720000000000003,1.412591813311989
0.001740000000000003,0.75,0.001740000000000003,1.412591813362987
0.001760000000000003,0.75,0.001760000000000003,1.412591813312002
0.001780000000000003,0.75,0.001780000000000003,1.412591813364792
0.001800000000000003,0.75,0.001800000000000003,1.412591813311845
0.001820000000000003,0.75,0.001820000000000003,1.412591813363238
0.001840000000000004,0.75,0.001840000000000004,1.412591813315138
0.001860000000000004,0.75,0.001860000000000004,1.412591813361016
0.001880000000000004,0.75,0.001880000000000004,1.412591813317761
0.001900000000000004,0.75,0.001900000000000004,1.412591813361306
0.001920000000000004,0.75,0.001920000000000004,1.412591813318256
0.001940000000000004,0.75,0.001940000000000004,1.412591813358682
0.001960000000000004,0.75,0.001960000000000004,1.412591813324165
0.001980000000000004,0.75,0.001980000000000004,1.412591813357114
0.002000000000000004,0.75,0.002000000000000004,1.41259181332558
0.002020000000000004,0.75,0.002020000000000004,1.412591813359094
0.002040000000000004,0.75,0.002040000000000004,1.412591813324702
0.002060000000000004,0.75,0.002060000000000004,1.412591813357778
0.002080000000000004,0.75,0.002080000000000004,1.412591813327276
0.002100000000000004,0.75,0.002100000000000004,1.412591813359644
0.002120000000000004,0.75,0.002120000000000004,1.412591813328829
0.002140000000000004,0.75,0.002140000000000004,1.412591813360784
0.002160000000000004,0.75,0.002160000000000004,1.412591813325543
0.002180000000000004,0.75,0.002180000000000004,1.412591813361825
0.002200000000000004,0.75,0.002200000000000004,1.412591813327933
0.002220000000000005,0.75,0.002220000000000005,1.412591813360656
0.002240000000000005,0.75,0.002240000000000005,1.412591813325311
0.002260000000000005,0.75,0.002260000000000005,1.412591813363021
0.002280000000000005,0.75,0.002280000000000005,1.412591813326912
0.002300000000000005,0.75,0.002300000000000005,1.412591813360324
0.002320000000000005,0.75,0.002320000000000005,1.412591813332083
0.002340000000000005,0.75,0.002340000000000005,1.412591813358409
0.002360000000000005,0.75,0.002360000000000005,1.412591813333115
0.002380000000000005,0.75,0.002380000000000005,1.412591813357361
0.002400000000000005,0.75,0.002400000000000005,1.412591813333532
0.002420000000000005,0.75,0.002420000000000005,1.412591813357385
0.002440000000000005,0.75,0.002440000000000005,1.412591813331969
0.002460000000000005,0.75,0.002460000000000005,1.412591813360565
0.002480000000000005,0.75,0.002480000000000005,1.412591813332127
0.002500000000000005,0.75,0.002500000000000005,1.41259181335953
0.002520000000000005,0.75,0.002520000000000005,1.41259181333571
0.002540000000000005,0.75,0.002540000000000005,1.412591813354408
0.002560000000000005,0.75,0.002560000000000005,1.412591813339839
0.002580000000000005,0.75,0.002580000000000005,1.412591813354677
0.002600000000000006,0.75,0.002600000000000006,1.412591813342871
0.002620000000000006,0.75,0.002620000000000006,1.412591813351553
0.002640000000000006,0.75,0.002640000000000006,1.412591813344867
0.002660000000000006,0.75,0.002660000000000006,1.412591813351113
0.002680000000000006,0.75,0.002680000000000006,1.412591813344879
0.002700000000000006,0.75,0.002700000000000006,1.412591813352098
0.002720000000000006,0.75,0.002720000000000006,1.412591813343219
0.002740000000000006,0.75,0.002740000000000006,1.412591813352552
0.002760000000000006,0.75,0.002760000000000006,1.412591813343087
0.002780000000000006,0.75,0.002780000000000006,1.412591813352224
0.002800000000000006,0.75,0.002800000000000006,1.412591813344017
0.002820000000000006,0.75,0.002820000000000006,1.412591813352221
0.002840000000000006,0.75,0.002840000000000006,1.412591813346018
0.002860000000000006,0.75,0.002860000000000006,1.412591813348158
0.002880000000000006,0.75,0.002880000000000006,1.41259181334847
0.002900000000000006,0.75,0.002900000000000006,1.412591813348823
0.002920000000000006,0.75,0.002920000000000006,1.412591813347613
0.002940000000000006,0.75,0.002940000000000006,1.412591813347816
0.002960000000000006,0.75,0.002960000000000006,1.412591813349624
0.002980000000000007,0.75,0.002980000000000007,1.412591813347361
0.003000000000000007,0.75,0.003000000000000007,1.41259181335126
