/out0 X,/out0 YRe,/out0 YReImag,/out1 X,/out1 YRe,/out1 YReImag,/Vin X,/Vin YRe,/Vin YReImag
140000000,0.001955667508570276,-0.001347574658266034,140000000,3.915192819430237e-09,2.135869982631207e-08,140000000,0.025,0
146666666.6666667,0.001861459124126789,-0.001427565456722417,146666666.6666667,6.345647303246958e-09,2.137021965482552e-08,146666666.6666667,0.025,0
153333333.3333333,0.001766354639755069,-0.001497219622045305,153333333.3333333,8.736128831541725e-09,2.110391729084242e-08,153333333.3333333,0.025,0
160000000,0.001671189916251429,-0.001557473624597744,160000000,1.105710640889945e-08,2.057611130457773e-08,160000000,0.025,0
166666666.6666667,0.001576610640331317,-0.001609191513999947,166666666.6666667,1.328258746931758e-08,1.980513091141362e-08,166666666.6666667,0.025,0
173333333.3333333,0.001483113424101479,-0.001653162900744808,173333333.3333333,1.539001518651168e-08,1.881088022482654e-08,173333333.3333333,0.025,0
180000000,0.001391078049704087,-0.001690105071390567,180000000,1.736016348356757e-08,1.761443521315764e-08,180000000,0.025,0
186666666.6666666,0.001300792661975898,-0.00172066733788189,186666666.6666666,1.917702065373851e-08,1.623766839657666e-08,186666666.6666666,0.025,0
193333333.3333333,0.001212473415571367,-0.001745436434110411,193333333.3333333,2.082765619732846e-08,1.470290062407744e-08,193333333.3333333,0.025,0
199999999.9999999,0.001126279796015485,-0.001764942239747722,199999999.9999999,2.230206872932871e-08,1.303258133748952e-08,199999999.9999999,0.025,0
206666666.6666666,0.001042326581790147,-0.00177966341255082,206666666.6666666,2.359301537419252e-08,1.124899935781376e-08,206666666.6666666,0.025,0
213333333.3333333,0.0009606932044370843,-0.001790032700836057,213333333.3333333,2.469582488957783e-08,9.374026003660627e-09,213333333.3333333,0.025,0
219999999.9999999,0.0008814310938753964,-0.001796441826127548,219999999.9999999,2.56081979182465e-08,7.428891669070355e-09,219999999.9999999,0.025,0
226666666.6666666,0.0008045694622216837,-0.001799245897217971,226666666.6666666,2.632999836107733e-08,5.433996129025873e-09,226666666.6666666,0.025,0
233333333.3333332,0.0007301198748432277,-0.001798767358379283,233333333.3333332,2.686304002172499e-08,3.408751969746209e-09,233333333.3333332,0.025,0
239999999.9999999,0.000658079876929806,-0.001795299496932145,239999999.9999999,2.721087250779241e-08,1.37145976915757e-09,239999999.9999999,0.025,0
246666666.6666665,0.0005884358817547179,-0.001789109546456509,246666666.6666665,2.737856999225708e-08,-6.607869770555203e-10,246666666.6666665,0.025,0
253333333.3333332,0.000521165479708842,-0.001780441425873314,253333333.3333332,2.737252592644577e-08,-2.672169643877146e-09,253333333.3333332,0.025,0
259999999.9999999,0.0004562392908361017,-0.001769518154687499,259999999.9999999,2.720025622101494e-08,-4.648187736569945e-09,259999999.9999999,0.025,0
266666666.6666665,0.0003936224561036957,-0.001756543982485752,266666666.6666665,2.687021282725362e-08,-6.57568051893132e-09,266666666.6666665,0.025,0
273333333.3333332,0.0003332758414946475,-0.001741706267561935,273333333.3333332,2.639160909282604e-08,-8.442829923150349e-09,273333333.3333332,0.025,0
279999999.9999999,0.0002751570128082815,-0.00172517713592812,279999999.9999999,2.577425776046239e-08,-1.023914756536041e-08,279999999.9999999,0.025,0
286666666.6666666,0.0002192210266592412,-0.001707114948350759,286666666.6666666,2.502842203934533e-08,-1.195544852433938e-08,286666666.6666666,0.025,0
293333333.3333333,0.0001654210735360523,-0.001687665599666023,293333333.3333333,2.416467981417279e-08,-1.358381432105132e-08,293333333.3333333,0.025,0
299999999.9999999,0.0001137090013843219,-0.001666963671507214,299999999.9999999,2.319380076700095e-08,-1.511754728369768e-08,299999999.9999999,0.025,0
306666666.6666666,6.403574235034671e-05,-0.0016451334568221,306666666.6666666,2.21266359685779e-08,-1.655111821666386e-08,306666666.6666666,0.025,0
313333333.3333333,1.635166083326789e-05,-0.001622289872136711,313333333.3333333,2.097401934306565e-08,-1.78801090248736e-08,313333333.3333333,0.025,0
320000000,-2.939316258897365e-05,-0.001598539271409375,320000000,1.974668031371057e-08,-1.910115169116075e-08,320000000,0.025,0
326666666.6666667,-7.324869959503901e-05,-0.001573980173469,326666666.6666667,1.845516688790054e-08,-2.021186476953706e-08,326666666.6666667,0.025,0
333333333.3333334,-0.0001152647853908163,-0.00154870391349551,333333333.3333334,1.710977842971074e-08,-2.121078834915295e-08,333333333.3333334,0.025,0
340000000.0000001,-0.0001554909651011111,-0.001522795227598481,340000000.0000001,1.572050738432976e-08,-2.209731826343317e-08,340000000.0000001,0.025,0
346666666.6666667,-0.0001939763689447012,-0.001496332778403686,346666666.6666667,1.429698925715029e-08,-2.287164016751807e-08,346666666.6666667,0.025,0
353333333.3333334,-0.0002307696110644053,-0.001469389628546588,353333333.3333334,1.284846019865224e-08,-2.353466398516054e-08,353333333.3333334,0.025,0
360000000.0000001,-0.0002659187078195642,-0.001442033668081248,360000000.0000001,1.138372160099036e-08,-2.408795912939309e-08,360000000.0000001,0.025,0
366666666.6666668,-0.000299471012040634,-0.001414328001088927,366666666.6666668,9.911111168612426e-09,-2.453369082724737e-08,366666666.6666668,0.025,0
373333333.3333335,-0.0003314731604822168,-0.001386331296090838,373333333.3333335,8.438479975308151e-09,-2.487455782548441e-08,373333333.3333335,0.025,0
380000000.0000002,-0.0003619710320887442,-0.001358098104321207,380000000.0000002,6.973175067824782e-09,-2.511373171425271e-08,380000000.0000002,0.025,0
386666666.6666669,-0.0003910097152144847,-0.001329679149410038,386666666.6666669,5.522027212407319e-09,-2.525479807919723e-08,386666666.6666669,0.025,0
393333333.3333336,-0.000418633482204053,-0.00130112159161714,393333333.3333336,4.091343411950694e-09,-2.530169967295004e-08,393333333.3333336,0.025,0
400000000.0000002,-0.000444885770062653,-0.001272469269354702,400000000.0000002,2.686903842150635e-09,-2.525868178235049e-08,400000000.0000002,0.025,0
406666666.6666669,-0.0004698091661488271,-0.00124376292042799,406666666.6666669,1.313962870383733e-09,-2.513023995577164e-08,406666666.6666669,0.025,0
413333333.3333336,-0.0004934453980463871,-0.00121504038513813,413333333.3333336,-2.274617118696473e-11,-2.492107024312919e-08,413333333.3333336,0.025,0
420000000.0000003,-0.0005158353268869011,-0.001186336793128401,420000000.0000003,-1.319002782063374e-09,-2.463602208747423e-08,420000000.0000003,0.025,0
426666666.666667,-0.000537018943547009,-0.001157684735638657,426666666.666667,-2.571087982735624e-09,-2.428005399165796e-08,426666666.666667,0.025,0
433333333.3333337,-0.0005570353672594399,-0.001129114424644951,433333333.3333337,-3.775770220909224e-09,-2.385819206577548e-08,433333333.3333337,0.025,0
440000000.0000004,-0.0005759228462275002,-0.001100653840173064,440000000.0000004,-4.93028881883928e-09,-2.33754915393824e-08,440000000.0000004,0.025,0
446666666.666667,-0.0005937187599531966,-0.001072328866963588,446666666.666667,-6.032335286424694e-09,-2.28370013005501e-08,446666666.666667,0.025,0
453333333.3333337,-0.0006104596229857981,-0.001044163421471502,453333333.3333337,-7.080032821797543e-09,-2.22477314970673e-08,453333333.3333337,0.025,0
460000000.0000004,-0.0006261810899160641,-0.001016179570131945,460000000.0000004,-8.071914317242348e-09,-2.161262421058193e-08,460000000.0000004,0.025,0
466666666.6666671,-0.0006409179614155888,-0.0009883976396866095,466666666.6666671,-9.00689917975622e-09,-2.093652718693318e-08,466666666.6666671,0.025,0
473333333.3333338,-0.0006547041911782714,-0.0009608363202752288,473333333.3333338,-9.884269265162457e-09,-2.022417057997132e-08,473333333.3333338,0.025,0
480000000.0000005,-0.0006675728936738777,-0.0009335127619211703,480000000.0000005,-1.070364421139592e-08,-1.94801466413107e-08,480000000.0000005,0.025,0
486666666.6666672,-0.0006795563525739117,-0.0009064426649928101,486666666.6666672,-1.146495643873886e-08,-1.870889226552687e-08,486666666.6666672,0.025,0
493333333.3333338,-0.0006906860298098084,-0.0008796403651164652,493333333.3333338,-1.216842606735335e-08,-1.791467427875612e-08,493333333.3333338,0.025,0
500000000.0000005,-0.0007009925751638817,-0.0008531189130020374,500000000.0000005,-1.281453598020978e-08,-1.710157734112658e-08,500000000.0000005,0.025,0
506666666.6666672,-0.0007105058363487669,-0.0008268901495772326,506666666.6666672,-1.340400723792961e-08,-1.627349431795295e-08,506666666.6666672,0.025,0
513333333.3333339,-0.0007192548695240444,-0.0008009647767842376,513333333.3333339,-1.393777502859713e-08,-1.543411896252136e-08,513333333.3333339,0.025,0
520000000.0000006,-0.0007272679502047836,-0.0007753524243566636,520000000.0000006,-1.441696531179351e-08,-1.458694074430037e-08,520000000.0000006,0.025,0
526666666.6666673,-0.000734572584515287,-0.0007500617128795262,526666666.6666673,-1.484287229256374e-08,-1.373524165086051e-08,526666666.6666673,0.025,0
533333333.333334,-0.0007411955207697672,-0.0007251003133600382,533333333.333334,-1.521693683828012e-08,-1.288209478779954e-08,533333333.333334,0.025,0
540000000.0000006,-0.0007471627613283994,-0.0007004750035788204,540000000.0000006,-1.554072592865936e-08,-1.203036460192873e-08,540000000.0000006,0.025,0
546666666.6666672,-0.0007524995747141885,-0.0006761917214030038,546666666.6666672,-1.581591320876929e-08,-1.118270855361453e-08,546666666.6666672,0.025,0
553333333.3333338,-0.0007572305079496567,-0.0006522556152690485,553333333.3333338,-1.604426069487534e-08,-1.034158006924698e-08,553333333.3333338,0.025,0
560000000.0000005,-0.0007613793991044612,-0.0006286710920026505,560000000.0000005,-1.6227601665642e-08,-9.509232610060213e-09,560000000.0000005,0.025,0
566666666.6666671,-0.0007649693900073345,-0.0006054418621363538,566666666.6666671,-1.636782475425793e-08,-8.687724701142493e-09,566666666.6666671,0.025,0
573333333.3333337,-0.0007680229391139974,-0.0005825709828728954,573333333.3333337,-1.646685924338424e-08,-7.878925772797613e-09,573333333.3333337,0.025,0
580000000.0000004,-0.0007705618345014924,-0.0005600608988173415,580000000.0000004,-1.652666155177733e-08,-7.08452267553967e-09,580000000.0000004,0.025,0
586666666.666667,-0.0007726072069700659,-0.0005379134806163035,586666666.666667,-1.654920289079838e-08,-6.306026740325615e-09,586666666.666667,0.025,0
593333333.3333336,-0.0007741795432246291,-0.0005161300616020894,593333333.3333336,-1.653645805964616e-08,-5.544781265291047e-09,593333333.3333336,0.025,0
600000000.0000002,-0.0007752986991211862,-0.0004947114725552706,600000000.0000002,-1.649039534078548e-08,-4.80196932101978e-09,600000000.0000002,0.025,0
606666666.6666669,-0.000775983912953901,-0.0004736580746851542,606666666.6666669,-1.641296745094477e-08,-4.078621776601939e-09,606666666.6666669,0.025,0
613333333.3333335,-0.0007762538187671771,-0.0004529697909064484,613333333.3333335,-1.630610349820173e-08,-3.375625458503706e-09,613333333.3333335,0.025,0
620000000.0000001,-0.0007761264596674756,-0.0004326461355127303,620000000.0000001,-1.617170189236898e-08,-2.693731364648749e-09,620000000.0000001,0.025,0
626666666.6666667,-0.0007756193011239429,-0.0004126862423139135,626666666.6666667,-1.601162415346313e-08,-2.033562864868016e-09,626666666.6666667,0.025,0
633333333.3333334,-0.0007747492442363767,-0.0003930888913172445,633333333.3333334,-1.582768956168105e-08,-1.395623828092485e-09,633333333.3333334,0.025,0
640000000,-0.0007735326389519597,-0.0003738525340222592,640000000,-1.562167059166887e-08,-7.803066248919197e-10,640000000,0.025,0
646666666.6666666,-0.0007719852972239425,-0.0003549753173929601,646666666.6666666,-1.539528907431653e-08,-1.878999615309318e-10,646666666.6666666,0.025,0
653333333.3333333,-0.0007701225060841372,-0.0003364551065729558,653333333.3333333,-1.515021302967417e-08,3.814034908730833e-10,653333333.3333333,0.025,0
659999999.9999999,-0.0007679590406242172,-0.000318289506400645,659999999.9999999,-1.488805411632811e-08,9.274997022908315e-10,659999999.9999999,0.025,0
666666666.6666665,-0.0007655091768750347,-0.0003004758817791907,666666666.6666665,-1.461036564409298e-08,1.45036614900397e-09,666666666.6666665,0.025,0
673333333.3333331,-0.0007627867045597267,-0.0002830113769585157,673333333.3333331,-1.431864109876285e-08,1.950054956801456e-09,673333333.3333331,0.025,0
679999999.9999998,-0.0007598049397156057,-0.0002658929337787178,679999999.9999998,-1.40143131301786e-08,2.426686336274277e-09,679999999.9999998,0.025,0
686666666.6666664,-0.0007565767371835747,-0.0002491173089178393,686666666.6666664,-1.36987529573679e-08,2.880442320238862e-09,686666666.6666664,0.025,0
693333333.333333,-0.0007531145029346531,-0.0002326810902002678,693333333.333333,-1.33732701466897e-08,3.311560809047345e-09,693333333.333333,0.025,0
699999999.9999996,-0.000749430206241385,-0.000216580711998454,699999999.9999996,-1.303911272201942e-08,3.720329926985647e-09,699999999.9999996,0.025,0
706666666.6666663,-0.0007455353916770927,-0.0002008124697808206,706666666.6666663,-1.26974675684477e-08,4.107082689549089e-09,706666666.6666663,0.025,0
713333333.3333329,-0.0007414411909403845,-0.0001853725338370044,713333333.3333329,-1.234946109365771e-08,4.472191979422959e-09,713333333.3333329,0.025,0
719999999.9999995,-0.0007371583344934315,-0.0001702569622227812,719999999.9999995,-1.199616011373232e-08,4.816065826629422e-09,719999999.9999995,0.025,0
726666666.6666662,-0.00073269716301018,-0.0001554617129632571,726666666.6666662,-1.16385729328074e-08,5.139142986725604e-09,726666666.6666662,0.025,0
733333333.3333328,-0.0007280676386308509,-0.000140982655544697,733333333.3333328,-1.127765058836555e-08,5.441888809569128e-09,733333333.3333328,0.025,0
739999999.9999994,-0.0007232793560119692,-0.0001268155817320568,739999999.9999994,-1.091428823630323e-08,5.724791389859093e-09,739999999.9999994,0.025,0
746666666.666666,-0.000718341553176466,-0.0001129562157457231,746666666.666666,-1.054932665239537e-08,5.988357989912855e-09,746666666.666666,0.025,0
753333333.3333327,-0.0007132631221513183,-9.940022382284717e-05,753333333.3333327,-1.018355382857466e-08,6.233111724357361e-09,753333333.3333327,0.025,0
759999999.9999993,-0.0007080526193972666,-8.614322319805894e-05,759999999.9999993,-9.817706644842159e-09,6.459588495938324e-09,759999999.9999993,0.025,0
766666666.6666659,-0.0007027182760244251,-7.318079052962462e-05,766666666.6666659,-9.452472599296406e-09,6.668334171253323e-09,766666666.6666659,0.025,0
773333333.3333325,-0.0006972680077898946,-6.050846980021205e-05,773333333.3333325,-9.088491580628245e-09,6.85990198502083e-09,773333333.3333325,0.025,0
779999999.9999992,-0.0006917094248852771,-4.812177971164278e-05,779999999.9999992,-8.726357669141397e-09,7.034850161580298e-09,779999999.9999992,0.025,0
786666666.6666658,-0.0006860498414980026,-3.601622061179396e-05,786666666.6666658,-8.36662095382698e-09,7.193739741881147e-09,786666666.6666658,0.025,0
793333333.3333324,-0.0006802962851650155,-2.41872809583898e-05,793333333.3333324,-8.009789354499775e-09,7.337132605033162e-09,793333333.3333324,0.025,0
799999999.999999,-0.0006744555058994493,-1.263044336477119e-05,799999999.999999,-7.656330439336152e-09,7.465589672816045e-09,799999999.999999,0.025,0
806666666.6666657,-0.0006685339851081216,-1.341190226529217e-06,806666666.6666657,-7.306673229285014e-09,7.579669286650446e-09,806666666.6666657,0.025,0
813333333.3333323,-0.0006625379442861902,9.684991029595285e-06,813333333.3333323,-6.961209982057986e-09,7.67992574603216e-09,813333333.3333323,0.025,0
819999999.9999989,-0.0006564733535027213,2.0452603069178e-05,819999999.9999989,-6.620297949332574e-09,7.766907998409341e-09,819999999.9999989,0.025,0
826666666.6666656,-0.0006503459396661406,3.096613411897174e-05,826666666.6666656,-6.284261101684071e-09,7.841158470324212e-09,826666666.6666656,0.025,0
833333333.3333322,-0.0006441611945835519,4.123005376760756e-05,833333333.3333322,-5.953391816761532e-09,7.903212030446096e-09,833333333.3333322,0.025,0
839999999.9999988,-0.0006379243828064579,5.124880907721375e-05,839999999.9999988,-5.627952526787145e-09,7.953595075156937e-09,839999999.9999988,0.025,0
846666666.6666654,-0.0006316405492703751,6.102682098921422e-05,846666666.6666654,-5.308177322320965e-09,7.992824727999602e-09,846666666.6666654,0.025,0
853333333.3333321,-0.0006253145267280988,7.056848101512716e-05,853333333.3333321,-4.994273509623627e-09,8.021408144641072e-09,853333333.3333321,0.025,0
859999999.9999987,-0.0006189509429818834,7.987814818396317e-05,859999999.9999987,-4.686423119840718e-09,8.039841915323625e-09,859999999.9999987,0.025,0
866666666.6666653,-0.0006125542279142555,8.896014624624514e-05,866666666.6666653,-4.384784368291818e-09,8.04861155736209e-09,866666666.6666653,0.025,0
873333333.3333319,-0.0006061286203223031,9.781876111137521e-05,873333333.3333319,-4.0894930629564e-09,8.048191090480625e-09,873333333.3333319,0.025,0
879999999.9999986,-0.000599678174560333,0.0001064582385114511,879999999.9999986,-3.800663961419614e-09,8.039042688355592e-09,879999999.9999986,0.025,0
886666666.6666652,-0.0005932067669887632,0.0001148827818671647,886666666.6666652,-3.518392076038774e-09,8.021616399831119e-09,886666666.6666652,0.025,0
893333333.3333318,-0.0005867181022388018,0.0001230965503637661,893333333.3333318,-3.242753927121685e-09,7.996349934104402e-09,893333333.3333318,0.025,0
899999999.9999985,-0.0005802157192913869,0.0001311036572045129,899999999.9999985,-2.973808744558118e-09,7.963668504033015e-09,899999999.9999985,0.025,0
906666666.6666651,-0.0005737029973784199,0.0001389081680460385,906666666.6666651,-2.711599618207791e-09,7.923984722498684e-09,906666666.6666651,0.025,0
913333333.3333317,-0.0005671831617040169,0.0001465140995971816,913333333.3333317,-2.45615459775571e-09,7.877698546796158e-09,913333333.3333317,0.025,0
919999999.9999983,-0.0005606592889969529,0.0001539254183750546,919999999.9999983,-2.207487742863863e-09,7.825197266563253e-09,919999999.9999983,0.025,0
926666666.666665,-0.0005541343128898566,0.0001611460396059974,926666666.666665,-1.965600124549215e-09,7.76685553087548e-09,926666666.666665,0.025,0
933333333.3333316,-0.0005476110291361133,0.0001681798262676125,933333333.3333316,-1.730480778867877e-09,7.70303541064838e-09,933333333.3333316,0.025,0
939999999.9999982,-0.0005410921006621522,0.0001750305882566226,939999999.9999982,-1.502107614107066e-09,7.634086492525315e-09,939999999.9999982,0.025,0
946666666.6666648,-0.0005345800624645377,0.0001817020816807271,946666666.6666648,-1.280448272711103e-09,7.560346000946244e-09,946666666.6666648,0.025,0
953333333.3333315,-0.0005280773263497613,0.0001881980082632429,953333333.3333315,-1.065460949259938e-09,7.482138945105131e-09,953333333.3333315,0.025,0
959999999.9999981,-0.0005215861855251242,0.0001945220148535124,959999999.9999981,-8.570951658850584e-10,7.399778287944248e-09,959999999.9999981,0.025,0
966666666.6666647,-0.0005151088190424271,0.0002006776930373145,966666666.6666647,-6.552925065107755e-10,7.313565134426142e-09,966666666.6666647,0.025,0
973333333.3333313,-0.0005086472960972911,0.0002066685788425085,973333333.3333313,-4.599873113045544e-10,7.223788936604823e-09,973333333.3333313,0.025,0
979999999.999998,-0.0005022035801906629,0.0002124981525270981,979999999.999998,-2.711073328686177e-10,7.130727713176568e-09,979999999.999998,0.025,0
986666666.6666646,-0.0004957795331524641,0.0002181698384530346,986666666.6666646,-8.857435549405213e-11,7.034648281409084e-09,986666666.6666646,0.025,0
993333333.3333312,-0.0004893769190337534,0.000223687005032498,993333333.3333312,8.769522098670056e-11,6.935806499497776e-09,993333333.3333312,0.025,0
1000000000,-0.0004829974078701302,0.0002290529647449619,1000000000,2.577898313715416e-10,6.834447517584535e-09,1000000000,0.025,0
