/out0 X,/out0 Y,/out1 X,/out1 Y
0,0.1825784495525269,0,0.07503504171079897
0.01066666666666667,0.1825784549195557,0.01066666666666667,0.07503504171101583
0.02133333333333334,0.1825784616110707,0.02133333333333334,0.07503504171128285
0.032,0.1825784708914667,0.032,0.07503504171165372
0.04266666666666667,0.1825784837525998,0.04266666666666667,0.07503504171216831
0.05333333333333334,0.1825785015602849,0.05333333333333334,0.07503504171288095
0.06400000000000002,0.1825785261915648,0.06400000000000002,0.07503504171386662
0.07466666666666669,0.1825785602200932,0.07466666666666669,0.07503504171522762
0.08533333333333336,0.1825786071651448,0.08533333333333336,0.07503504171710634
0.09600000000000003,0.1825786718239135,0.09600000000000003,0.07503504171969284
0.1066666666666667,0.1825787607116281,0.1066666666666667,0.07503504172324835
0.1173333333333334,0.1825788826392805,0.1173333333333334,0.07503504172812483
0.128,0.1825790494641011,0.128,0.07503504173479868
0.1386666666666667,0.182579277052446,0.1386666666666667,0.07503504174390398
0.1493333333333333,0.182579586497574,0.1493333333333333,0.07503504175628477
0.16,0.1825800056338676,0.16,0.0750350417730512
0.1706666666666667,0.1825805708827375,0.1706666666666667,0.07503504179566491
0.1813333333333333,0.1825813294515793,0.1813333333333333,0.07503504182601235
0.192,0.1825823418838134,0.192,0.07503504186651733
0.2026666666666666,0.1825836849257156,0.2026666666666666,0.07503504192025191
0.2133333333333333,0.1825854546362416,0.2133333333333333,0.07503504199105833
0.2239999999999999,0.1825877696260882,0.2239999999999999,0.07503504208368687
0.2346666666666666,0.1825907742811596,0.2346666666666666,0.07503504220392114
0.2453333333333333,0.1825946418153864,0.2453333333333333,0.07503504235869871
0.2559999999999999,0.1825995770182149,0.2559999999999999,0.0750350425562287
0.2666666666666666,0.1826058186160792,0.2666666666666666,0.07503504280608239
0.2773333333333333,0.1826136412461216,0.2773333333333333,0.07503504311928656
0.2879999999999999,0.182623357125685,0.2879999999999999,0.07503504350838594
0.2986666666666666,0.182635317570442,0.2986666666666666,0.07503504398751618
0.3093333333333332,0.1826499145547522,0.3093333333333332,0.07503504457247895
0.3199999999999999,0.1826675825316296,0.3199999999999999,0.07503504528082032
0.3306666666666666,0.182688800776598,0.3306666666666666,0.0750350461319475
0.3413333333333332,0.1827140966555664,0.3413333333333332,0.0750350471472894
0.3519999999999999,0.182744050515946,0.3519999999999999,0.07503504835050248
0.3626666666666665,0.1827793034327894,0.3626666666666665,0.0750350497678318
0.3733333333333332,0.1828205698733675,0.3733333333333332,0.07503505142866614
0.3839999999999998,0.1828686585730382,0.3839999999999998,0.07503505336643471
0.3946666666666665,0.1829245067677762,0.3946666666666665,0.07503505562007215
0.4053333333333332,0.1829892359535857,0.4053333333333332,0.07503505823638158
0.4159999999999998,0.1830642428105455,0.4159999999999998,0.07503506127389259
0.4266666666666665,0.1831513497341475,0.4266666666666665,0.07503506480922291
0.4373333333333331,0.1832530623945482,0.4373333333333331,0.07503506894798212
0.4479999999999998,0.1833730343129144,0.4479999999999998,0.07503507384449619
0.4586666666666664,0.1835169697383355,0.4586666666666664,0.07503507974021208
0.4693333333333331,0.1836945629050666,0.4693333333333331,0.07503508704647713
0.4799999999999998,0.183924254026109,0.4799999999999998,0.07503509654849182
0.4906666666666664,0.184247127108714,0.4906666666666664,0.07503511000541006
0.5013333333333331,0.1847769602883461,0.5013333333333331,0.07503513234010586
0.5119999999999998,0.185915163713254,0.5119999999999998,0.07503518144921174
0.5226666666666665,0.1881609984021471,0.5226666666666665,0.07503528289315226
0.5333333333333332,0.1914221989993236,0.5333333333333332,0.07503544160612111
0.5439999999999999,0.1955244475661705,0.5439999999999999,0.07503566192072236
0.5546666666666666,0.2005751519296752,0.5546666666666666,0.07503596851686717
0.5653333333333334,0.2068863587598306,0.5653333333333334,0.07503641365479558
0.5760000000000001,0.2149929142960185,0.5760000000000001,0.07503710354435604
0.5866666666666668,0.2263095705569239,0.5866666666666668,0.07503833616091803
0.5973333333333335,0.2461961381649601,0.5973333333333335,0.0750415615180177
0.6080000000000002,0.3056792084643564,0.6080000000000002,0.0750668080784772
0.6186666666666669,1.106621815648577,0.6186666666666669,0.09503994319894177
0.6293333333333336,1.394208071183027,0.6293333333333336,0.09632544959454103
0.6400000000000003,1.412345563643815,0.6400000000000003,0.09637282048860925
0.6506666666666671,1.412523324635774,0.6506666666666671,0.09637327665468845
0.6613333333333338,1.412546235780072,0.6613333333333338,0.09637333543760461
0.6720000000000005,1.412558856467428,0.6720000000000005,0.096373367817322
0.6826666666666672,1.412567365900444,0.6826666666666672,0.09637338964871077
0.6933333333333339,1.41257373137268,0.6933333333333339,0.09637340597944194
0.7040000000000006,1.41257870846629,0.7040000000000006,0.09637341874812605
0.7146666666666673,1.412582720631722,0.7146666666666673,0.0963734290412088
0.7253333333333341,1.412586026736363,0.7253333333333341,0.09637343752285671
0.7360000000000008,1.412588797061509,0.7360000000000008,0.09637344462994989
0.7466666666666675,1.41259114974119,0.7466666666666675,0.09637345066556981
0.7573333333333342,1.412593170043041,0.7573333333333342,0.09637345584847905
0.7680000000000009,1.412594921408061,0.7680000000000009,0.09637346034143728
0.7786666666666676,1.412596452179046,0.7786666666666676,0.09637346426847106
0.7893333333333343,1.412597799911211,0.7893333333333343,0.09637346772593024
0.800000000000001,1.41259899424783,0.800000000000001,0.09637347078986276
0.8106666666666678,1.412600058903222,0.8106666666666678,0.09637347352110433
0.8213333333333345,1.412601013068357,0.8213333333333345,0.0963734759688948
0.8320000000000012,1.412601872430476,0.8320000000000012,0.09637347817347608
0.8426666666666679,1.412602649927233,0.8426666666666679,0.09637348016803682
0.8533333333333346,1.412603356313941,0.8533333333333346,0.09637348198017233
0.8640000000000013,1.412604000596406,0.8640000000000013,0.09637348363298551
0.874666666666668,1.412604590365372,0.874666666666668,0.09637348514595186
0.8853333333333347,1.412605132057858,0.8853333333333347,0.09637348653558579
0.8960000000000015,1.412605631163308,0.8960000000000015,0.09637348781596611
0.9066666666666682,1.412606092387757,0.9066666666666682,0.09637348899916535
0.9173333333333349,1.41260651978553,0.9173333333333349,0.09637349009558978
0.9280000000000016,1.412606916865674,0.9280000000000016,0.0963734911142331
0.9386666666666683,1.412607286678604,0.9386666666666683,0.09637349206293071
0.949333333333335,1.412607631887017,0.949333333333335,0.09637349294850762
0.9600000000000017,1.412607954824295,0.9600000000000017,0.09637349377695115
0.9706666666666685,1.41260825754286,0.9706666666666685,0.09637349455352766
0.9813333333333352,1.412608541854401,0.9813333333333352,0.09637349528288056
0.9920000000000019,1.412608809363534,0.9920000000000019,0.09637349596913143
1.002666666666669,1.412609061496046,1.002666666666669,0.09637349661593318
