/out0 X,/out0 Y,/out1 X,/out1 Y,/Vin X,/Vin Y
0,0.183808565495311,0,0.07503509175549461,0,0.475
2e-05,0.183876291795337,2e-05,0.07503509454563832,2e-05,0.4781333308391076
4e-05,0.1839556606153238,4e-05,0.07503509783908452,4e-05,0.4812172471791213
6.000000000000001e-05,0.1840373526844474,6.000000000000001e-05,0.07503510123528788,6.000000000000001e-05,0.4842031138171169
8.000000000000001e-05,0.1841234900743113,8.000000000000001e-05,0.07503510482414445,8.000000000000001e-05,0.4870438418525428
0.0001,0.1842131767548088,0.0001,0.07503510857087646,0.0001,0.4896946313073118
0.00012,0.1843044862589703,0.00012,0.07503511239416591,0.00012,0.4921136776482172
0.00014,0.1843951252183809,0.00014,0.07503511620028595,0.00014,0.4942628310693947
0.00016,0.1844814091120036,0.00016,0.07503511983222731,0.00016,0.4961081981375504
0.00018,0.1845593190317422,0.00018,0.07503512312049093,0.00018,0.4976206763116505
0.0002,0.1846236884238855,0.0002,0.07503512584336933,0.0002,0.4987764129073788
0.00022,0.1846700772705754,0.00022,0.07503512781032885,0.00022,0.4995571812682172
0.00024,0.1846942243874256,0.00024,0.07503512883770506,0.00024,0.4999506682107068
0.00026,0.184694333433654,0.00026,0.07503512884634597,0.00026,0.4999506682107068
0.00028,0.1846699951738911,0.00028,0.07503512781999953,0.00028,0.4995571812682172
0.0003,0.1846238010226232,0.0003,0.07503512586781874,0.0003,0.4987764129073788
0.00032,0.184559250877882,0.00032,0.0750351231432474,0.00032,0.4976206763116505
0.00034,0.1844814928498039,0.00034,0.07503511986484071,0.00034,0.4961081981375504
0.00036,0.1843950568578936,0.00036,0.07503511622904213,0.00036,0.4942628310693947
0.00038,0.1843045351807332,0.00038,0.07503511242812795,0.00038,0.4921136776482172
0.0004,0.184213104182596,0.0004,0.07503510859974616,0.0004,0.4896946313073118
0.00042,0.1841235101413993,0.00042,0.07503510485537547,0.00042,0.4870438418525428
0.00044,0.1840372775049347,0.00044,0.07503510126189099,0.00044,0.4842031138171169
0.00046,0.1839556996392883,0.00046,0.07503509786761549,0.00046,0.4812172471791213
0.00048,0.1838792846104846,0.00048,0.07503509469736097,0.00048,0.4781333308391076
0.0005,0.1838085587934589,0.0005,0.07503509176638289,0.0005,0.475
0.0005200000000000001,0.1837435613210379,0.0005200000000000001,0.07503508908008218,0.0005200000000000001,0.4718666691608924
0.0005400000000000001,0.1836844796973326,0.0005400000000000001,0.07503508664,0.0005400000000000001,0.4687827528208786
