/out0 X,/out0 YRe,/out0 YReImag,/out1 X,/out1 YRe,/out1 YReImag,/Vin X,/Vin YRe,/Vin YReImag
473333333.3333338,1.965181954449528e-05,-7.105092367617262e-05,473333333.3333338,7.193946588391554e-09,-5.4813429161286e-09,473333333.3333338,0.025,0
480000000.0000005,1.832418555635024e-05,-7.071397789166784e-05,480000000.0000005,6.922979729331628e-09,-5.614002948219992e-09,480000000.0000005,0.025,0
486666666.6666672,1.702383934679596e-05,-7.034601450085417e-05,486666666.6666672,6.654771647229901e-09,-5.732801753346844e-09,486666666.6666672,0.025,0
493333333.3333338,1.575133777180021e-05,-6.994888303897755e-05,493333333.3333338,6.389808556060349e-09,-5.838422868369012e-09,493333333.3333338,0.025,0
500000000.0000005,1.45071280874975e-05,-6.952438085209982e-05,500000000.0000005,6.128517162744602e-09,-5.931537814260797e-09,500000000.0000005,0.025,0
506666666.6666672,1.329155690688398e-05,-6.907425119026642e-05,506666666.6666672,5.871269231470575e-09,-6.012803556180316e-09,506666666.6666672,0.025,0
513333333.3333339,1.210487854568931e-05,-6.860018183484578e-05,513333333.3333339,5.61838594527165e-09,-6.082860446160268e-09,513333333.3333339,0.025,0
520000000.0000006,1.094726279327597e-05,-6.810380418112006e-05,520000000.0000006,5.37014205115145e-09,-6.142330589808633e-09,520000000.0000006,0.025,0
526666666.6666673,9.818802144100776e-06,-6.758669270850656e-05,526666666.6666673,5.126769780896436e-09,-6.191816583872764e-09,526666666.6666673,0.025,0
533333333.333334,8.719518525209002e-06,-6.705036478006685e-05,533333333.333334,4.888462544280412e-09,-6.231900576624192e-09,533333333.333334,0.025,0
540000000.0000006,7.649369553609035e-06,-6.649628072173142e-05,540000000.0000006,4.655378394970045e-09,-6.263143607701454e-09,540000000.0000006,0.025,0
546666666.6666672,6.608254355858201e-06,-6.592584413868024e-05,546666666.6666672,4.427643272356132e-09,-6.28608518866946e-09,546666666.6666672,0.025,0
553333333.3333338,5.596018980362857e-06,-6.534040243252539e-05,553333333.3333338,4.205354024709193e-09,-6.301243089760979e-09,553333333.3333338,0.025,0
560000000.0000005,4.612461430816775e-06,-6.474124748840361e-05,560000000.0000005,3.988581220720098e-09,-6.309113302089462e-09,560000000.0000005,0.025,0
566666666.6666671,3.657336347208214e-06,-6.412961650532479e-05,566666666.6666671,3.777371757682667e-09,-6.310170148156567e-09,566666666.6666671,0.025,0
573333333.3333337,2.730359358845957e-06,-6.35066929470154e-05,573333333.3333337,3.57175127537579e-09,-6.304866516643289e-09,573333333.3333337,0.025,0
580000000.0000004,1.831211131911426e-06,-6.287360759370378e-05,580000000.0000004,3.371726385293059e-09,-6.293634200448635e-09,580000000.0000004,0.025,0
586666666.666667,9.5954113215685e-07,-6.223143967789791e-05,586666666.666667,3.177286725052133e-09,-6.27688431949341e-09,586666666.666667,0.025,0
593333333.3333336,1.149711218780779e-07,-6.158121808941379e-05,593333333.3333336,2.988406848061022e-09,-6.255007812086009e-09,593333333.3333336,0.025,0
600000000.0000002,-7.029015915006507e-07,-6.092392263698053e-05,600000000.0000002,2.805047958264099e-09,-6.228375980856814e-09,600000000.0000002,0.025,0
606666666.6666669,-1.494501139085546e-06,-6.026048535510853e-05,606666666.6666669,2.627159499851931e-09,-6.197341081003207e-09,606666666.6666669,0.025,0
613333333.3333335,-2.260270291699228e-06,-5.959179184640371e-05,613333333.3333335,2.454680611347148e-09,-6.162236940292606e-09,613333333.3333335,0.025,0
620000000.0000001,-3.000667864871296e-06,-5.891868265064553e-05,620000000.0000001,2.287541453327788e-09,-6.12337960171731e-09,620000000.0000001,0.025,0
626666666.6666667,-3.716166315101286e-06,-5.824195463285447e-05,626666666.6666667,2.125664418554122e-09,-6.081067981041706e-09,626666666.6666667,0.025,0
633333333.3333334,-4.407249515564436e-06,-5.756236238347023e-05,633333333.3333334,1.968965232987005e-09,-6.035584532467589e-09,633333333.3333334,0.025,0
640000000,-5.074410700454668e-06,-5.68806196245932e-05,640000000,1.817353955658127e-09,-5.987195916858128e-09,640000000,0.025,0
646666666.6666666,-5.718150567698931e-06,-5.61974006166388e-05,646666666.6666666,1.670735885015688e-09,-5.936153667670592e-09,646666666.6666666,0.025,0
653333333.3333333,-6.338975530564641e-06,-5.551334156065732e-05,653333333.3333333,1.529012378868302e-09,-5.882694850617292e-09,653333333.3333333,0.025,0
659999999.9999999,-6.937396109139041e-06,-5.482904199187752e-05,659999999.9999999,1.39208159470772e-09,-5.827042713723487e-09,659999999.9999999,0.025,0
666666666.6666665,-7.513925453323654e-06,-5.414506616050733e-05,666666666.6666665,1.259839156691594e-09,-5.769407325015779e-09,666666666.6666665,0.025,0
673333333.3333331,-8.069077989296025e-06,-5.34619443963956e-05,673333333.3333331,1.13217875521722e-09,-5.709986195666977e-09,673333333.3333331,0.025,0
679999999.9999998,-8.603368181980553e-06,-5.27801744543948e-05,679999999.9999998,1.008992684620678e-09,-5.648964886787024e-09,679999999.9999998,0.025,0
686666666.6666664,-9.117309406381564e-06,-5.210022283778132e-05,686666666.6666664,8.901723241253832e-10,-5.586517598493101e-09,686666666.6666664,0.025,0
693333333.333333,-9.611412920990228e-06,-5.142252609725202e-05,693333333.333333,7.756085668631299e-10,-5.522807740213017e-09,693333333.333333,0.025,0
699999999.9999996,-1.008618693686315e-05,-5.074749210348508e-05,699999999.9999996,6.651922013879247e-10,-5.457988481463373e-09,699999999.9999996,0.025,0
706666666.6666663,-1.054213577633138e-05,-5.007550129145634e-05,706666666.6666663,5.588142498389009e-10,-5.39220328261091e-09,706666666.6666663,0.025,0
713333333.3333329,-1.097975911546838e-05,-4.940690787503693e-05,713333333.3333329,4.563662665385097e-10,-5.325586405292592e-09,713333333.3333329,0.025,0
719999999.9999995,-1.139955130486184e-05,-4.874204103054667e-05,719999999.9999995,3.57740600594935e-10,-5.258263402429305e-09,719999999.9999995,0.025,0
726666666.6666662,-1.180200076344791e-05,-4.808120604827723e-05,726666666.6666662,2.628306257590328e-10,-5.190351587824848e-09,726666666.6666662,0.025,0
733333333.3333328,-1.218758944045374e-05,-4.742468545117282e-05,733333333.3333328,1.71530940527181e-10,-5.121960485566062e-09,733333333.3333328,0.025,0
739999999.9999994,-1.255679234078169e-05,-4.677274008001119e-05,739999999.9999994,8.373754128012848e-11,-5.053192259474593e-09,739999999.9999994,0.025,0
746666666.666666,-1.291007710923349e-05,-4.612561014473432e-05,746666666.666666,-6.52028983182443e-13,-4.984142122967805e-09,746666666.666666,0.025,0
753333333.3333327,-1.324790366948731e-05,-4.548351624153472e-05,753333333.3333327,-8.17385539938674e-11,-4.914898729801222e-09,753333333.3333327,0.025,0
759999999.9999993,-1.357072391378095e-05,-4.484666033572413e-05,759999999.9999993,-1.59621037500142e-10,-4.845544546156532e-09,759999999.9999993,0.025,0
766666666.6666659,-1.387898143941437e-05,-4.421522671029347e-05,766666666.6666659,-2.343966144759181e-10,-4.776156204596665e-09,766666666.6666659,0.025,0
773333333.3333325,-1.41731113286261e-05,-4.358938288040622e-05,773333333.3333325,-3.061604785083164e-10,-4.706804840533654e-09,773333333.3333325,0.025,0
779999999.9999992,-1.445353996839211e-05,-4.296928047398994e-05,779999999.9999992,-3.75005823661444e-10,-4.637556411712382e-09,779999999.9999992,0.025,0
786666666.6666658,-1.472068490691279e-05,-4.235505607887449e-05,786666666.6666658,-4.410237993257061e-10,-4.568472001400256e-09,786666666.6666658,0.025,0
793333333.3333324,-1.497495474390953e-05,-4.174683205689543e-05,793333333.3333324,-5.043034766866809e-10,-4.499608105852619e-09,793333333.3333324,0.025,0
799999999.999999,-1.5216749051781e-05,-4.114471732545341e-05,799999999.999999,-5.649318255292296e-10,-4.431016906725532e-09,799999999.999999,0.025,0
806666666.6666657,-1.544645832507272e-05,-4.054880810717625e-05,806666666.6666657,-6.229937002639863e-10,-4.362746529034856e-09,806666666.6666657,0.025,0
813333333.3333323,-1.566446395568812e-05,-3.99591886483301e-05,813333333.3333323,-6.785718341092219e-10,-4.294841285288153e-09,813333333.3333323,0.025,0
819999999.9999989,-1.587113823157873e-05,-3.937593190663486e-05,819999999.9999989,-7.317468404904404e-10,-4.227341906413921e-09,819999999.9999989,0.025,0
826666666.6666656,-1.606684435669466e-05,-3.87991002093057e-05,826666666.6666656,-7.825972208133946e-10,-4.160285760084341e-09,826666666.6666656,0.025,0
833333333.3333322,-1.625193649018355e-05,-3.822874588201151e-05,833333333.3333322,-8.311993777984854e-10,-4.093707057011447e-09,833333333.3333322,0.025,0
839999999.9999988,-1.642675980294074e-05,-3.766491184964573e-05,839999999.9999988,-8.776276337127725e-10,-4.027637045820692e-09,839999999.9999988,0.025,0
846666666.6666654,-1.659165054969706e-05,-3.710763220965893e-05,846666666.6666654,-9.219542528203747e-10,-3.962104197021672e-09,846666666.6666654,0.025,0
853333333.3333321,-1.674693615508236e-05,-3.655693277883577e-05,853333333.3333321,-9.642494675082129e-10,-3.897134376636341e-09,853333333.3333321,0.025,0
859999999.9999987,-1.689293531205793e-05,-3.601283161437667e-05,859999999.9999987,-1.004581507541421e-09,-3.832751010016605e-09,859999999.9999987,0.025,0
866666666.6666653,-1.702995809135353e-05,-3.547533951009774e-05,866666666.6666653,-1.043016632006078e-09,-3.768975236323281e-09,866666666.6666653,0.025,0
873333333.3333319,-1.715830606056897e-05,-3.494446046865256e-05,873333333.3333319,-1.079619163495911e-09,-3.70582605418028e-09,873333333.3333319,0.025,0
879999999.9999986,-1.727827241172336e-05,-3.442019215061034e-05,879999999.9999986,-1.114451524164071e-09,-3.643320458944582e-09,879999999.9999986,0.025,0
886666666.6666652,-1.739014209615704e-05,-3.390252630124318e-05,886666666.6666652,-1.147574273328243e-09,-3.581473572044829e-09,886666666.6666652,0.025,0
893333333.3333318,-1.749419196572968e-05,-3.339144915586329e-05,893333333.3333318,-1.179046146291978e-09,-3.520298762829304e-09,893333333.3333318,0.025,0
899999999.9999985,-1.759069091937643e-05,-3.28869418245519e-05,899999999.9999985,-1.208924094132303e-09,-3.459807763284226e-09,899999999.9999985,0.025,0
906666666.6666651,-1.767990005413318e-05,-3.238898065707959e-05,906666666.6666651,-1.237263324200884e-09,-3.400010776066071e-09,906666666.6666651,0.025,0
913333333.3333317,-1.77620728198327e-05,-3.189753758883588e-05,913333333.3333317,-1.264117341133522e-09,-3.340916576169099e-09,913333333.3333317,0.025,0
919999999.9999983,-1.783745517676389e-05,-3.141258046855026e-05,919999999.9999983,-1.289537988166611e-09,-3.282532606606743e-09,919999999.9999983,0.025,0
926666666.666665,-1.790628575559551e-05,-3.093407336855454e-05,926666666.666665,-1.313575488606616e-09,-3.224865068429668e-09,926666666.666665,0.025,0
933333333.3333316,-1.796879601894172e-05,-3.046197687838288e-05,933333333.3333316,-1.336278487279964e-09,-3.167919005393367e-09,933333333.3333316,0.025,0
939999999.9999982,-1.802521042406279e-05,-2.99962483823703e-05,939999999.9999982,-1.357694091864296e-09,-3.111698383594712e-09,939999999.9999982,0.025,0
946666666.6666648,-1.807574658612716e-05,-2.953684232201185e-05,946666666.6666648,-1.37786791395525e-09,-3.05620616633652e-09,946666666.6666648,0.025,0
953333333.3333315,-1.812061544165073e-05,-2.908371044375494e-05,953333333.3333315,-1.396844109795851e-09,-3.001444384509842e-09,953333333.3333315,0.025,0
959999999.9999981,-1.816002141165521e-05,-2.86368020328628e-05,959999999.9999981,-1.414665420559139e-09,-2.947414202740045e-09,959999999.9999981,0.025,0
966666666.6666647,-1.819416256416322e-05,-2.819606413403958e-05,966666666.6666647,-1.431373212132325e-09,-2.894115981546701e-09,966666666.6666647,0.025,0
973333333.3333313,-1.822323077573117e-05,-2.776144175940212e-05,973333333.3333313,-1.447007514311642e-09,-2.841549335743384e-09,973333333.3333313,0.025,0
979999999.999998,-1.824741189173623e-05,-2.73328780843988e-05,979999999.999998,-1.461607059385281e-09,-2.789713189282682e-09,979999999.999998,0.025,0
986666666.6666646,-1.826688588507158e-05,-2.691031463228107e-05,986666666.6666646,-1.475209320029506e-09,-2.738605826774381e-09,986666666.6666646,0.025,0
993333333.3333312,-1.828182701309675e-05,-2.649369144765184e-05,993333333.3333312,-1.487850546500525e-09,-2.688224941850402e-09,993333333.3333312,0.025,0
1000000000,-1.829240397260908e-05,-2.608294725964536e-05,1000000000,-1.499565803080111e-09,-2.63856768256736e-09,1000000000,0.025,0
